,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
30,0,0,4,0,16.7,450,320,2,0,3.1,11.8,2022-04-09T14:00:00Z,51,10,0,0,0,0,32,0,2571385,3.0,0.0,2.0,1,-39381,51513,90894,59,True,0,,,,,
31,0,2,31,0,11.8,450,328,2,1,9.7,46.8,2022-04-16T14:00:00Z,90,3,0,0,0,0,33,0,2377655,2.0,1.0,38.0,8,-153956,23782,177738,58,True,0,,,,,
32,1,0,23,0,32.4,450,339,5,0,9.0,38.4,2022-04-23T14:00:00Z,90,12,0,0,0,0,34,0,2402270,1.0,5.0,19.0,5,-14982,66477,81459,58,False,0,,,,,
33,0,0,4,0,32.3,450,348,2,0,7.5,5.2,2022-04-30T14:00:00Z,90,5,0,0,0,0,35,0,2565188,2.0,1.0,37.0,2,152164,190232,38068,58,True,0,,,,,
34,0,0,2,0,1.1,450,356,1,0,0.7,3.4,2022-05-07T14:00:00Z,72,7,0,0,0,0,36,0,2661950,0.0,1.0,2.0,2,96046,165309,69263,59,False,0,,,,,
35,0,0,0,0,0.0,450,299,0,0,0.0,0.0,2022-05-11T18:45:00Z,0,8,0,0,0,0,36,0,2661950,0.0,0.0,0.0,0,96046,165309,69263,59,True,0,,,,,
36,0,0,0,0,0.0,450,368,0,0,0.0,0.0,2022-05-15T13:00:00Z,0,9,0,0,0,0,37,0,2003229,5.0,1.0,0.0,0,-515668,3990,519658,59,True,0,,,,,
37,0,0,0,0,0.0,450,375,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,6,0,0,0,0,38,0,1770332,1.0,2.0,0.0,0,-329849,436,330285,58,False,0,,,,,
38,0,0,0,0,0.0,585,23,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,8,0,0,0,0,3,0,13744,1.0,1.0,0.0,0,10913,13758,2845,60,False,0,0.0,0.0,0.0,0.0,0.0
39,0,0,-2,0,1.0,585,38,1,0,1.4,0.0,2022-08-28T15:30:00Z,21,18,0,0,0,0,4,0,15765,2.0,0.0,14.0,1,414,5806,5392,60,True,0,0.03,0.13,0.1,0.88,0.0
40,0,0,-3,0,1.0,585,49,2,0,2.7,0.0,2022-08-31T18:30:00Z,32,13,0,0,0,0,5,0,15250,0.0,6.0,26.0,0,-1674,3062,4736,60,False,1,0.02,0.07,0.05,1.25,0.0
41,0,0,3,0,0.0,585,58,1,0,1.8,0.0,2022-09-03T14:00:00Z,5,3,0,0,0,0,6,0,16283,3.0,2.0,18.0,1,-416,4957,5373,60,True,0,0.0,0.08,0.08,0.39,0.0
42,0,0,0,0,0.0,585,78,0,0,0.0,0.0,2022-09-16T19:00:00Z,2,9,0,0,0,0,8,0,12863,3.0,2.0,0.0,1,-1008,699,1707,59,True,0,0.0,0.0,0.0,0.11,0.0
43,0,0,4,0,14.7,585,86,1,0,2.3,2.4,2022-10-03T19:00:00Z,28,10,0,0,0,0,9,0,11023,0.0,4.0,6.0,1,-2239,515,2754,58,False,0,0.14,0.25,0.11,0.22,0.0
44,0,2,23,0,11.8,585,99,1,1,6.4,33.4,2022-10-10T19:00:00Z,70,2,0,0,0,0,10,0,10565,1.0,1.0,19.0,8,-639,859,1498,58,True,0,0.01,0.07,0.06,0.65,1.0
45,0,0,0,0,1.8,585,110,1,0,0.2,0.0,2022-10-15T14:00:00Z,69,20,0,0,0,0,11,0,14331,0.0,1.0,2.0,1,3259,4252,993,58,False,1,0.0,0.0,0.0,1.31,1.0
46,0,0,0,0,0.0,585,114,0,0,0.0,0.0,2022-10-18T18:30:00Z,0,5,0,0,0,0,12,0,15182,0.0,0.0,0.0,0,276,1988,1712,58,False,0,0.0,0.0,0.0,0.0,0.0
47,0,0,0,0,0.0,585,126,0,0,0.0,0.0,2022-10-22T11:30:00Z,0,12,0,0,0,0,13,0,13181,0.0,1.0,0.0,0,-1569,772,2341,58,True,0,0.0,0.0,0.0,0.0,0.0
48,0,0,0,0,2.1,585,131,2,0,1.3,2.4,2022-10-30T14:00:00Z,34,1,0,0,0,0,14,0,12030,0.0,5.0,8.0,1,-1300,690,1990,58,False,0,0.02,0.02,0.0,0.82,0.0
49,1,0,16,0,23.3,585,146,2,0,7.4,28.0,2022-11-05T15:00:00Z,78,4,0,0,0,0,15,0,13195,2.0,2.0,23.0,5,906,2325,1419,58,True,0,0.06,0.29,0.23,1.38,1.0
50,0,0,0,0,0.0,585,157,0,0,0.0,0.0,2022-11-12T15:00:00Z,0,7,0,0,0,0,16,0,17105,0.0,1.0,0.0,0,3577,5105,1528,58,True,0,0.0,0.0,0.0,0.0,0.0
51,0,0,8,0,0.7,585,169,1,0,3.0,5.4,2022-12-27T20:00:00Z,27,14,0,0,0,0,17,0,16280,0.0,3.0,24.0,1,-1038,4230,5268,58,False,0,0.01,0.11,0.1,1.1,0.0
52,0,0,0,0,0.0,585,177,0,0,0.0,0.0,2023-01-01T16:30:00Z,0,6,0,0,0,0,18,0,15529,1.0,1.0,0.0,0,-825,767,1592,58,True,0,0.0,0.0,0.0,0.0,0.0
53,0,0,0,0,0.0,585,190,0,0,0.0,0.0,2023-01-04T19:30:00Z,0,17,0,0,0,0,19,0,15067,1.0,0.0,0.0,0,-529,640,1169,58,False,0,0.0,0.0,0.0,0.0,0.0
54,0,0,0,0,0.0,585,198,0,0,0.0,0.0,2023-01-14T15:00:00Z,0,10,0,0,0,0,20,0,14287,0.0,2.0,0.0,0,-854,637,1491,57,True,0,0.0,0.0,0.0,0.0,0.0
55,0,0,0,0,0.0,585,202,0,0,0.0,0.0,2023-01-21T15:00:00Z,0,3,0,0,0,0,21,0,14159,1.0,1.0,0.0,0,-245,816,1061,57,False,0,0.0,0.0,0.0,0.0,0.0
56,0,0,0,0,0.0,585,218,0,0,0.0,0.0,2023-02-05T14:00:00Z,0,11,0,0,0,0,22,0,13606,0.0,1.0,0.0,0,-627,649,1276,57,True,0,0.0,0.0,0.0,0.0,0.0
57,0,0,3,0,1.1,585,224,1,0,1.8,1.0,2023-02-11T15:00:00Z,34,9,0,0,0,0,23,0,13453,0.0,2.0,16.0,1,-241,456,697,57,False,0,0.01,0.15,0.14,0.42,0.0
58,0,0,0,0,0.0,585,238,0,0,0.0,0.0,2023-02-18T15:00:00Z,0,13,0,0,0,0,24,0,13146,1.0,1.0,0.0,0,-349,217,566,57,True,0,0.0,0.0,0.0,0.0,0.0
59,0,0,0,0,0.0,585,250,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,19,0,0,0,0,25,0,13225,0.0,4.0,0.0,0,-39,462,501,56,False,0,0.0,0.0,0.0,0.0,0.0
60,0,0,6,0,0.1,585,258,0,0,0.7,4.4,2023-03-05T14:00:00Z,20,8,0,0,0,0,26,0,12935,2.0,2.0,2.0,1,-275,211,486,56,True,0,0.0,0.0,0.0,0.0,0.0
61,0,0,4,0,0.8,585,269,1,0,4.9,13.2,2023-03-11T15:00:00Z,45,18,0,0,0,0,27,0,12765,1.0,3.0,35.0,1,-217,245,462,56,False,0,0.0,0.09,0.09,0.85,0.0
62,0,1,25,0,1.3,585,278,1,1,5.5,34.8,2023-03-17T20:00:00Z,78,15,0,0,0,0,28,0,13816,2.0,1.0,19.0,6,902,1299,397,56,True,1,0.0,0.12,0.12,1.22,1.0
63,0,0,9,1,25.3,585,289,0,0,10.1,20.8,2023-04-01T14:00:00Z,66,20,0,0,0,0,29,0,13245,1.0,1.0,55.0,2,-545,600,1145,56,True,0,0.05,0.46,0.41,0.28,1.0
64,1,0,12,0,11.5,585,65,2,0,4.8,17.4,2023-04-04T18:45:00Z,70,11,0,0,0,0,29,0,13245,1.0,2.0,19.0,5,-545,600,1145,56,False,0,0.04,0.24,0.2,1.81,1.0
65,0,0,0,0,0.0,585,291,0,0,0.0,0.0,2023-04-08T14:00:00Z,0,2,0,0,0,0,30,0,12863,0.0,2.0,0.0,0,-371,230,601,56,False,0,0.0,0.0,0.0,0.0,0.0
66,0,0,2,0,0.0,585,306,0,0,0.1,1.2,2023-04-16T15:30:00Z,9,14,0,0,0,0,31,0,12864,2.0,0.0,0.0,1,-32,320,352,56,True,0,0.0,0.0,0.0,0.21,0.0
67,0,0,5,0,0.3,585,318,0,0,0.2,2.0,2023-04-22T14:00:00Z,3,12,0,0,0,0,32,0,12763,2.0,3.0,0.0,1,-114,175,289,56,False,0,0.0,0.0,0.0,0.27,0.0
68,0,0,0,0,0.0,585,324,0,0,0.0,0.0,2023-04-26T18:30:00Z,0,5,0,0,0,0,33,0,12755,1.0,3.0,0.0,0,-38,173,211,56,True,0,0.0,0.0,0.0,0.0,0.0
69,0,0,0,0,0.0,585,333,0,0,0.0,0.0,2023-04-29T14:00:00Z,0,4,0,0,0,0,34,0,12784,1.0,2.0,0.0,0,10,329,319,56,False,0,0.0,0.0,0.0,0.0,0.0
70,0,0,0,0,0.0,585,347,0,0,0.0,0.0,2023-05-08T19:00:00Z,0,17,0,0,0,0,35,0,12630,3.0,4.0,0.0,0,-165,218,383,56,True,0,0.0,0.0,0.0,0.0,0.0
71,0,0,0,0,0.0,585,354,0,0,0.0,0.0,2023-05-13T14:00:00Z,0,6,0,0,0,0,36,0,12412,2.0,2.0,0.0,0,-232,122,354,56,False,0,0.0,0.0,0.0,0.0,0.0
72,0,0,0,0,0.0,585,367,0,0,0.0,0.0,2023-05-20T16:30:00Z,0,1,0,0,0,0,37,0,12139,0.0,1.0,0.0,0,-275,24,299,56,True,0,0.0,0.0,0.0,0.0,0.0
73,0,0,-2,0,0.0,585,375,0,0,0.0,0.0,2023-05-28T15:30:00Z,18,7,0,0,0,0,38,0,12169,1.0,1.0,0.0,1,18,124,106,56,False,0,0.01,0.05,0.04,0.42,0.0
74,0,0,0,0,0.0,443,2,0,0,0.0,0.0,2023-08-12T12:00:00Z,0,1,0,0,0,0,1,0,52483,1.0,2.0,0.0,0,0,0,0,50,False,0,0.0,0.0,0.0,0.0,0.0
75,0,0,0,0,0.0,443,17,0,0,0.0,0.0,2023-08-18T18:45:00Z,0,17,0,0,0,0,2,0,49007,1.0,2.0,0.0,0,-7358,2522,9880,50,True,0,0.0,0.0,0.0,0.0,0.0
76,0,0,0,0,0.0,443,28,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,14,0,0,0,0,3,0,41234,2.0,3.0,0.0,0,-8753,1309,10062,49,False,0,0.0,0.0,0.0,0.0,0.0
77,0,0,0,0,0.0,443,35,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,7,0,0,0,0,4,0,36436,1.0,0.0,0.0,0,-5473,754,6227,49,False,0,0.0,0.0,0.0,0.0,0.0
78,0,0,0,0,0.0,443,47,0,0,0.0,0.0,2023-09-18T18:45:00Z,0,6,0,0,0,0,5,0,33572,1.0,1.0,0.0,0,-3849,1467,5316,48,True,0,0.0,0.0,0.0,0.0,0.0
79,0,0,0,0,0.0,443,59,0,0,0.0,0.0,2023-09-23T14:00:00Z,0,13,0,0,0,0,6,0,27729,0.0,2.0,0.0,0,-5944,187,6131,48,False,0,0.0,0.0,0.0,0.0,0.0
80,0,0,0,0,0.0,443,67,0,0,0.0,0.0,2023-10-01T13:00:00Z,0,4,0,0,0,0,7,0,23290,1.0,1.0,0.0,0,-4380,0,4380,48,True,0,0.0,0.0,0.0,0.0,0.0
81,0,0,0,0,0.0,443,74,0,0,0.0,0.0,2023-10-07T16:30:00Z,0,8,0,0,0,0,8,0,20896,0.0,0.0,0.0,0,-2445,0,2445,48,False,0,0.0,0.0,0.0,0.0,0.0
82,0,0,0,0,0.0,443,88,0,0,0.0,0.0,2023-10-21T14:00:00Z,0,12,0,0,0,0,9,0,19372,2.0,2.0,0.0,0,-1608,0,1608,48,True,0,0.0,0.0,0.0,0.0,0.0
83,0,0,0,0,0.0,443,97,0,0,0.0,0.0,2023-10-29T14:00:00Z,0,11,0,0,0,0,10,0,18321,0.0,3.0,0.0,0,-1097,0,1097,48,False,0,0.0,0.0,0.0,0.0,0.0
84,0,0,0,0,0.0,443,108,0,0,0.0,0.0,2023-11-05T14:00:00Z,0,2,0,0,0,0,11,0,17430,0.0,2.0,0.0,0,-893,0,893,48,True,0,0.0,0.0,0.0,0.0,0.0
85,0,0,0,0,0.0,443,119,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,19,0,0,0,0,12,0,16809,2.0,3.0,0.0,0,-619,0,619,48,False,0,0.0,0.0,0.0,0.0,0.0
86,0,0,0,0,0.0,443,128,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,5,0,0,0,0,13,0,16164,3.0,2.0,0.0,0,-644,0,644,48,True,0,0.0,0.0,0.0,0.0,0.0
87,0,0,0,0,0.0,443,139,0,0,0.0,0.0,2023-12-02T17:30:00Z,0,9,0,0,0,0,14,0,15863,1.0,0.0,0.0,0,-330,0,330,48,True,0,0.0,0.0,0.0,0.0,0.0
88,0,0,0,0,0.0,443,145,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,10,0,0,0,0,15,0,15651,0.0,5.0,0.0,0,-224,0,224,48,False,0,0.0,0.0,0.0,0.0,0.0
89,0,0,0,0,0.0,443,160,0,0,0.0,0.0,2023-12-09T15:00:00Z,0,20,0,0,0,0,16,0,15444,1.0,1.0,0.0,0,-212,0,212,48,False,0,0.0,0.0,0.0,0.0,0.0
90,0,0,0,0,0.0,443,169,0,0,0.0,0.0,2023-12-15T20:00:00Z,0,18,0,0,0,0,17,0,15062,2.0,0.0,0.0,0,-358,0,358,48,True,0,0.0,0.0,0.0,0.0,0.0
91,0,0,0,0,0.0,443,177,0,0,0.0,0.0,2023-12-23T15:00:00Z,0,3,0,0,0,0,18,0,14851,3.0,2.0,0.0,0,-220,0,220,48,True,0,0.0,0.0,0.0,0.0,0.0
92,0,0,0,0,0.0,443,189,0,0,0.0,0.0,2023-12-26T12:30:00Z,0,15,0,0,0,0,19,0,14708,3.0,1.0,0.0,0,-163,0,163,48,False,0,0.0,0.0,0.0,0.0,0.0
93,0,0,0,0,0.0,591,193,0,0,0.0,0.0,2023-12-31T14:00:00Z,0,1,0,0,0,0,20,0,65630,,,0.0,0,-29950,221,30171,53,True,0,0.00,0.00,0.00,0.00,0.0
94,0,0,0,0,0.0,591,182,0,0,0.0,0.0,2023-12-26T15:00:00Z,0,3,0,0,0,0,19,0,94969,0.0,3.0,0.0,0,-33906,2470,36376,53,False,0,0.00,0.00,0.00,0.00,0.0
95,0,0,0,0,0.0,591,173,0,0,0.0,0.0,2023-12-23T15:00:00Z,0,6,0,0,0,0,18,0,133521,2.0,0.0,0.0,0,18808,31403,12595,53,True,0,0.00,0.00,0.00,0.00,0.0
96,0,0,0,0,0.0,591,168,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,15,0,0,0,0,17,0,110968,0.0,3.0,0.0,0,24291,36048,11757,53,False,0,0.00,0.00,0.00,0.00,0.0
97,0,0,24,0,18.0,591,155,0,1,9.9,45.2,2023-12-10T14:00:00Z,45,19,0,0,0,0,16,0,85890,0.0,5.0,36.0,6,12916,18914,5998,53,True,0,0.04,0.53,0.49,0.46,1.0
98,1,0,24,1,31.4,591,145,0,0,5.3,19.6,2023-12-06T19:30:00Z,62,16,0,0,0,0,15,0,72748,0.0,5.0,2.0,6,26347,29438,3091,53,True,0,0.39,0.39,0.00,0.10,1.0
99,0,0,3,0,11.4,591,136,2,0,1.7,3.8,2023-12-03T14:00:00Z,28,11,0,0,0,0,14,0,44748,3.0,4.0,2.0,1,5423,8122,2699,53,False,0,0.03,0.03,0.00,1.27,0.0
100,0,3,53,0,30.6,591,124,2,2,14.2,71.6,2023-11-27T20:00:00Z,90,20,0,0,0,0,13,0,38601,2.0,3.0,40.0,15,254,3466,3212,53,True,0,0.13,1.71,1.58,1.39,1.0
101,0,0,5,0,12.8,591,112,3,0,3.2,3.8,2023-11-12T14:00:00Z,81,2,0,0,0,0,12,0,37806,1.0,3.0,15.0,2,-2776,2506,5282,53,False,0,0.00,0.21,0.21,2.12,1.0
102,0,0,10,1,16.0,591,104,0,0,4.1,0.4,2023-11-04T12:30:00Z,75,14,0,0,0,0,11,0,40529,1.0,0.0,25.0,3,2172,6429,4257,53,True,0,0.15,0.42,0.27,0.33,1.0
103,0,0,8,0,12.3,591,94,1,0,3.0,6.6,2023-10-29T14:00:00Z,85,5,0,0,0,0,10,0,37767,1.0,1.0,11.0,2,-1264,3764,5028,53,False,0,0.07,0.11,0.04,0.90,1.0
104,0,0,10,0,43.4,591,90,2,0,5.9,11.6,2023-10-23T19:00:00Z,90,18,0,0,0,0,9,0,38952,0.0,2.0,4.0,2,4379,10588,6209,53,False,0,0.15,0.15,0.00,1.51,1.0
105,0,3,28,0,41.3,591,76,1,1,15.2,50.8,2023-10-07T14:00:00Z,90,17,0,0,0,0,8,0,34516,1.0,3.0,60.0,10,6594,9789,3195,53,True,0,0.21,0.84,0.63,0.57,1.0
106,0,0,9,0,23.6,591,64,2,0,4.3,8.4,2023-10-02T19:00:00Z,90,7,0,0,0,0,7,0,26223,2.0,0.0,11.0,2,-468,2529,2997,53,True,0,0.10,0.11,0.01,1.73,1.0
107,0,0,15,1,4.7,591,56,0,0,4.1,12.0,2023-09-23T14:00:00Z,90,8,0,0,0,0,6,0,26394,0.0,0.0,24.0,3,1301,3014,1713,53,False,0,0.04,0.18,0.14,0.30,1.0
108,1,0,22,1,38.5,591,44,0,0,6.5,15.6,2023-09-16T14:00:00Z,90,12,0,0,0,0,5,0,24528,0.0,1.0,11.0,6,-2047,1579,3626,53,True,0,0.10,0.18,0.08,1.00,1.0
109,0,0,2,0,0.5,591,39,1,0,0.0,0.0,2023-09-02T14:00:00Z,17,13,0,0,0,0,4,0,25639,1.0,5.0,0.0,1,-10641,70,10711,53,False,0,0.01,0.01,0.00,0.19,0.0
110,0,0,0,0,0.0,591,21,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,1,0,0,0,0,3,0,36074,2.0,2.0,0.0,0,-13849,657,14506,54,False,0,0.00,0.00,0.00,0.00,0.0
111,0,0,1,0,0.7,591,13,1,0,0.1,0.0,2023-08-19T14:00:00Z,22,4,0,0,0,0,2,0,49171,3.0,0.0,1.0,1,-8781,1870,10651,55,True,0,0.00,0.07,0.07,1.87,0.0
