,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
12,0,0,0,0,0.0,541,44,0,0,0.0,0.0,2021-09-18T14:00:00Z,0,11,0,0,0,0,5,0,1653,0.0,3.0,0.0,0,178,441,263,45,False,0,,,,,
13,0,0,0,0,0.0,541,54,0,0,0.0,0.0,2021-09-27T19:00:00Z,0,4,0,0,0,0,6,0,1642,1.0,1.0,0.0,0,-113,186,299,45,True,0,,,,,
14,0,0,0,0,0.0,541,64,0,0,0.0,0.0,2021-10-03T13:00:00Z,0,9,0,0,0,0,7,0,1708,2.0,2.0,0.0,0,-13,154,167,45,True,0,,,,,
15,0,0,0,0,0.0,541,71,0,0,0.0,0.0,2021-10-18T19:00:00Z,0,1,0,0,0,0,8,0,1791,2.0,2.0,0.0,0,-18,113,131,45,False,0,,,,,
16,0,0,0,0,0.0,541,85,0,0,0.0,0.0,2021-10-23T14:00:00Z,0,14,0,0,0,0,9,0,1807,1.0,1.0,0.0,0,-31,84,115,45,True,0,,,,,
17,0,0,0,0,0.0,541,95,0,0,0.0,0.0,2021-10-30T14:00:00Z,0,12,0,0,0,0,10,0,2076,2.0,0.0,0.0,0,201,424,223,45,False,0,,,,,
18,0,0,0,0,0.0,541,105,0,0,0.0,0.0,2021-11-06T15:00:00Z,0,20,0,0,0,0,11,0,1855,0.0,2.0,0.0,0,-275,52,327,45,True,0,,,,,
19,0,0,0,0,0.0,541,112,0,0,0.0,0.0,2021-11-20T15:00:00Z,0,5,0,0,0,0,12,0,1843,3.0,3.0,0.0,0,-78,85,163,45,False,0,,,,,
20,0,0,0,0,0.0,541,126,0,0,0.0,0.0,2021-11-27T15:00:00Z,0,2,0,0,0,0,13,0,1912,2.0,1.0,0.0,0,38,138,100,45,True,0,,,,,
21,0,0,0,0,0.0,541,133,0,0,0.0,0.0,2021-11-30T20:15:00Z,0,10,0,0,0,0,14,0,1886,0.0,1.0,0.0,0,-48,59,107,45,False,0,,,,,
22,0,0,0,0,0.0,541,144,0,0,0.0,0.0,2021-12-05T14:00:00Z,0,13,0,0,0,0,15,0,1827,0.0,1.0,0.0,0,-71,36,107,45,False,0,,,,,
23,0,0,0,0,0.0,541,156,0,0,0.0,0.0,2021-12-12T16:30:00Z,0,8,0,0,0,0,16,0,1808,1.0,3.0,0.0,0,-42,26,68,45,True,0,,,,,
24,0,0,0,0,0.0,541,165,0,0,0.0,0.0,2021-12-15T19:30:00Z,0,16,0,0,0,0,17,0,1808,2.0,2.0,0.0,0,-25,26,51,45,True,0,,,,,
25,0,0,0,0,0.0,541,188,0,0,0.0,0.0,2021-12-26T15:00:00Z,0,17,0,0,0,0,19,0,2005,0.0,3.0,0.0,0,80,145,65,44,False,0,,,,,
26,0,0,0,0,0.0,541,194,0,0,0.0,0.0,2021-12-28T15:00:00Z,0,15,0,0,0,0,20,0,1972,0.0,3.0,0.0,0,-3,64,67,44,True,0,,,,,
27,0,0,0,0,0.0,541,204,0,0,0.0,0.0,2022-01-01T17:30:00Z,0,19,0,0,0,0,21,0,1983,3.0,2.0,0.0,0,20,130,110,44,True,0,,,,,
28,0,0,0,0,0.0,541,212,0,0,0.0,0.0,2022-01-14T20:00:00Z,0,4,0,0,0,0,22,0,1966,1.0,1.0,0.0,0,-54,75,129,44,False,0,,,,,
29,0,0,0,0,0.0,541,224,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,11,0,0,0,0,23,0,1928,3.0,1.0,0.0,0,-38,29,67,44,True,0,,,,,
30,0,0,0,0,0.0,541,234,0,0,0.0,0.0,2022-02-09T19:45:00Z,0,15,0,0,0,0,24,0,1947,1.0,1.0,0.0,0,-12,34,46,44,False,0,,,,,
31,0,0,0,0,0.0,541,241,0,0,0.0,0.0,2022-02-12T15:00:00Z,0,3,0,0,0,0,25,0,1965,0.0,0.0,0.0,0,4,39,35,44,False,0,,,,,
32,0,0,0,0,0.0,541,254,0,0,0.0,0.0,2022-02-19T15:00:00Z,0,6,0,0,0,0,26,0,1986,1.0,0.0,0.0,0,-16,41,57,44,True,0,,,,,
33,0,0,0,0,0.0,541,178,0,0,0.0,0.0,2022-02-23T19:30:00Z,0,18,0,0,0,0,26,0,1986,4.0,1.0,0.0,0,-16,41,57,44,False,0,,,,,
34,0,0,0,0,0.0,541,265,0,0,0.0,0.0,2022-02-26T15:00:00Z,0,5,0,0,0,0,27,0,1976,1.0,1.0,0.0,0,-12,31,43,44,True,0,,,,,
35,0,0,0,0,0.0,541,280,0,0,0.0,0.0,2022-03-05T15:00:00Z,0,20,0,0,0,0,28,0,1952,2.0,0.0,0.0,0,-17,19,36,44,False,0,,,,,
36,0,0,0,0,0.0,541,285,0,0,0.0,0.0,2022-03-14T20:00:00Z,0,12,0,0,0,0,29,0,1963,0.0,0.0,0.0,0,-6,29,35,44,True,0,,,,,
37,0,0,0,0,0.0,541,304,0,0,0.0,0.0,2022-04-04T19:00:00Z,0,1,0,0,0,0,31,0,1964,0.0,3.0,0.0,0,-1,21,22,44,True,0,,,,,
38,0,0,0,0,0.0,541,315,0,0,0.0,0.0,2022-04-10T13:00:00Z,0,9,0,0,0,0,32,0,1954,1.0,2.0,0.0,0,-13,17,30,44,False,0,,,,,
39,0,0,0,0,0.0,541,296,0,0,0.0,0.0,2022-04-20T18:45:00Z,0,14,0,0,0,0,33,0,1950,0.0,1.0,0.0,0,-10,11,21,44,False,0,,,,,
40,0,0,0,0,0.0,541,336,0,0,0.0,0.0,2022-04-25T19:00:00Z,0,10,0,0,0,0,34,0,1975,0.0,0.0,0.0,0,4,25,21,44,True,0,,,,,
41,0,0,0,0,0.0,541,346,0,0,0.0,0.0,2022-04-30T14:00:00Z,0,16,0,0,0,0,35,0,2004,2.0,1.0,0.0,0,23,42,19,44,False,0,,,,,
42,0,0,0,0,0.0,541,356,0,0,0.0,0.0,2022-05-07T14:00:00Z,0,18,0,0,0,0,36,0,1998,0.0,1.0,0.0,0,-6,29,35,44,True,0,,,,,
43,0,0,0,0,0.0,541,361,0,0,0.0,0.0,2022-05-15T13:00:00Z,0,2,0,0,0,0,37,0,2114,1.0,1.0,0.0,0,59,95,36,44,False,0,,,,,
44,0,0,0,0,0.0,541,322,0,0,0.0,0.0,2022-05-19T18:45:00Z,0,8,0,0,0,0,37,0,2114,2.0,3.0,0.0,0,59,95,36,44,False,0,,,,,
45,0,0,4,1,0.0,541,376,0,0,0.0,0.0,2022-05-22T15:00:00Z,66,13,0,0,0,0,38,0,2110,0.0,1.0,0.0,3,-4,66,70,44,True,0,,,,,
46,0,0,0,0,0.0,172,1,0,0,0.0,0.0,2022-08-05T19:00:00Z,0,1,0,0,0,0,1,0,4045,2.0,0.0,0.0,0,0,0,0,45,True,0,0.0,0.0,0.0,0.0,0.0
47,0,0,0,0,0.0,172,16,0,0,0.0,0.0,2022-08-15T19:00:00Z,0,12,0,0,0,0,2,0,4108,1.0,1.0,0.0,0,-541,241,782,45,False,0,0.0,0.0,0.0,0.0,0.0
48,0,0,0,0,0.0,172,22,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,2,0,0,0,0,3,0,2908,1.0,3.0,0.0,0,-1173,0,1173,45,True,0,0.0,0.0,0.0,0.0,0.0
49,0,0,0,0,0.0,172,37,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,13,0,0,0,0,4,0,2406,2.0,4.0,0.0,0,-555,0,555,45,False,0,0.0,0.0,0.0,0.0,0.0
50,0,0,0,0,0.0,172,43,0,0,0.0,0.0,2022-08-30T18:30:00Z,0,4,0,0,0,0,5,0,2104,1.0,1.0,0.0,0,-307,0,307,45,True,0,0.0,0.0,0.0,0.0,0.0
51,0,0,0,0,0.0,172,57,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,15,0,0,0,0,6,0,1871,0.0,0.0,0.0,0,-240,0,240,45,False,0,0.0,0.0,0.0,0.0,0.0
52,0,0,0,0,0.0,172,83,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,6,0,0,0,0,9,0,1582,2.0,1.0,0.0,0,-76,0,76,45,True,0,0.0,0.0,0.0,0.0,0.0
53,0,0,0,0,0.0,172,95,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,11,0,0,0,0,10,0,1512,1.0,2.0,0.0,0,-72,0,72,45,True,0,0.0,0.0,0.0,0.0,0.0
54,0,0,0,0,0.0,172,105,0,0,0.0,0.0,2022-10-15T11:30:00Z,0,10,0,0,0,0,11,0,1446,0.0,0.0,0.0,0,-63,0,63,45,False,0,0.0,0.0,0.0,0.0,0.0
55,0,0,0,0,0.0,172,115,0,0,0.0,0.0,2022-10-18T19:15:00Z,0,20,0,0,0,0,12,0,1398,1.0,2.0,0.0,0,-32,0,32,45,True,0,0.0,0.0,0.0,0.0,0.0
56,0,0,0,0,0.0,172,123,0,0,0.0,0.0,2022-10-22T14:00:00Z,0,8,0,0,0,0,13,0,1402,0.0,3.0,0.0,0,-17,0,17,45,False,0,0.0,0.0,0.0,0.0,0.0
57,0,0,0,0,0.0,172,135,0,0,0.0,0.0,2022-10-29T14:00:00Z,0,17,0,0,0,0,14,0,1363,0.0,1.0,0.0,0,-39,0,39,45,True,0,0.0,0.0,0.0,0.0,0.0
58,0,0,0,0,0.0,172,149,0,0,0.0,0.0,2022-11-06T14:00:00Z,0,19,0,0,0,0,15,0,1312,2.0,1.0,0.0,0,-50,0,50,45,False,0,0.0,0.0,0.0,0.0,0.0
59,0,0,0,0,0.0,172,157,0,0,0.0,0.0,2022-11-12T15:00:00Z,0,16,0,0,0,0,16,0,1277,0.0,1.0,0.0,0,-38,0,38,45,False,0,0.0,0.0,0.0,0.0,0.0
60,0,0,0,0,0.0,172,165,0,0,0.0,0.0,2022-12-26T15:00:00Z,0,9,0,0,0,0,17,0,1209,3.0,0.0,0.0,0,-68,0,68,45,True,0,0.0,0.0,0.0,0.0,0.0
61,0,0,0,0,0.0,172,171,0,0,0.0,0.0,2022-12-31T15:00:00Z,0,3,0,0,0,0,18,0,1188,2.0,0.0,0.0,0,-20,0,20,45,False,0,0.0,0.0,0.0,0.0,0.0
62,0,0,0,0,0.0,172,185,0,0,0.0,0.0,2023-01-04T20:00:00Z,0,18,0,0,0,0,19,0,1177,4.0,0.0,0.0,0,-10,0,10,45,True,0,0.0,0.0,0.0,0.0,0.0
63,0,0,0,0,0.0,172,194,0,0,0.0,0.0,2023-01-15T14:00:00Z,0,6,0,0,0,0,20,0,1163,0.0,1.0,0.0,0,-15,0,15,45,False,0,0.0,0.0,0.0,0.0,0.0
64,0,0,0,0,0.0,172,63,0,0,0.0,0.0,2023-01-18T20:00:00Z,0,14,0,0,0,0,20,0,1163,1.0,1.0,0.0,0,-15,0,15,45,True,0,0.0,0.0,0.0,0.0,0.0
65,0,0,0,0,0.0,172,203,0,0,0.0,0.0,2023-01-21T17:30:00Z,0,15,0,0,0,0,21,0,1154,0.0,0.0,0.0,0,-10,0,10,45,True,0,0.0,0.0,0.0,0.0,0.0
66,0,0,0,0,0.0,172,216,0,0,0.0,0.0,2023-02-04T15:00:00Z,0,14,0,0,0,0,22,0,1145,1.0,2.0,0.0,0,-8,0,8,45,False,0,0.0,0.0,0.0,0.0,0.0
67,0,0,0,0,0.0,172,223,0,0,0.0,0.0,2023-02-11T15:00:00Z,0,5,0,0,0,0,23,0,1139,1.0,1.0,0.0,0,-7,0,7,45,True,0,0.0,0.0,0.0,0.0,0.0
68,0,0,0,0,0.0,172,232,0,0,0.0,0.0,2023-02-18T15:00:00Z,0,4,0,0,0,0,24,0,1128,1.0,1.0,0.0,0,-11,0,11,45,False,0,0.0,0.0,0.0,0.0,0.0
69,0,0,0,0,0.0,172,242,0,0,0.0,0.0,2023-02-25T19:45:00Z,0,12,0,0,0,0,25,0,1118,0.0,0.0,0.0,0,-9,0,9,45,True,0,0.0,0.0,0.0,0.0,0.0
70,0,0,0,0,0.0,172,252,0,0,0.0,0.0,2023-03-04T15:00:00Z,0,2,0,0,0,0,26,0,1117,0.0,1.0,0.0,0,-2,0,2,45,False,0,0.0,0.0,0.0,0.0,0.0
71,0,0,0,0,0.0,172,262,0,0,0.0,0.0,2023-03-11T17:30:00Z,0,13,0,0,0,0,27,0,1103,1.0,0.0,0.0,0,-14,0,14,45,True,0,0.0,0.0,0.0,0.0,0.0
72,0,0,0,0,0.0,172,73,0,0,0.0,0.0,2023-03-15T19:30:00Z,0,5,0,0,0,0,27,0,1103,0.0,1.0,0.0,0,-14,0,14,45,False,0,0.0,0.0,0.0,0.0,0.0
73,0,0,0,0,0.0,172,271,0,0,0.0,0.0,2023-03-19T14:00:00Z,0,1,0,0,0,0,28,0,1100,1.0,4.0,0.0,0,-2,0,2,45,False,0,0.0,0.0,0.0,0.0,0.0
74,0,0,0,0,0.0,172,285,0,0,0.0,0.0,2023-04-01T14:00:00Z,0,10,0,0,0,0,29,0,1097,1.0,2.0,0.0,0,-4,0,4,45,True,0,0.0,0.0,0.0,0.0,0.0
75,0,0,0,0,0.0,172,294,0,0,0.0,0.0,2023-04-09T13:00:00Z,0,11,0,0,0,0,30,0,1093,5.0,1.0,0.0,0,-3,0,3,45,False,0,0.0,0.0,0.0,0.0,0.0
76,0,0,0,0,0.0,172,307,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,17,0,0,0,0,31,0,1092,2.0,0.0,0.0,0,-2,0,2,45,False,0,0.0,0.0,0.0,0.0,0.0
77,0,0,0,0,0.0,172,315,0,0,0.0,0.0,2023-04-22T14:00:00Z,0,8,0,0,0,0,32,0,1089,0.0,0.0,0.0,0,-3,0,3,45,True,0,0.0,0.0,0.0,0.0,0.0
78,0,0,0,0,0.0,172,327,0,0,0.0,0.0,2023-04-25T18:30:00Z,0,20,0,0,0,0,33,0,1085,0.0,2.0,0.0,0,-4,0,4,45,False,0,0.0,0.0,0.0,0.0,0.0
79,0,0,0,0,0.0,172,335,0,0,0.0,0.0,2023-04-29T11:30:00Z,0,19,0,0,0,0,34,0,1083,3.0,4.0,0.0,0,-2,0,2,45,True,0,0.0,0.0,0.0,0.0,0.0
80,0,0,0,0,0.0,172,348,0,0,0.0,0.0,2023-05-06T14:00:00Z,0,18,0,0,0,0,35,0,1079,0.0,1.0,0.0,0,-4,0,4,45,False,0,0.0,0.0,0.0,0.0,0.0
81,0,0,0,0,0.0,172,355,0,0,0.0,0.0,2023-05-13T14:00:00Z,0,3,0,0,0,0,36,0,1079,0.0,2.0,0.0,0,0,0,0,45,True,0,0.0,0.0,0.0,0.0,0.0
82,0,0,0,0,0.0,172,363,0,0,0.0,0.0,2023-05-20T14:00:00Z,0,9,0,0,0,0,37,0,1076,2.0,2.0,0.0,0,-2,0,2,45,False,0,0.0,0.0,0.0,0.0,0.0
83,0,0,0,0,0.0,172,375,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,16,0,0,0,0,38,0,1075,1.0,1.0,0.0,0,-1,0,1,45,True,0,0.0,0.0,0.0,0.0,0.0
84,0,0,0,0,0.0,657,7,0,0,0.0,0.0,2023-08-12T14:00:00Z,0,17,0,0,0,0,1,0,0,1.0,0.0,0.0,0,0,0,0,45,False,0,0.0,0.0,0.0,0.0,0.0
85,0,0,4,0,10.8,657,12,0,0,2.9,3.0,2023-08-21T19:00:00Z,7,1,0,0,0,0,2,0,491,1.0,0.0,15.0,1,149,190,41,45,True,0,0.08,0.1,0.02,0.0,0.0
86,0,0,0,0,0.0,657,23,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,4,0,0,0,0,3,0,875,1.0,1.0,0.0,0,192,312,120,45,False,0,0.0,0.0,0.0,0.0,0.0
87,0,0,0,0,0.0,657,36,0,0,0.0,0.0,2023-09-03T13:00:00Z,0,20,0,0,0,0,4,0,974,2.0,3.0,0.0,0,-4,128,132,45,True,0,0.0,0.0,0.0,0.0,0.0
88,0,0,3,0,0.0,657,41,1,0,0.2,2.0,2023-09-16T14:00:00Z,1,2,0,0,0,0,5,0,1219,1.0,3.0,0.0,1,101,215,114,45,False,0,0.0,0.0,0.0,0.64,0.0
89,0,0,2,0,0.5,657,56,0,0,0.1,0.0,2023-09-23T14:00:00Z,1,10,0,0,0,0,6,0,1358,0.0,0.0,0.0,1,82,178,96,45,True,0,0.0,0.0,0.0,0.0,0.0
90,0,0,0,0,0.0,657,65,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,14,0,0,0,0,7,0,1541,1.0,0.0,0.0,0,134,276,142,45,False,0,0.0,0.0,0.0,0.0,0.0
91,0,0,9,1,3.3,657,74,0,0,3.6,11.0,2023-10-07T16:30:00Z,64,16,0,0,0,0,8,0,1762,0.0,0.0,22.0,3,137,396,259,45,True,0,0.04,0.19,0.15,0.95,0.0
92,0,0,3,0,13.1,657,87,1,0,3.7,5.2,2023-10-21T14:00:00Z,29,15,0,0,0,0,9,0,2854,0.0,4.0,19.0,1,935,1238,303,45,False,0,0.02,0.23,0.22,0.65,0.0
93,0,0,0,0,0.5,657,96,1,0,0.5,2.0,2023-10-27T19:00:00Z,30,18,0,0,0,0,10,0,3235,2.0,1.0,2.0,1,396,770,374,45,True,0,0.0,0.02,0.02,0.97,0.0
94,0,0,0,0,0.0,657,102,0,0,0.0,0.0,2023-11-04T15:00:00Z,0,6,0,0,0,0,11,0,4245,2.0,0.0,0.0,0,887,1274,387,45,False,0,0.0,0.0,0.0,0.0,0.0
95,0,0,0,0,0.0,657,116,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,9,0,0,0,0,12,0,3186,3.0,2.0,0.0,0,-925,57,982,45,True,0,0.0,0.0,0.0,0.0,0.0
96,0,0,0,0,0.0,657,125,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,12,0,0,0,0,13,0,2655,1.0,2.0,0.0,0,-560,20,580,45,False,0,0.0,0.0,0.0,0.0,0.0
97,0,0,0,0,0.0,657,140,0,0,0.0,0.0,2023-12-03T14:00:00Z,0,19,0,0,0,0,14,0,2423,1.0,1.0,0.0,0,-258,12,270,45,False,0,0.0,0.0,0.0,0.0,0.0
98,0,0,0,0,0.0,657,143,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,3,0,0,0,0,15,0,2305,2.0,0.0,0.0,0,-129,13,142,45,True,0,0.0,0.0,0.0,0.0,0.0
99,0,0,0,0,0.0,657,153,0,0,0.0,0.0,2023-12-09T12:30:00Z,0,11,0,0,0,0,16,0,2135,2.0,1.0,0.0,0,-164,21,185,45,True,0,0.0,0.0,0.0,0.0,0.0
100,0,0,0,0,0.0,657,167,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,13,0,0,0,0,17,0,1932,2.0,2.0,0.0,0,-201,15,216,45,False,0,0.0,0.0,0.0,0.0,0.0
101,0,0,0,0,0.0,657,172,0,0,0.0,0.0,2023-12-21T20:00:00Z,0,5,0,0,0,0,18,0,1800,1.0,1.0,0.0,0,-131,8,139,45,True,0,0.0,0.0,0.0,0.0,0.0
102,0,0,0,0,0.0,657,186,0,0,0.0,0.0,2023-12-27T19:30:00Z,0,7,0,0,0,0,19,0,1752,1.0,2.0,0.0,0,-61,8,69,45,False,0,0.0,0.0,0.0,0.0,0.0
103,0,0,0,0,0.0,308,194,0,0,0.0,0.0,2024-01-01T20:00:00Z,0,15,0,0,0,0,20,0,5834415,,,0.0,0,21922,129282,107360,133,True,0,0.00,0.00,0.00,0.00,0.0
104,0,0,7,1,5.1,308,185,0,0,5.7,6.0,2023-12-26T17:30:00Z,90,6,0,0,0,0,19,0,5803609,2.0,0.0,46.0,3,128537,146293,17756,133,False,0,0.15,0.42,0.27,0.76,1.0
105,0,1,23,0,24.7,308,174,1,1,12.1,40.0,2023-12-23T17:30:00Z,90,1,0,0,0,0,18,0,5669668,1.0,1.0,56.0,7,90863,123451,32588,132,True,1,0.13,0.35,0.22,0.80,1.0
106,0,0,8,1,57.3,308,166,0,0,16.8,26.0,2023-12-17T16:30:00Z,90,14,0,0,0,0,17,0,5590425,0.0,0.0,85.0,3,313196,333941,20745,132,True,0,0.33,0.75,0.42,0.63,1.0
107,1,3,36,0,15.3,308,153,1,1,10.2,53.6,2023-12-09T12:30:00Z,90,8,0,0,0,0,16,0,5220877,2.0,1.0,33.0,13,27580,70573,42993,131,False,0,0.18,0.51,0.33,1.74,1.0
108,0,0,2,1,16.3,308,147,0,0,7.2,7.2,2023-12-06T19:30:00Z,66,17,0,0,0,0,15,0,5182581,2.0,0.0,48.0,3,36888,54767,17879,131,False,0,0.08,0.44,0.36,0.25,1.0
109,1,0,18,0,53.8,308,136,3,0,11.5,31.2,2023-12-03T14:00:00Z,90,10,0,0,0,0,14,0,5142512,3.0,4.0,30.0,5,190003,211228,21225,131,True,0,0.26,1.03,0.77,1.22,1.0
110,1,0,21,0,39.5,308,126,1,0,7.9,29.6,2023-11-25T12:30:00Z,90,13,0,0,0,0,13,0,4948314,1.0,1.0,10.0,5,250086,272298,22212,130,False,0,0.21,0.21,0.00,1.35,1.0
111,0,3,43,1,23.3,308,117,0,2,14.3,69.4,2023-11-12T14:00:00Z,90,4,0,0,0,0,12,0,4667474,0.0,3.0,50.0,16,139478,170993,31515,129,True,0,0.21,1.15,0.94,1.57,1.0
112,0,0,8,0,38.7,308,105,1,0,6.8,7.8,2023-11-05T16:30:00Z,90,12,0,0,0,0,11,0,4511117,1.0,1.0,21.0,2,178282,198417,20135,129,False,0,0.09,0.68,0.59,0.81,1.0
113,0,0,19,1,32.3,308,97,0,1,8.8,35.4,2023-10-29T14:00:00Z,90,16,0,0,0,0,10,0,4320178,0.0,3.0,20.0,8,504474,521527,17053,128,True,0,0.13,0.71,0.58,0.45,1.0
114,0,3,40,1,34.1,308,85,0,2,15.6,71.0,2023-10-21T11:30:00Z,90,9,0,0,0,0,9,0,3788926,0.0,2.0,51.0,16,380449,404926,24477,127,True,0,0.05,1.44,1.39,0.13,1.0
115,0,3,43,0,13.7,308,72,2,2,15.6,75.8,2023-10-08T13:00:00Z,90,5,0,0,0,0,8,0,3379782,2.0,2.0,66.0,15,189634,328947,139313,126,False,0,0.07,1.52,1.45,2.30,1.0
116,0,0,3,0,27.8,308,68,1,0,3.8,1.0,2023-09-30T16:30:00Z,73,18,0,0,0,0,7,0,3169998,1.0,2.0,9.0,1,232578,272616,40038,125,False,1,0.39,0.44,0.05,1.44,1.0
117,0,3,36,0,28.8,308,57,1,1,12.2,42.6,2023-09-24T13:00:00Z,90,19,0,0,0,0,6,0,2897929,1.0,3.0,51.0,10,312437,341186,28749,125,True,0,0.27,1.28,1.01,1.11,1.0
118,2,2,35,0,57.4,308,50,1,0,12.1,44.2,2023-09-16T11:30:00Z,90,20,0,0,0,0,5,0,2540130,3.0,1.0,19.0,10,-22644,117182,139826,125,False,0,1.47,1.71,0.24,0.63,1.0
119,0,0,26,1,23.1,308,37,0,1,18.3,45.2,2023-09-03T13:00:00Z,90,2,0,0,0,0,4,0,2505698,0.0,3.0,115.0,8,-122416,74612,197028,125,True,0,0.07,0.87,0.80,0.66,1.0
120,1,0,19,0,24.9,308,29,1,0,7.0,28.6,2023-08-27T15:30:00Z,90,15,0,0,0,0,3,0,2570086,2.0,1.0,16.0,5,-229297,98738,328035,125,False,0,0.12,0.30,0.18,2.00,1.0
121,0,0,15,0,33.0,308,14,1,1,15.3,41.4,2023-08-19T14:00:00Z,85,3,0,1,0,0,2,0,2739755,1.0,3.0,79.0,5,163064,211617,48553,125,True,0,0.11,1.34,1.23,1.00,1.0
