,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
10,0,0,4,0,0.9,112,0.0,0.0,0.0,0.45,122,0,0,0.3,1.6,2022-10-22T16:30:00Z,35,14,0,0,0,0,13,0,1061629,1,1,1,0.0,1,-41903,27644,69547,51,True,0
11,0,0,11,0,1.3,112,0.01,0.01,0.0,1.82,134,3,0,0.3,1.8,2022-10-29T14:00:00Z,63,5,0,0,0,0,14,0,1005288,1,1,4,0.0,1,-58679,23484,82163,51,False,0
12,0,0,3,0,1.3,112,0.0,0.05,0.05,2.25,142,1,0,3.2,10.4,2022-11-06T12:00:00Z,90,1,0,0,0,0,15,0,919267,1,1,0,20.0,2,-85766,13266,99032,51,True,0
13,0,0,3,0,2.5,112,0.01,0.01,0.0,0.0,156,0,0,0.8,5.8,2022-11-12T17:30:00Z,17,15,0,0,0,0,16,0,865362,0,0,1,0.0,1,-56867,12647,69514,51,False,0
14,0,0,31,1,17.7,112,0.18,0.18,0.0,0.53,164,0,0,3.7,19.2,2022-12-27T17:30:00Z,90,3,0,0,0,0,17,0,811813,1,0,2,0.0,6,-57909,175045,232954,51,True,0
15,0,0,17,0,4.5,112,0.02,0.02,0.0,1.2,177,1,0,2.5,20.4,2023-01-01T16:30:00Z,90,16,0,0,0,0,18,0,1097231,1,1,1,0.0,2,283861,299265,15404,52,False,0
16,0,0,12,0,1.3,112,0.01,0.01,0.0,1.45,184,1,0,1.9,18.0,2023-01-05T20:00:00Z,67,13,0,0,0,0,19,0,1294700,1,1,0,0.0,2,191114,215693,24579,52,True,0
17,0,0,3,0,1.3,112,0.0,0.04,0.04,0.0,64,0,0,0.7,0.2,2023-01-12T20:00:00Z,11,9,0,0,0,0,19,0,1294700,0,1,2,5.0,1,191114,215693,24579,52,False,0
18,0,0,0,0,0.0,112,0.0,0.0,0.0,0.0,194,0,0,0.0,0.0,2023-01-15T14:00:00Z,0,7,0,0,0,0,20,0,1107418,0,0,1,0.0,0,-173796,17878,191674,52,True,0
19,0,0,24,1,3.1,112,0.02,0.02,0.0,1.4,207,0,0,2.6,22.4,2023-01-21T12:30:00Z,90,12,0,0,0,0,21,0,963618,1,0,0,0.0,6,-153214,4048,157262,52,False,0
20,0,0,25,1,12.8,112,0.01,0.01,0.0,0.58,214,0,0,3.4,21.2,2023-02-03T20:00:00Z,83,9,0,0,0,0,22,0,933187,1,0,0,0.0,6,-33198,26772,59970,51,True,0
21,0,0,17,0,4.2,112,0.02,0.02,0.0,1.16,230,1,0,1.5,11.2,2023-02-11T12:30:00Z,66,19,0,0,0,0,23,0,911775,1,1,1,0.0,2,-22620,14563,37183,51,False,0
22,0,0,0,0,0.0,112,0.0,0.0,0.0,0.0,234,0,0,0.0,0.0,2023-02-18T15:00:00Z,0,17,0,0,0,0,24,0,887628,0,1,0,0.0,0,-25504,13346,38850,51,True,0
23,0,0,0,0,0.0,112,0.0,0.0,0.0,0.0,249,0,0,0.0,0.0,2023-02-26T13:30:00Z,0,18,0,0,0,0,25,0,793496,0,0,2,0.0,0,-68746,5386,74132,51,False,0
24,0,0,0,0,0.0,112,0.0,0.0,0.0,0.0,255,0,0,0.0,0.0,2023-03-04T15:00:00Z,0,11,0,0,0,0,26,0,751373,0,0,1,0.0,0,-70062,5421,75483,50,True,0
25,0,0,23,0,1.6,112,0.01,0.01,0.0,2.35,266,1,0,3.6,32.8,2023-03-11T15:00:00Z,90,10,0,0,0,0,27,0,702137,1,3,1,2.0,1,-49112,5762,54874,50,False,1
26,0,0,0,0,0.0,112,0.0,0.0,0.0,0.0,275,0,0,0.0,0.0,2023-03-18T17:30:00Z,0,8,0,0,0,0,28,0,711725,0,2,2,0.0,0,6124,23433,17309,50,True,0
27,0,0,14,0,35.7,112,0.24,0.26,0.02,0.77,284,2,0,4.9,9.8,2023-04-01T16:30:00Z,79,2,0,0,0,0,29,0,687241,1,2,0,3.0,1,-21680,7094,28774,50,True,0
28,0,0,28,1,2.1,112,0.01,0.01,0.0,0.35,74,0,0,2.0,18.2,2023-04-04T19:00:00Z,90,12,0,0,0,0,29,0,687241,1,0,0,0.0,6,-21680,7094,28774,50,True,0
29,0,0,3,0,2.3,112,0.01,0.01,0.0,0.56,300,1,0,1.1,8.6,2023-04-08T14:00:00Z,67,20,0,0,0,0,30,0,683128,1,0,1,0.0,1,-6147,5852,11999,50,False,1
30,0,0,0,0,0.0,112,0.0,0.0,0.0,0.0,302,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,5,0,0,0,0,31,0,671654,0,2,1,0.0,0,-11726,3021,14747,49,True,0
31,0,0,0,0,0.0,112,0.0,0.0,0.0,0.0,328,0,0,0.0,0.0,2023-04-26T18:45:00Z,0,4,0,0,0,0,33,0,640408,0,2,0,0.0,0,-8121,1668,9789,49,True,0
32,0,0,0,0,0.0,112,0.0,0.0,0.0,0.0,331,0,0,0.0,0.0,2023-05-02T19:00:00Z,0,1,0,0,0,0,34,0,611899,0,1,3,0.0,0,-27241,300,27541,49,False,0
33,0,0,0,0,0.0,112,0.0,0.0,0.0,0.0,341,0,0,0.0,0.0,2023-05-06T14:00:00Z,0,3,0,0,0,0,35,0,591770,0,3,1,0.0,0,-21373,61,21434,49,False,0
34,0,0,0,0,0.0,112,0.0,0.0,0.0,0.0,354,0,0,0.0,0.0,2023-05-13T14:00:00Z,0,16,0,0,0,0,36,0,582659,0,2,2,0.0,0,-9277,63,9340,49,True,0
35,0,0,0,0,0.0,112,0.0,0.0,0.0,0.0,365,0,0,0.0,0.0,2023-05-21T15:00:00Z,0,13,0,0,0,0,37,0,575082,0,0,1,0.0,0,-7397,83,7480,49,False,0
36,0,0,0,0,0.0,112,0.0,0.0,0.0,0.0,319,0,0,0.0,0.0,2023-05-25T19:00:00Z,0,14,0,0,0,0,37,0,575082,0,1,4,0.0,0,-7397,83,7480,49,False,0
37,0,0,0,0,0.0,112,0.0,0.0,0.0,0.0,374,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,15,0,0,0,0,38,0,571319,0,1,1,0.0,0,-3891,64,3955,49,True,0
38,0,0,0,0,0.0,198,0.0,0.0,0.0,0.0,9,0,0,0.0,0.0,2023-08-13T15:30:00Z,0,11,0,0,0,0,1,0,47255,0,1,1,0.0,0,0,0,0,50,True,0
39,0,0,0,0,0.0,198,0.0,0.0,0.0,0.0,19,0,0,0.0,0.0,2023-08-20T15:30:00Z,0,19,0,0,0,0,2,0,51606,0,1,3,0.0,0,-5513,3408,8921,50,False,0
40,0,0,0,0,0.0,198,0.0,0.0,0.0,0.0,26,0,0,0.0,0.0,2023-08-25T19:00:00Z,0,12,0,0,0,0,3,0,49481,0,0,3,0.0,0,-5003,3474,8477,50,True,0
41,0,0,0,0,0.0,198,0.0,0.0,0.0,0.0,35,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,16,0,0,0,0,4,0,45982,0,1,0,0.0,0,-5354,2966,8320,49,True,0
42,0,0,0,0,0.0,198,0.0,0.0,0.0,0.0,42,0,0,0.0,0.0,2023-09-17T13:00:00Z,0,3,0,0,0,0,5,0,43821,0,0,0,0.0,0,-4234,1778,6012,49,False,0
43,0,0,0,0,0.0,198,0.0,0.0,0.0,0.0,55,0,0,0.0,0.0,2023-09-24T13:00:00Z,0,2,0,0,0,0,6,0,40910,0,1,0,0.0,0,-3362,620,3982,48,True,0
44,0,0,24,1,2.2,198,0.0,0.0,0.0,1.08,64,0,0,2.0,17.4,2023-10-02T19:00:00Z,90,10,0,0,0,0,7,0,43579,1,2,0,0.0,5,1687,4357,2670,48,False,1
45,0,0,12,0,13.4,198,0.01,0.01,0.0,0.75,73,1,0,3.1,17.2,2023-10-07T14:00:00Z,90,6,0,0,0,0,8,0,54650,1,4,1,0.0,1,8686,11209,2523,48,False,1
46,0,0,8,0,1.1,198,0.12,0.12,0.0,1.06,84,2,0,2.2,18.6,2023-10-21T16:30:00Z,90,1,0,0,0,0,9,0,50764,1,2,2,2.0,0,-2918,2238,5156,48,True,1
47,0,0,13,0,22.2,198,0.04,0.63,0.59,0.53,95,1,0,6.9,19.2,2023-10-28T11:30:00Z,80,4,0,0,0,0,10,0,56398,1,2,0,28.0,2,4452,7518,3066,48,True,0
48,0,0,11,0,12.7,198,0.02,0.26,0.24,0.79,110,0,0,4.7,13.4,2023-11-06T20:00:00Z,45,18,0,0,0,0,11,0,55123,0,4,1,21.0,1,-1509,2900,4409,48,False,0
49,0,0,9,0,11.2,198,0.01,0.01,0.0,2.9,115,4,0,2.4,13.2,2023-11-12T16:30:00Z,90,13,0,0,0,0,12,0,55840,1,4,4,0.0,-1,91,3095,3004,48,True,1
50,0,0,8,0,11.4,198,0.01,0.01,0.0,2.28,127,4,0,2.3,12.0,2023-11-25T15:00:00Z,90,15,0,0,0,0,13,0,60130,1,1,4,0.0,-1,3100,6384,3284,48,False,1
51,0,0,0,0,0.0,198,0.0,0.0,0.0,0.0,135,0,0,0.0,0.0,2023-12-03T14:00:00Z,0,5,0,0,0,0,14,0,52052,0,2,3,0.0,0,-7851,367,8218,48,True,0
52,0,0,3,0,1.3,198,0.0,0.0,0.0,2.83,150,1,0,1.7,15.2,2023-12-06T20:15:00Z,45,14,0,0,0,0,15,0,51404,1,1,2,0.0,1,-981,698,1679,48,False,0
53,0,0,16,0,16.8,198,0.05,0.07,0.02,1.01,154,1,0,4.6,22.2,2023-12-10T14:00:00Z,83,9,0,0,0,0,16,0,52667,1,0,2,7.0,2,923,2133,1210,48,False,0
54,0,0,0,0,0.0,198,0.0,0.0,0.0,0.0,165,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,17,0,0,0,0,17,0,50516,0,0,2,0.0,0,-2156,1556,3712,48,True,0
55,0,0,0,0,0.0,198,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,2023-12-24T13:00:00Z,0,20,0,0,0,0,18,0,46396,0,1,2,0.0,0,-4110,42,4152,48,False,0
56,0,0,0,0,0.0,198,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,2023-12-27T19:30:00Z,0,8,0,0,0,0,19,0,44705,0,1,2,0.0,0,-1877,28,1905,48,True,0
57,0,0,2,0,15.7,244,0.04,0.04,0.00,0.22,200,0,0,1.9,3.4,2023-12-30T15:00:00Z,27,20,0,0,0,0,20,0,14445,0,0,3,0.0,1,817,1465,648,44,False,0
58,0,0,6,0,4.3,244,0.02,0.02,0.00,2.20,187,2,0,0.5,0.0,2023-12-27T20:15:00Z,64,13,0,0,0,0,19,0,13671,1,3,1,2.0,1,2160,2371,211,44,True,1
59,0,0,24,1,25.9,244,0.03,0.16,0.13,0.48,178,0,1,8.2,33.2,2023-12-23T15:00:00Z,66,18,0,0,0,0,18,0,11248,0,1,2,23.0,7,-234,23,257,44,False,1
60,0,0,0,0,0.0,244,0.00,0.00,0.00,0.00,164,0,0,0.0,0.0,2023-12-16T17:30:00Z,0,6,0,0,0,0,17,0,11466,0,2,0,0.0,0,-285,26,311,44,False,0
61,0,0,0,0,0.0,244,0.00,0.00,0.00,0.00,154,0,0,0.0,0.0,2023-12-10T14:00:00Z,0,7,0,0,0,0,16,0,11781,0,0,2,0.0,0,-229,21,250,44,True,0
62,0,0,0,0,0.0,244,0.00,0.00,0.00,0.00,144,0,0,0.0,0.0,2023-12-07T19:30:00Z,0,15,0,0,0,0,15,0,12010,0,0,3,0.0,0,-212,14,226,44,True,0
63,0,0,0,0,0.0,244,0.00,0.00,0.00,0.00,139,0,0,0.0,0.0,2023-12-02T17:30:00Z,0,16,0,0,0,0,14,0,12215,0,1,0,0.0,0,-255,49,304,44,False,0
64,0,0,0,0,0.0,244,0.00,0.00,0.00,0.00,123,0,0,0.0,0.0,2023-11-26T16:30:00Z,0,14,0,0,0,0,13,0,12430,0,3,0,0.0,0,-524,26,550,44,True,0
65,0,0,0,0,0.0,244,0.00,0.00,0.00,0.00,116,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,8,0,0,0,0,12,0,12935,0,3,2,0.0,0,-583,26,609,44,False,0
66,0,0,0,0,0.0,244,0.00,0.00,0.00,0.00,103,0,0,0.0,0.0,2023-11-04T15:00:00Z,0,5,0,0,0,0,11,0,13526,0,1,1,0.0,0,-664,39,703,44,True,0
67,0,0,0,0,0.0,244,0.00,0.00,0.00,0.00,99,0,0,0.0,0.0,2023-10-29T13:00:00Z,0,19,0,0,0,0,10,0,14178,0,1,0,0.0,0,-891,28,919,44,False,0
68,0,0,0,0,0.0,244,0.00,0.00,0.00,0.00,85,0,0,0.0,0.0,2023-10-21T11:30:00Z,0,11,0,0,0,0,9,0,15035,0,0,2,0.0,0,-1094,93,1187,44,False,0
69,0,0,0,0,0.0,244,0.00,0.00,0.00,0.00,75,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,3,0,0,0,0,8,0,16045,0,0,3,0.0,0,-1863,55,1918,44,True,0
70,0,0,0,0,0.0,244,0.00,0.00,0.00,0.00,63,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,12,0,0,0,0,7,0,17914,0,2,1,0.0,0,-1583,521,2104,44,True,0
71,0,0,0,0,0.0,244,0.00,0.00,0.00,0.00,52,0,0,0.0,0.0,2023-09-23T16:30:00Z,0,4,0,0,0,0,6,0,19497,0,3,1,0.0,0,-743,509,1252,44,False,0
72,0,0,0,0,0.0,244,0.00,0.00,0.00,0.00,43,0,0,0.0,0.0,2023-09-17T15:30:00Z,0,1,0,0,0,0,5,0,20053,0,1,0,0.0,0,-1140,952,2092,44,True,0
73,0,0,0,0,0.0,244,0.00,0.00,0.00,0.00,40,0,0,0.0,0.0,2023-09-02T11:30:00Z,0,17,0,0,0,0,4,0,20605,0,2,2,0.0,0,-2244,638,2882,44,False,0
74,0,0,0,0,0.0,244,0.00,0.00,0.00,0.00,27,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,20,0,0,0,0,3,0,22386,0,1,0,0.0,0,-3330,623,3953,45,True,0
75,0,0,0,0,0.0,244,0.00,0.00,0.00,0.00,11,0,0,0.0,0.0,2023-08-20T13:00:00Z,0,2,0,0,0,0,2,0,25286,0,0,4,0.0,0,-1998,1623,3621,45,False,0
