,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0,0.0,702,0.0,0.0,0.0,0.0,207,0,0,0.0,0.0,2023-01-21T12:30:00Z,0,12,0,0,0,0,21,0,59,0,0,0,0.0,0,42,56,14,45,False,0
1,0,0,0,0,0.0,702,0.0,0.0,0.0,0.0,214,0,0,0.0,0.0,2023-02-03T20:00:00Z,0,9,0,0,0,0,22,0,198,0,0,0,0.0,0,90,141,51,45,True,0
2,0,0,0,0,0.0,702,0.0,0.0,0.0,0.0,230,0,0,0.0,0.0,2023-02-11T12:30:00Z,0,19,0,0,0,0,23,0,234,0,1,1,0.0,0,15,60,45,45,False,0
3,0,0,0,0,0.0,702,0.0,0.0,0.0,0.0,234,0,0,0.0,0.0,2023-02-18T15:00:00Z,0,17,0,0,0,0,24,0,266,0,1,0,0.0,0,7,63,56,45,True,0
4,0,0,0,0,0.0,702,0.0,0.0,0.0,0.0,249,0,0,0.0,0.0,2023-02-26T13:30:00Z,0,18,0,0,0,0,25,0,362,0,0,2,0.0,0,18,75,57,45,False,0
5,0,0,0,0,0.0,702,0.0,0.0,0.0,0.0,255,0,0,0.0,0.0,2023-03-04T15:00:00Z,0,11,0,0,0,0,26,0,303,0,0,1,0.0,0,-12,30,42,45,True,0
6,0,0,0,0,0.0,702,0.0,0.0,0.0,0.0,266,0,0,0.0,0.0,2023-03-11T15:00:00Z,0,10,0,0,0,0,27,0,281,0,3,1,0.0,0,-31,20,51,45,False,0
7,0,0,0,0,0.0,702,0.0,0.0,0.0,0.0,275,0,0,0.0,0.0,2023-03-18T17:30:00Z,0,8,0,0,0,0,28,0,254,0,2,2,0.0,0,-25,0,25,45,True,0
8,0,0,0,0,0.0,702,0.0,0.0,0.0,0.0,284,0,0,0.0,0.0,2023-04-01T16:30:00Z,0,2,0,0,0,0,29,0,236,0,2,0,0.0,0,-20,0,20,45,True,0
9,0,0,0,0,0.0,702,0.0,0.0,0.0,0.0,74,0,0,0.0,0.0,2023-04-04T19:00:00Z,0,12,0,0,0,0,29,0,236,0,0,0,0.0,0,-20,0,20,45,True,0
