,Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0,0,0.0,648,0.0,0.0,0.0,0.0,4,0,0,0.0,0.0,2023-08-12T14:00:00Z,0,5,0,0,0,0,1,0,0,0,1,4,0.0,0,0,0,0,40,False,0
1,1,0,0,0,0,0.0,648,0.0,0.0,0.0,0.0,26,0,0,0.0,0.0,2023-08-25T19:00:00Z,0,7,0,0,0,0,3,0,1904,0,0,3,0.0,0,133,274,141,40,False,0
2,2,0,0,0,0,0.0,648,0.0,0.0,0.0,0.0,38,0,0,0.0,0.0,2023-09-01T19:00:00Z,0,19,0,0,0,0,4,0,2244,0,2,1,0.0,0,-89,112,201,40,True,0
3,3,0,0,0,0,0.0,648,0.0,0.0,0.0,0.0,44,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,10,0,0,0,0,5,0,2493,0,0,1,0.0,0,-151,97,248,40,False,0
4,4,0,0,0,0,0.0,648,0.0,0.0,0.0,0.0,58,0,0,0.0,0.0,2023-09-23T14:00:00Z,0,20,0,0,0,0,6,0,2261,0,1,1,0.0,0,-236,0,236,40,True,0
5,5,0,0,0,0,0.0,648,0.0,0.0,0.0,0.0,63,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,9,0,0,0,0,7,0,2121,0,2,1,0.0,0,-139,0,139,40,False,0
6,6,0,0,0,0,0.0,648,0.0,0.0,0.0,0.0,15,0,0,0.0,0.0,2023-10-03T18:30:00Z,0,6,0,0,0,0,7,0,2121,0,2,1,0.0,0,-139,0,139,40,True,0
7,7,0,0,0,0,0.0,648,0.0,0.0,0.0,0.0,77,0,0,0.0,0.0,2023-10-07T11:30:00Z,0,18,0,0,0,0,8,0,2060,0,1,0,0.0,0,-60,0,60,40,True,0
8,8,0,0,0,0,0.0,648,0.0,0.0,0.0,0.0,88,0,0,0.0,0.0,2023-10-21T14:00:00Z,0,16,0,0,0,0,9,0,1999,0,2,2,0.0,0,-68,0,68,40,False,0
9,9,0,0,0,0,0.0,648,0.0,0.0,0.0,0.0,92,0,0,0.0,0.0,2023-10-29T14:00:00Z,0,2,0,0,0,0,10,0,1972,0,1,3,0.0,0,-29,0,29,40,False,0
10,10,0,0,0,0,0.0,648,0.0,0.0,0.0,0.0,105,0,0,0.0,0.0,2023-11-05T16:30:00Z,0,11,0,0,0,0,11,0,1929,0,1,1,0.0,0,-40,0,40,40,True,0
11,11,0,0,0,0,0.0,648,0.0,0.0,0.0,0.0,118,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,14,0,0,0,0,12,0,1898,0,0,1,0.0,0,-30,0,30,40,False,0
12,12,0,0,0,0,0.0,648,0.0,0.0,0.0,0.0,125,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,8,0,0,0,0,13,0,1858,0,1,2,0.0,0,-42,0,42,40,True,0
13,13,0,0,0,0,0.0,648,0.0,0.0,0.0,0.0,133,0,0,0.0,0.0,2023-12-02T15:00:00Z,0,4,0,0,0,0,14,0,1840,0,1,3,0.0,0,-20,0,20,40,False,0
14,14,0,0,0,0,0.0,648,0.0,0.0,0.0,0.0,146,0,0,0.0,0.0,2023-12-05T20:15:00Z,0,1,0,0,0,0,15,0,1834,0,4,3,0.0,0,-7,0,7,40,True,0
15,15,0,0,0,0,0.0,648,0.0,0.0,0.0,0.0,156,0,0,0.0,0.0,2023-12-10T14:00:00Z,0,13,0,0,0,0,16,0,1817,0,2,1,0.0,0,-16,0,16,40,True,0
16,16,0,0,0,0,0.0,648,0.0,0.0,0.0,0.0,175,0,0,0.0,0.0,2023-12-23T15:00:00Z,0,15,0,0,0,0,18,0,1786,0,0,1,0.0,0,-13,0,13,40,True,0
17,17,0,0,0,0,0.0,648,0.0,0.0,0.0,0.0,190,0,0,0.0,0.0,2023-12-26T15:00:00Z,0,17,0,0,0,0,19,0,1779,0,3,2,0.0,0,-8,0,8,40,False,0
18,18,0,0,0,0,0.0,456,0.0,0.0,0.0,0.0,197,0,0,0.0,0.0,2023-12-30T17:30:00Z,0,14,0,0,0,0,20,0,1804,0,1,2,0.0,0,-24,0,24,44,True,0
19,19,0,0,0,0,0.0,456,0.0,0.0,0.0,0.0,189,0,0,0.0,0.0,2023-12-26T12:30:00Z,0,15,0,0,0,0,19,0,1829,0,3,1,0.0,0,-15,0,15,44,False,0
20,20,0,0,0,0,0.0,456,0.0,0.0,0.0,0.0,177,0,0,0.0,0.0,2023-12-23T15:00:00Z,0,3,0,0,0,0,18,0,1840,0,3,2,0.0,0,-12,0,12,44,True,0
21,21,0,0,0,0,0.0,456,0.0,0.0,0.0,0.0,169,0,0,0.0,0.0,2023-12-15T20:00:00Z,0,18,0,0,0,0,17,0,1854,0,2,0,0.0,0,-30,0,30,44,True,0
22,22,0,0,0,0,0.0,456,0.0,0.0,0.0,0.0,160,0,0,0.0,0.0,2023-12-09T15:00:00Z,0,20,0,0,0,0,16,0,1885,0,1,1,0.0,0,-21,0,21,44,False,0
23,23,0,0,0,0,0.0,456,0.0,0.0,0.0,0.0,145,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,10,0,0,0,0,15,0,1906,0,0,5,0.0,0,-14,0,14,44,False,0
24,24,0,0,0,0,0.0,456,0.0,0.0,0.0,0.0,139,0,0,0.0,0.0,2023-12-02T17:30:00Z,0,9,0,0,0,0,14,0,1917,0,1,0,0.0,0,-21,0,21,44,True,0
25,25,0,0,0,0,0.0,456,0.0,0.0,0.0,0.0,128,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,5,0,0,0,0,13,0,1936,0,3,2,0.0,0,-71,0,71,44,True,0
26,26,0,0,0,0,0.0,456,0.0,0.0,0.0,0.0,119,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,19,0,0,0,0,12,0,2005,0,2,3,0.0,0,-64,0,64,44,False,0
27,27,0,0,0,0,0.0,456,0.0,0.0,0.0,0.0,108,0,0,0.0,0.0,2023-11-05T14:00:00Z,0,2,0,0,0,0,11,0,2074,0,0,2,0.0,0,-47,0,47,44,True,0
28,28,0,0,0,0,0.0,456,0.0,0.0,0.0,0.0,97,0,0,0.0,0.0,2023-10-29T14:00:00Z,0,11,0,0,0,0,10,0,2118,0,0,3,0.0,0,-82,0,82,44,False,0
29,29,0,0,0,0,0.0,456,0.0,0.0,0.0,0.0,88,0,0,0.0,0.0,2023-10-21T14:00:00Z,0,12,0,0,0,0,9,0,2198,0,2,2,0.0,0,-122,0,122,44,True,0
30,30,0,0,0,0,0.0,456,0.0,0.0,0.0,0.0,74,0,0,0.0,0.0,2023-10-07T16:30:00Z,0,8,0,0,0,0,8,0,2316,0,0,0,0.0,0,-166,0,166,44,False,0
31,31,0,0,0,0,0.0,456,0.0,0.0,0.0,0.0,67,0,0,0.0,0.0,2023-10-01T13:00:00Z,0,4,0,0,0,0,7,0,2476,0,1,1,0.0,0,-285,0,285,44,True,0
32,32,0,0,0,0,0.0,456,0.0,0.0,0.0,0.0,59,0,0,0.0,0.0,2023-09-23T14:00:00Z,0,13,0,0,0,0,6,0,2764,0,0,2,0.0,0,-390,0,390,44,False,0
33,33,0,0,0,0,0.0,456,0.0,0.0,0.0,0.0,47,0,0,0.0,0.0,2023-09-18T18:45:00Z,0,6,0,0,0,0,5,0,3149,0,1,1,0.0,0,-284,239,523,44,True,0
34,34,0,0,0,0,0.0,456,0.0,0.0,0.0,0.0,35,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,7,0,0,0,0,4,0,3295,0,1,0,0.0,0,-83,346,429,44,False,0
35,35,0,0,0,0,0.0,456,0.0,0.0,0.0,0.0,28,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,14,0,0,0,0,3,0,3094,0,2,3,0.0,0,-368,106,474,45,False,0
36,36,0,0,0,0,0.0,456,0.0,0.0,0.0,0.0,17,0,0,0.0,0.0,2023-08-18T18:45:00Z,0,17,0,0,0,0,2,0,3337,0,1,2,0.0,0,-313,183,496,45,True,0
