,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,17,0,37.5,309,0.1,0.12,0.02,1.28,9,1,0,5.7,9.6,2023-08-13T15:30:00Z,90,7,0,0,0,0,1,0,308481,1,1,1,10.0,2,0,0,0,70,False,0
1,1,0,26,0,15.9,309,0.05,0.17,0.12,1.29,14,1,0,5.3,15.2,2023-08-19T14:00:00Z,90,3,0,0,0,0,2,0,340429,1,1,3,22.0,5,-10856,26038,36894,70,True,0
2,0,0,10,0,15.3,309,0.02,0.09,0.07,2.0,29,1,0,2.9,8.6,2023-08-27T15:30:00Z,90,15,0,0,0,0,3,0,380525,1,2,1,5.0,2,11745,52151,40406,70,False,0
3,0,2,33,1,35.5,309,0.34,0.41,0.07,0.66,37,0,1,8.5,37.6,2023-09-03T13:00:00Z,90,2,0,0,0,0,4,0,366754,1,0,3,12.0,10,-26341,18927,45268,70,True,0
4,0,0,15,0,19.2,309,0.07,0.22,0.15,0.63,50,1,0,5.6,19.0,2023-09-16T11:30:00Z,90,20,0,0,0,0,5,0,496509,1,3,1,18.0,2,95640,123434,27794,70,False,0
5,0,0,17,0,56.8,309,0.36,0.44,0.08,1.11,57,1,0,8.1,17.4,2023-09-24T13:00:00Z,90,19,0,0,0,0,6,0,513981,1,1,3,7.0,2,13495,50265,36770,70,True,0
6,0,0,19,0,20.0,309,0.04,0.05,0.01,2.1,68,2,0,4.9,22.0,2023-09-30T16:30:00Z,90,18,0,0,0,0,7,0,536920,1,1,2,7.0,2,14148,64151,50003,70,False,0
7,1,0,24,0,47.6,309,0.61,0.62,0.01,2.3,72,2,0,7.6,18.4,2023-10-08T13:00:00Z,90,5,0,0,0,0,8,0,552098,1,2,2,10.0,4,7110,54906,47796,70,False,1
8,0,0,14,1,58.8,309,0.18,0.31,0.13,0.13,85,0,0,8.4,11.0,2023-10-21T11:30:00Z,90,9,0,0,0,0,9,0,579289,1,0,2,14.0,3,19297,52367,33070,70,True,0
9,2,3,44,1,64.4,309,0.74,0.8,0.06,0.45,97,0,0,13.3,53.6,2023-10-29T14:00:00Z,90,16,0,0,0,0,10,0,540062,1,0,3,15.0,12,-39999,17996,57995,70,True,0
10,0,0,8,1,14.2,309,0.05,0.07,0.02,0.37,105,0,0,2.2,1.8,2023-11-05T16:30:00Z,65,12,0,0,0,0,11,0,675500,1,1,1,6.0,3,124257,142273,18016,71,False,0
11,0,0,9,1,25.3,309,0.04,0.11,0.07,1.56,117,0,0,4.0,6.2,2023-11-12T14:00:00Z,90,4,0,0,0,0,12,0,667039,1,0,3,8.0,3,-6316,40054,46370,71,True,0
12,0,0,7,0,17.9,309,0.42,0.45,0.03,0.71,126,1,0,2.9,2.0,2023-11-25T12:30:00Z,72,13,0,0,0,0,13,0,658230,1,1,1,9.0,2,-11252,41159,52411,71,False,0
13,0,0,10,0,15.6,309,0.04,0.14,0.1,1.0,136,2,0,4.0,9.2,2023-12-03T14:00:00Z,64,10,0,0,0,0,14,0,666967,1,3,4,15.0,2,2991,43892,40901,71,True,0
14,0,1,32,1,26.7,309,0.13,0.6,0.47,0.66,147,0,1,10.0,50.6,2023-12-06T19:30:00Z,90,17,0,0,0,0,15,0,644729,1,2,0,23.0,9,-23441,17585,41026,71,False,0
15,0,0,7,0,5.2,309,0.03,0.15,0.12,1.4,153,1,0,1.4,3.0,2023-12-09T12:30:00Z,73,8,0,0,0,0,16,0,676508,1,2,1,6.0,2,27873,47844,19971,71,False,0
16,0,0,8,1,2.3,309,0.03,0.05,0.02,0.27,166,0,0,1.0,5.0,2023-12-17T16:30:00Z,61,14,0,0,0,0,17,0,652986,1,0,0,3.0,3,-22548,24116,46664,71,True,0
17,0,0,15,0,2.8,309,0.08,0.15,0.07,0.8,174,1,0,2.5,16.0,2023-12-23T17:30:00Z,90,1,0,0,0,0,18,0,621032,1,1,1,6.0,2,-32389,7512,39901,71,True,0
18,0,0,0,0,0.7,309,0.0,0.01,0.01,0.32,185,0,0,0.2,0.0,2023-12-26T17:30:00Z,23,6,0,0,0,0,19,0,627772,0,2,0,3.0,1,180,26285,26105,71,False,0
19,0,0,3,0,0.4,402,0.00,0.07,0.07,3.31,194,3,0,0.5,0.2,2024-01-01T20:00:00Z,36,11,0,0,0,0,20,0,439981,0,2,4,4.0,1,-55516,3757,59273,62,False,0
20,0,0,12,0,28.2,402,0.22,0.28,0.06,2.45,189,2,0,5.5,9.4,2023-12-26T12:30:00Z,54,16,0,0,0,0,19,0,496322,1,3,1,17.0,1,3817,21197,17380,62,True,0
21,0,0,6,0,12.0,402,0.01,0.19,0.18,1.79,175,1,0,2.8,5.4,2023-12-23T15:00:00Z,80,12,0,0,0,0,18,0,499545,1,0,1,11.0,2,43417,50971,7554,62,False,0
22,0,1,32,1,49.6,402,0.11,1.28,1.17,0.29,168,0,1,15.7,49.4,2023-12-16T15:00:00Z,90,10,0,0,0,0,17,0,446224,1,0,3,58.0,9,3854,23627,19773,62,True,0
23,0,0,7,0,3.1,402,0.04,0.18,0.14,2.30,159,3,0,3.5,14.6,2023-12-10T16:30:00Z,63,18,0,0,0,0,16,0,440159,1,1,4,17.0,2,-13440,10122,23562,62,False,0
24,0,0,1,0,5.9,402,0.03,0.57,0.54,3.23,144,3,0,4.1,5.6,2023-12-07T19:30:00Z,90,9,0,0,0,0,15,0,453786,1,0,3,29.0,2,15553,29879,14326,62,False,0
25,0,0,7,1,14.7,402,0.06,0.48,0.42,0.36,138,0,0,5.6,6.6,2023-12-02T20:00:00Z,90,14,0,0,0,0,14,0,436523,1,0,1,35.0,3,2895,19402,16507,62,True,0
26,1,1,22,0,37.7,402,0.16,0.16,0.00,0.58,127,1,0,7.3,25.4,2023-11-25T15:00:00Z,86,7,0,0,0,0,13,0,424972,1,1,4,10.0,6,-106859,2070,108929,62,True,0
27,0,0,0,0,1.0,402,0.01,0.01,0.00,0.32,113,0,0,0.7,4.0,2023-11-11T17:30:00Z,30,3,0,0,0,0,12,0,537473,1,0,2,2.0,1,-15766,23266,39032,63,False,0
28,0,0,11,1,14.4,402,0.07,0.07,0.00,0.53,107,0,0,2.4,7.6,2023-11-04T17:30:00Z,62,1,0,0,0,0,11,0,549071,1,0,1,2.0,3,-77900,14258,92158,63,True,0
29,0,0,9,0,4.8,402,0.01,0.01,0.00,0.91,100,2,0,1.1,4.4,2023-10-28T16:30:00Z,71,20,0,0,0,0,10,0,623400,1,2,2,2.0,2,-147133,14153,161286,64,False,0
30,0,0,4,0,1.2,402,0.01,0.17,0.16,0.82,87,0,0,2.3,4.4,2023-10-21T14:00:00Z,20,8,0,0,0,0,9,0,774433,0,0,4,17.0,1,48212,98231,50019,64,True,0
31,0,0,5,0,4.9,402,0.02,0.04,0.02,1.14,79,1,0,0.7,0.0,2023-10-08T13:00:00Z,81,19,0,0,0,0,8,0,734138,1,2,2,5.0,1,247804,299630,51826,63,False,1
32,0,2,33,1,3.5,402,0.06,0.12,0.06,0.65,66,0,1,6.0,45.4,2023-09-30T14:00:00Z,90,6,0,0,0,0,7,0,465141,1,0,2,11.0,10,30968,57564,26596,63,True,0
33,0,0,21,1,3.8,402,0.03,0.41,0.38,0.73,60,0,1,6.3,35.8,2023-09-24T15:30:00Z,69,17,0,0,0,0,6,0,426453,1,8,0,23.0,8,-42527,13949,56476,63,False,0
34,0,0,2,0,0.3,402,0.00,0.00,0.00,0.23,46,0,0,0.2,2.0,2023-09-16T16:30:00Z,7,4,0,0,0,0,5,0,466388,0,0,1,0.0,1,-55103,31032,86135,63,True,0
35,0,0,5,0,1.3,402,0.00,0.00,0.00,1.24,33,1,0,0.6,2.4,2023-09-02T16:30:00Z,57,5,0,0,0,0,4,0,513537,1,1,3,2.0,1,-56467,20770,77237,64,False,0
36,0,0,7,0,5.1,402,0.02,0.61,0.59,0.95,29,2,0,4.0,0.0,2023-08-27T15:30:00Z,90,11,0,0,0,0,3,0,561157,1,2,1,36.0,2,-89888,13929,103817,64,True,0
37,0,0,3,0,23.3,402,0.03,0.09,0.06,0.81,16,1,0,4.0,4.0,2023-08-19T19:00:00Z,85,13,0,0,0,0,2,0,638475,1,0,1,13.0,2,-80055,16848,96903,65,False,0
