,Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0,0,0.0,749,0.0,0.0,0.0,0.0,269,0,0,0.0,0.0,2023-03-11T15:00:00Z,0,18,0,0,0,0,27,0,0,0,1.0,3.0,0.0,0,0,0,0,40,False,0
1,1,0,0,0,0,0.0,749,0.0,0.0,0.0,0.0,278,0,0,0.0,0.0,2023-03-17T20:00:00Z,0,15,0,0,0,0,28,0,110,0,2.0,1.0,0.0,0,49,58,9,40,True,0
2,2,0,0,0,0,0.0,749,0.0,0.0,0.0,0.0,289,0,0,0.0,0.0,2023-04-01T14:00:00Z,0,20,0,0,0,0,29,0,136,0,1.0,1.0,0.0,0,10,43,33,40,True,0
3,3,0,0,0,0,0.0,749,0.0,0.0,0.0,0.0,65,0,0,0.0,0.0,2023-04-04T18:45:00Z,0,11,0,0,0,0,29,0,136,0,1.0,2.0,0.0,0,10,43,33,40,False,0
4,4,0,0,0,0,0.0,749,0.0,0.0,0.0,0.0,291,0,0,0.0,0.0,2023-04-08T14:00:00Z,0,2,0,0,0,0,30,0,225,0,0.0,2.0,0.0,0,60,71,11,40,False,0
5,5,0,0,0,0,0.0,749,0.0,0.0,0.0,0.0,306,0,0,0.0,0.0,2023-04-16T15:30:00Z,0,14,0,0,0,0,31,0,246,0,2.0,0.0,0.0,0,-2,52,54,40,True,0
6,6,0,0,0,0,0.0,749,0.0,0.0,0.0,0.0,318,0,0,0.0,0.0,2023-04-22T14:00:00Z,0,12,0,0,0,0,32,0,302,0,2.0,3.0,0.0,0,10,39,29,40,False,0
7,7,0,0,0,0,0.0,749,0.0,0.0,0.0,0.0,324,0,0,0.0,0.0,2023-04-26T18:30:00Z,0,5,0,0,0,0,33,0,350,0,1.0,3.0,0.0,0,55,71,16,40,True,0
8,8,0,0,0,0,0.0,749,0.0,0.0,0.0,0.0,333,0,0,0.0,0.0,2023-04-29T14:00:00Z,0,4,0,0,0,0,34,0,415,0,1.0,2.0,0.0,0,35,69,34,40,False,0
9,9,0,0,0,0,0.0,749,0.0,0.0,0.0,0.0,347,0,0,0.0,0.0,2023-05-08T19:00:00Z,0,17,0,0,0,0,35,0,421,0,3.0,4.0,0.0,0,-11,45,56,40,True,0
10,10,0,0,0,0,0.0,749,0.0,0.0,0.0,0.0,354,0,0,0.0,0.0,2023-05-13T14:00:00Z,0,6,0,0,0,0,36,0,505,0,2.0,2.0,0.0,0,56,73,17,40,False,0
