,Unnamed: 0.1,Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
21,21,21,0,0,0,0,0.0,441,218,0,0,0.0,0.0,2020-01-10T20:00:00Z,0,19,0,0,0,0,22,0,4949,0.0,1.0,0.0,0,-50,119,169,51,True,0,,,,,
22,22,22,0,0,0,0,0.0,441,221,0,0,0.0,0.0,2020-01-18T15:00:00Z,0,1,0,0,0,0,23,0,4953,1.0,1.0,0.0,0,-42,130,172,51,False,0,,,,,
23,23,23,0,0,0,0,0.0,441,236,0,0,0.0,0.0,2020-01-21T19:30:00Z,0,11,0,0,0,0,24,0,4949,1.0,0.0,0.0,0,-27,74,101,51,True,0,,,,,
24,24,24,0,0,0,0,0.0,441,243,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,7,0,0,0,0,25,0,4940,1.0,0.0,0.0,0,-45,110,155,51,False,0,,,,,
25,25,25,0,0,0,0,0.0,441,258,0,0,0.0,0.0,2020-02-09T14:00:00Z,0,3,0,0,0,0,26,0,4960,1.0,2.0,0.0,0,-20,95,115,51,True,0,,,,,
26,26,26,0,0,0,0,0.0,441,268,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,4,0,0,0,0,27,0,4945,1.0,1.0,0.0,0,-36,63,99,51,True,0,,,,,
27,27,27,0,0,0,0,0.0,441,288,0,0,0.0,0.0,2020-03-07T15:00:00Z,0,14,0,0,0,0,29,0,4968,0.0,1.0,0.0,0,38,126,88,51,True,0,,,,,
28,28,28,0,0,3,0,0.8,441,271,0,0,0.3,2.0,2020-06-17T17:00:00Z,21,2,0,0,0,0,39,0,5763,0.0,0.0,0.0,1,655,1060,405,50,False,0,,,,,
29,29,29,0,0,3,0,1.5,441,296,1,0,1.0,0.6,2020-06-21T13:00:00Z,17,13,0,0,0,0,39,0,5763,0.0,3.0,8.0,1,655,1060,405,50,False,0,,,,,
30,30,30,0,0,0,0,0.0,441,305,0,0,0.0,0.0,2020-06-24T17:00:00Z,0,12,0,0,0,0,40,0,5623,0.0,3.0,0.0,0,-174,91,265,50,False,0,,,,,
31,31,31,0,0,0,0,0.0,441,318,0,0,0.0,0.0,2020-07-02T17:00:00Z,0,17,0,0,0,0,41,0,5510,1.0,3.0,0.0,0,-128,46,174,50,True,0,,,,,
32,32,32,0,0,0,0,0.0,441,321,0,0,0.0,0.0,2020-07-05T11:00:00Z,0,5,0,0,0,0,42,0,5299,1.0,1.0,0.0,0,-216,28,244,50,False,0,,,,,
33,33,33,0,0,0,0,0.0,441,338,0,0,0.0,0.0,2020-07-08T17:00:00Z,0,20,0,0,0,0,43,0,5126,0.0,1.0,0.0,0,-178,5,183,50,True,0,,,,,
34,34,34,0,0,0,0,0.0,441,347,0,0,0.0,0.0,2020-07-11T16:30:00Z,0,6,0,0,0,0,44,0,5031,0.0,3.0,0.0,0,-104,1,105,50,True,0,,,,,
35,35,35,0,0,0,0,0.0,441,356,0,0,0.0,0.0,2020-07-16T17:00:00Z,0,9,0,0,0,0,45,0,4974,0.0,2.0,0.0,0,-56,1,57,50,False,0,,,,,
36,36,36,0,0,0,0,0.0,441,367,0,0,0.0,0.0,2020-07-20T17:00:00Z,0,8,0,0,0,0,46,0,4945,1.0,0.0,0.0,0,-31,8,39,50,True,0,,,,,
37,37,37,0,0,0,0,0.0,441,379,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,16,0,0,0,0,47,0,4904,1.0,3.0,0.0,0,-30,8,38,50,False,0,,,,,
38,38,38,0,0,0,0,0.0,477,8,0,0,0.0,0.0,2020-09-14T17:00:00Z,0,20,0,0,0,0,1,0,433,2.0,0.0,0.0,0,0,0,0,50,True,0,,,,,
39,39,39,0,0,0,0,0.0,477,10,0,0,0.0,0.0,2020-09-21T17:00:00Z,0,2,0,0,0,0,2,0,393,0.0,1.0,0.0,0,-60,21,81,50,False,0,,,,,
40,40,40,0,0,0,0,0.0,477,25,0,0,0.0,0.0,2020-09-27T11:00:00Z,0,10,0,0,0,0,3,0,400,1.0,0.0,0.0,0,-9,72,81,50,True,0,,,,,
41,41,41,0,0,0,0,0.0,477,29,0,0,0.0,0.0,2020-10-04T13:00:00Z,0,1,0,0,0,0,4,0,362,1.0,2.0,0.0,0,-43,32,75,50,False,0,,,,,
42,42,42,0,0,0,0,0.0,477,46,0,0,0.0,0.0,2020-10-18T11:00:00Z,0,8,0,0,0,0,5,0,390,1.0,1.0,0.0,0,20,78,58,50,True,0,,,,,
43,43,43,0,0,0,0,0.0,477,54,0,0,0.0,0.0,2020-10-24T19:00:00Z,0,11,0,0,0,0,6,0,374,1.0,2.0,0.0,0,-17,44,61,50,False,0,,,,,
44,44,44,0,0,0,0,0.0,477,66,0,0,0.0,0.0,2020-10-31T12:30:00Z,0,12,0,0,0,0,7,0,356,1.0,0.0,0.0,0,-19,32,51,50,True,0,,,,,
45,45,45,0,0,0,0,0.0,477,71,0,0,0.0,0.0,2020-11-07T17:30:00Z,0,5,0,0,0,0,8,0,350,1.0,4.0,0.0,0,-12,21,33,50,False,0,,,,,
46,46,46,0,0,0,0,0.0,477,86,0,0,0.0,0.0,2020-11-22T14:00:00Z,0,19,0,0,0,0,9,0,390,1.0,0.0,0.0,0,27,50,23,50,True,0,,,,,
47,47,47,0,0,0,0,0.0,477,97,0,0,0.0,0.0,2020-11-28T20:00:00Z,0,18,0,0,0,0,10,0,399,0.0,1.0,0.0,0,4,58,54,50,False,0,,,,,
48,48,48,0,0,0,0,0.0,477,105,0,0,0.0,0.0,2020-12-06T14:15:00Z,0,9,0,0,0,0,11,0,369,2.0,1.0,0.0,0,-32,23,55,50,True,0,,,,,
49,49,49,0,0,0,0,0.0,477,117,0,0,0.0,0.0,2020-12-13T12:00:00Z,0,16,0,0,0,0,12,0,470,0.0,3.0,0.0,0,87,134,47,50,False,0,,,,,
50,50,50,0,0,0,0,0.0,477,124,0,0,0.0,0.0,2020-12-17T20:00:00Z,0,13,0,0,0,0,13,0,396,3.0,2.0,0.0,0,-67,2,69,50,True,0,,,,,
51,51,51,0,0,0,0,0.0,477,129,0,0,0.0,0.0,2020-12-20T12:00:00Z,0,3,0,0,0,0,14,0,385,1.0,1.0,0.0,0,-16,11,27,50,False,0,,,,,
52,52,52,0,0,0,0,0.0,477,146,0,0,0.0,0.0,2020-12-26T20:00:00Z,0,7,0,0,0,0,15,0,370,1.0,0.0,0.0,0,-15,3,18,50,True,0,,,,,
53,53,53,0,0,0,0,0.0,477,150,0,0,0.0,0.0,2020-12-29T18:00:00Z,0,4,0,0,0,0,16,0,369,0.0,1.0,0.0,0,-1,5,6,50,False,0,,,,,
54,54,54,0,0,0,0,0.0,477,162,0,0,0.0,0.0,2021-01-02T15:00:00Z,0,6,0,0,0,0,17,0,399,0.0,2.0,0.0,0,30,55,25,50,False,0,,,,,
55,55,55,0,0,0,0,0.0,477,174,0,0,0.0,0.0,2021-01-12T18:00:00Z,0,14,0,0,0,0,18,0,384,0.0,1.0,0.0,0,-18,28,46,50,True,0,,,,,
56,56,56,0,0,0,0,0.0,477,186,0,0,0.0,0.0,2021-01-17T14:00:00Z,0,17,0,0,0,0,19,0,372,3.0,1.0,0.0,0,-14,3,17,50,True,0,,,,,
57,57,57,0,0,0,0,0.0,477,192,0,0,0.0,0.0,2021-01-27T20:15:00Z,0,13,0,0,0,0,20,0,360,2.0,1.0,0.0,0,-10,10,20,50,False,0,,,,,
58,58,58,0,0,0,0,0.0,477,205,0,0,0.0,0.0,2021-01-30T15:00:00Z,0,12,0,0,0,0,21,0,354,0.0,1.0,0.0,0,-6,0,6,50,False,0,,,,,
59,59,59,0,0,0,0,0.0,477,214,0,0,0.0,0.0,2021-02-02T18:00:00Z,0,18,0,0,0,0,22,0,349,1.0,2.0,0.0,0,-5,0,5,50,True,0,,,,,
60,60,60,0,0,0,0,0.0,477,226,0,0,0.0,0.0,2021-02-07T19:15:00Z,0,5,0,0,0,0,23,0,345,2.0,1.0,0.0,0,-4,0,4,50,True,0,,,,,
61,61,61,0,0,0,0,0.0,477,238,0,0,0.0,0.0,2021-02-15T18:00:00Z,0,19,0,0,0,0,24,0,339,0.0,3.0,0.0,0,-6,0,6,50,False,0,,,,,
62,62,62,0,0,0,0,0.0,477,243,0,0,0.0,0.0,2021-02-20T20:00:00Z,0,8,0,0,0,0,25,0,338,0.0,1.0,0.0,0,-1,0,1,50,False,0,,,,,
63,63,63,0,0,0,0,0.0,477,256,0,0,0.0,0.0,2021-02-28T19:15:00Z,0,11,0,0,0,0,26,0,337,2.0,0.0,0.0,0,-1,0,1,50,True,0,,,,,
64,64,64,0,0,0,0,0.0,477,285,0,0,0.0,0.0,2021-03-03T18:00:00Z,0,2,0,0,0,0,26,0,337,0.0,1.0,0.0,0,-1,0,1,50,True,0,,,,,
65,65,65,0,0,0,0,0.0,477,265,0,0,0.0,0.0,2021-03-06T15:00:00Z,0,16,0,0,0,0,27,0,335,2.0,0.0,0.0,0,-2,0,2,50,True,0,,,,,
66,66,66,0,0,0,0,0.0,477,274,0,0,0.0,0.0,2021-03-14T14:00:00Z,0,9,0,0,0,0,28,0,334,0.0,5.0,0.0,0,-1,0,1,50,False,0,,,,,
67,67,67,0,0,0,0,0.0,477,293,0,0,0.0,0.0,2021-04-03T14:00:00Z,0,10,0,0,0,0,30,0,334,1.0,2.0,0.0,0,0,0,0,50,False,0,,,,,
68,68,68,0,0,0,0,0.0,477,305,0,0,0.0,0.0,2021-04-11T18:00:00Z,0,1,0,0,0,0,31,0,333,3.0,0.0,0.0,0,-1,0,1,50,True,0,,,,,
69,69,69,0,0,0,0,0.0,477,318,0,0,0.0,0.0,2021-04-17T19:15:00Z,0,20,0,0,0,0,32,0,332,0.0,1.0,0.0,0,0,0,0,50,False,0,,,,,
70,70,70,0,0,0,0,0.0,477,326,0,0,0.0,0.0,2021-04-24T19:00:00Z,0,3,0,0,0,0,33,0,332,0.0,1.0,0.0,0,-1,0,1,50,True,0,,,,,
71,71,71,0,0,0,0,0.0,477,337,0,0,0.0,0.0,2021-05-02T18:15:00Z,0,17,0,0,0,0,34,0,331,0.0,4.0,0.0,0,-1,0,1,50,False,0,,,,,
72,72,72,0,0,0,0,0.0,477,346,0,0,0.0,0.0,2021-05-08T14:00:00Z,0,6,0,0,0,0,35,0,330,2.0,0.0,0.0,0,-1,0,1,50,True,0,,,,,
73,73,73,0,0,0,0,0.0,477,351,0,0,0.0,0.0,2021-05-16T18:00:00Z,0,7,0,0,0,0,36,0,330,1.0,0.0,0.0,0,0,0,0,50,False,0,,,,,
74,74,74,0,0,0,0,0.0,477,365,0,0,0.0,0.0,2021-05-19T17:00:00Z,0,14,0,0,0,0,37,0,330,0.0,1.0,0.0,0,0,0,0,50,False,0,,,,,
75,75,75,0,0,0,0,0.0,477,376,0,0,0.0,0.0,2021-05-23T15:00:00Z,0,4,0,0,0,0,38,0,329,0.0,1.0,0.0,0,-1,0,1,50,True,0,,,,,
76,76,76,0,0,0,0,0.0,322,4,0,0,0.0,0.0,2023-08-12T14:00:00Z,0,5,0,0,0,0,1,0,2180,1.0,4.0,0.0,0,0,0,0,50,False,0,0.0,0.0,0.0,0.0,0.0
77,77,77,0,0,0,0,0.0,322,26,0,0,0.0,0.0,2023-08-25T19:00:00Z,0,7,0,0,0,0,3,0,1887,0.0,3.0,0.0,0,-361,30,391,49,False,0,0.0,0.0,0.0,0.0,0.0
78,78,78,0,0,0,0,0.0,322,38,0,0,0.0,0.0,2023-09-01T19:00:00Z,0,19,0,0,0,0,4,0,1399,2.0,1.0,0.0,0,-493,0,493,49,True,0,0.0,0.0,0.0,0.0,0.0
79,79,79,0,0,0,0,0.0,322,44,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,10,0,0,0,0,5,0,1183,0.0,1.0,0.0,0,-219,0,219,49,False,0,0.0,0.0,0.0,0.0,0.0
80,80,80,0,0,0,0,0.0,322,58,0,0,0.0,0.0,2023-09-23T14:00:00Z,0,20,0,0,0,0,6,0,1108,1.0,1.0,0.0,0,-80,0,80,49,True,0,0.0,0.0,0.0,0.0,0.0
81,81,81,0,0,0,0,0.0,322,63,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,9,0,0,0,0,7,0,1033,2.0,1.0,0.0,0,-79,0,79,49,False,0,0.0,0.0,0.0,0.0,0.0
82,82,82,0,0,0,0,0.0,322,15,0,0,0.0,0.0,2023-10-03T18:30:00Z,0,6,0,0,0,0,7,0,1033,2.0,1.0,0.0,0,-79,0,79,49,True,0,0.0,0.0,0.0,0.0,0.0
83,83,83,0,0,0,0,0.0,322,77,0,0,0.0,0.0,2023-10-07T11:30:00Z,0,18,0,0,0,0,8,0,995,1.0,0.0,0.0,0,-37,0,37,49,True,0,0.0,0.0,0.0,0.0,0.0
84,84,84,0,0,0,0,0.0,322,88,0,0,0.0,0.0,2023-10-21T14:00:00Z,0,16,0,0,0,0,9,0,964,2.0,2.0,0.0,0,-30,0,30,49,False,0,0.0,0.0,0.0,0.0,0.0
85,85,85,0,0,0,0,0.0,322,92,0,0,0.0,0.0,2023-10-29T14:00:00Z,0,2,0,0,0,0,10,0,947,1.0,3.0,0.0,0,-21,0,21,49,False,0,0.0,0.0,0.0,0.0,0.0
86,86,86,0,0,0,0,0.0,322,105,0,0,0.0,0.0,2023-11-05T16:30:00Z,0,11,0,0,0,0,11,0,930,1.0,1.0,0.0,0,-17,0,17,49,True,0,0.0,0.0,0.0,0.0,0.0
87,87,87,0,0,0,0,0.0,322,118,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,14,0,0,0,0,12,0,910,0.0,1.0,0.0,0,-19,0,19,49,False,0,0.0,0.0,0.0,0.0,0.0
88,88,88,0,0,0,0,0.0,322,125,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,8,0,0,0,0,13,0,900,1.0,2.0,0.0,0,-10,0,10,49,True,0,0.0,0.0,0.0,0.0,0.0
89,89,89,0,0,0,0,0.0,322,133,0,0,0.0,0.0,2023-12-02T15:00:00Z,0,4,0,0,0,0,14,0,890,1.0,3.0,0.0,0,-11,0,11,49,False,0,0.0,0.0,0.0,0.0,0.0
90,90,90,0,0,0,0,0.0,322,146,0,0,0.0,0.0,2023-12-05T20:15:00Z,0,1,0,0,0,0,15,0,888,4.0,3.0,0.0,0,-2,0,2,49,True,0,0.0,0.0,0.0,0.0,0.0
91,91,91,0,0,0,0,0.0,322,156,0,0,0.0,0.0,2023-12-10T14:00:00Z,0,13,0,0,0,0,16,0,883,2.0,1.0,0.0,0,-5,0,5,49,True,0,0.0,0.0,0.0,0.0,0.0
92,92,92,0,0,0,0,0.0,322,175,0,0,0.0,0.0,2023-12-23T15:00:00Z,0,15,0,0,0,0,18,0,871,0.0,1.0,0.0,0,-3,0,3,49,True,0,0.0,0.0,0.0,0.0,0.0
93,93,93,0,0,0,0,0.0,322,190,0,0,0.0,0.0,2023-12-26T15:00:00Z,0,17,0,0,0,0,19,0,870,3.0,2.0,0.0,0,-1,0,1,49,False,0,0.0,0.0,0.0,0.0,0.0
94,94,94,0,0,0,0,0.0,428,194,0,0,0.0,0.0,2024-01-01T20:00:00Z,0,11,0,0,0,0,20,0,9230,,,0.0,0,-138,13,151,42,False,0,0.0,0.0,0.0,0.0,0.0
95,95,95,0,0,0,0,0.0,428,189,0,0,0.0,0.0,2023-12-26T12:30:00Z,0,16,0,0,0,0,19,0,9367,3.0,1.0,0.0,0,-110,10,120,42,True,0,0.0,0.0,0.0,0.0,0.0
96,96,96,0,0,0,0,0.0,428,175,0,0,0.0,0.0,2023-12-23T15:00:00Z,0,12,0,0,0,0,18,0,9464,0.0,1.0,0.0,0,-151,8,159,42,False,0,0.0,0.0,0.0,0.0,0.0
97,97,97,0,0,0,0,0.0,428,168,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,10,0,0,0,0,17,0,9618,0.0,3.0,0.0,0,-271,19,290,42,True,0,0.0,0.0,0.0,0.0,0.0
98,98,98,0,0,0,0,0.0,428,159,0,0,0.0,0.0,2023-12-10T16:30:00Z,0,18,0,0,0,0,16,0,9890,1.0,4.0,0.0,0,-237,21,258,42,False,0,0.0,0.0,0.0,0.0,0.0
99,99,99,0,0,0,0,0.0,428,144,0,0,0.0,0.0,2023-12-07T19:30:00Z,0,9,0,0,0,0,15,0,10117,0.0,3.0,0.0,0,-241,17,258,42,False,0,0.0,0.0,0.0,0.0,0.0
100,100,100,0,0,0,0,0.0,428,138,0,0,0.0,0.0,2023-12-02T20:00:00Z,0,14,0,0,0,0,14,0,10352,0.0,1.0,0.0,0,-484,12,496,42,True,0,0.0,0.0,0.0,0.0,0.0
101,101,101,0,0,0,0,0.0,428,127,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,7,0,0,0,0,13,0,10804,1.0,4.0,0.0,0,-944,24,968,43,True,0,0.0,0.0,0.0,0.0,0.0
102,102,102,0,0,0,0,0.0,428,113,0,0,0.0,0.0,2023-11-11T17:30:00Z,0,3,0,0,0,0,12,0,11731,0.0,2.0,0.0,0,-1425,20,1445,43,False,0,0.0,0.0,0.0,0.0,0.0
103,103,103,0,0,0,0,0.0,428,107,0,0,0.0,0.0,2023-11-04T17:30:00Z,0,1,0,0,0,0,11,0,13181,0.0,1.0,0.0,0,-1005,277,1282,43,True,0,0.0,0.0,0.0,0.0,0.0
104,104,104,0,0,0,0,0.0,428,100,0,0,0.0,0.0,2023-10-28T16:30:00Z,0,20,0,0,0,0,10,0,14151,2.0,2.0,0.0,0,-236,566,802,43,False,0,0.0,0.0,0.0,0.0,0.0
105,105,105,0,0,0,0,0.0,428,87,0,0,0.0,0.0,2023-10-21T14:00:00Z,0,8,0,0,0,0,9,0,14270,0.0,4.0,0.0,0,-35,610,645,43,True,0,0.0,0.0,0.0,0.0,0.0
106,106,106,0,0,3,0,0.0,428,79,0,0,0.0,0.0,2023-10-08T13:00:00Z,1,19,0,0,0,0,8,0,14099,2.0,2.0,0.0,1,-378,681,1059,43,False,0,0.0,0.0,0.0,0.0,0.0
107,107,107,0,0,0,0,0.0,428,66,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,6,0,0,0,0,7,0,14304,0.0,2.0,0.0,0,-592,697,1289,44,True,0,0.0,0.0,0.0,0.0,0.0
108,108,108,0,0,0,0,0.0,428,60,0,0,0.0,0.0,2023-09-24T15:30:00Z,0,17,0,0,0,0,6,0,14727,8.0,0.0,0.0,0,-686,334,1020,44,False,0,0.0,0.0,0.0,0.0,0.0
109,109,109,0,0,0,0,0.0,428,46,0,0,0.0,0.0,2023-09-16T16:30:00Z,0,4,0,0,0,0,5,0,15283,0.0,1.0,0.0,0,-136,1272,1408,44,True,0,0.0,0.0,0.0,0.0,0.0
110,110,110,0,0,9,0,11.2,428,33,3,0,2.0,8.4,2023-09-02T16:30:00Z,73,5,0,0,0,0,4,0,14780,1.0,3.0,0.0,0,-756,619,1375,44,False,1,0.01,0.01,0.0,1.32,1.0
111,111,111,0,0,3,0,0.7,428,29,1,0,0.2,0.8,2023-08-27T15:30:00Z,3,11,0,0,0,0,3,0,15031,2.0,1.0,0.0,1,-1640,388,2028,44,True,0,0.0,0.0,0.0,0.45,0.0
112,112,112,0,0,0,0,0.0,428,16,0,0,0.0,0.0,2023-08-19T19:00:00Z,0,13,0,0,0,0,2,0,15903,0.0,1.0,0.0,0,-2334,302,2636,45,False,0,0.0,0.0,0.0,0.0,0.0
