,Unnamed: 0.1,Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
19,19,19,0,0,0,0,0.0,659,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,2023-12-27T19:30:00Z,0,8,0,0,0,0,19,0,2785,0,1,2,0.0,0,-6,33,39,40,True,0
20,20,20,0,0,0,0,0.0,659,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,2023-12-24T13:00:00Z,0,20,0,0,0,0,18,0,2750,0,1,2,0.0,0,-35,28,63,40,False,0
21,21,21,0,0,0,0,0.0,659,0.0,0.0,0.0,0.0,165,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,17,0,0,0,0,17,0,2746,0,0,2,0.0,0,-15,44,59,40,True,0
22,22,22,0,0,0,0,0.0,659,0.0,0.0,0.0,0.0,154,0,0,0.0,0.0,2023-12-10T14:00:00Z,0,9,0,0,0,0,16,0,2705,0,0,2,0.0,0,-14,30,44,40,False,0
23,23,23,0,0,0,0,0.0,659,0.0,0.0,0.0,0.0,150,0,0,0.0,0.0,2023-12-06T20:15:00Z,0,14,0,0,0,0,15,0,2691,0,1,2,0.0,0,-31,16,47,40,False,0
24,24,24,0,0,0,0,0.0,659,0.0,0.0,0.0,0.0,135,0,0,0.0,0.0,2023-12-03T14:00:00Z,0,5,0,0,0,0,14,0,2699,0,2,3,0.0,0,-28,29,57,40,True,0
25,25,25,0,0,0,0,0.0,659,0.0,0.0,0.0,0.0,127,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,15,0,0,0,0,13,0,2696,0,1,4,0.0,0,-9,49,58,40,False,0
26,26,26,0,0,0,0,0.0,659,0.0,0.0,0.0,0.0,115,0,0,0.0,0.0,2023-11-12T16:30:00Z,0,13,0,0,0,0,12,0,2656,0,4,4,0.0,0,-17,31,48,40,True,0
27,27,27,0,0,0,0,0.0,659,0.0,0.0,0.0,0.0,110,0,0,0.0,0.0,2023-11-06T20:00:00Z,0,18,0,0,0,0,11,0,2642,0,4,1,0.0,0,-29,32,61,40,False,0
28,28,28,0,0,0,0,0.0,659,0.0,0.0,0.0,0.0,95,0,0,0.0,0.0,2023-10-28T11:30:00Z,0,4,0,0,0,0,10,0,2622,0,2,0,0.0,0,-26,60,86,40,True,0
29,29,29,0,0,0,0,0.0,659,0.0,0.0,0.0,0.0,84,0,0,0.0,0.0,2023-10-21T16:30:00Z,0,1,0,0,0,0,9,0,2617,0,2,2,0.0,0,-27,56,83,40,True,0
30,30,30,0,0,0,0,0.0,659,0.0,0.0,0.0,0.0,73,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,6,0,0,0,0,8,0,2554,0,4,1,0.0,0,21,134,113,40,False,0
31,31,31,0,0,0,0,0.0,659,0.0,0.0,0.0,0.0,64,0,0,0.0,0.0,2023-10-02T19:00:00Z,0,10,0,0,0,0,7,0,2455,0,2,0,0.0,0,4,105,101,40,False,0
32,32,32,0,0,0,0,0.0,659,0.0,0.0,0.0,0.0,55,0,0,0.0,0.0,2023-09-24T13:00:00Z,0,2,0,0,0,0,6,0,2414,0,1,0,0.0,0,-16,73,89,40,True,0
33,33,33,0,0,0,0,0.0,659,0.0,0.0,0.0,0.0,42,0,0,0.0,0.0,2023-09-17T13:00:00Z,0,3,0,0,0,0,5,0,2317,0,0,0,0.0,0,7,136,129,40,False,0
34,34,34,0,0,0,0,0.0,659,0.0,0.0,0.0,0.0,35,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,16,0,0,0,0,4,0,2030,0,1,0,0.0,0,-108,125,233,40,True,0
35,35,35,0,0,0,0,0.0,659,0.0,0.0,0.0,0.0,26,0,0,0.0,0.0,2023-08-25T19:00:00Z,0,12,0,0,0,0,3,0,1909,0,0,3,0.0,0,246,425,179,40,True,0
36,36,36,0,0,0,0,0.0,659,0.0,0.0,0.0,0.0,19,0,0,0.0,0.0,2023-08-20T15:30:00Z,0,19,0,0,0,0,2,0,1124,0,1,3,0.0,0,310,353,43,40,False,0
