,Unnamed: 0.1,Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
40,40,40,0,1,25,0,0.0,482,30,2,0,4.9,49.0,2023-08-27T13:00:00Z,90,13,0,0,0,0,3,7,28085,2.0,1.0,0.0,4,-3988,755,4743,45,True,0,0.0,0.0,0.0,3.52,1.0
41,41,41,0,0,18,0,0.0,482,40,2,0,2.8,27.6,2023-09-02T11:30:00Z,90,9,0,0,0,0,4,4,36714,2.0,2.0,0.0,2,5587,7714,2127,45,True,0,0.0,0.0,0.0,2.59,1.0
42,42,42,0,1,26,0,0.0,482,48,2,0,4.9,48.8,2023-09-16T14:00:00Z,90,18,0,0,0,0,5,8,32239,1.0,2.0,0.0,3,-4916,1070,5986,45,False,1,0.0,0.0,0.0,1.87,1.0
43,43,43,0,0,21,0,0.0,482,60,8,0,5.6,56.0,2023-09-24T15:30:00Z,90,15,0,0,0,0,6,7,32419,8.0,0.0,0.0,0,-685,1447,2132,45,True,0,0.0,0.0,0.0,3.94,1.0
44,44,44,0,0,22,0,0.0,482,69,2,0,4.3,43.2,2023-09-30T14:00:00Z,90,19,0,0,0,0,7,6,31114,0.0,2.0,0.0,3,-1586,512,2098,45,False,0,0.0,0.0,0.0,2.14,1.0
45,45,45,0,0,15,0,0.0,482,76,3,0,2.3,22.8,2023-10-07T14:00:00Z,90,10,1,0,0,0,8,4,32274,1.0,3.0,0.0,0,477,2097,1620,45,False,0,0.0,0.0,0.0,2.14,1.0
46,46,46,0,0,14,0,0.0,482,89,2,0,1.6,16.4,2023-10-21T19:00:00Z,90,14,0,0,0,0,9,3,30460,2.0,1.0,0.0,2,-2081,526,2607,45,True,0,0.0,0.0,0.0,1.05,1.0
47,47,47,0,0,10,0,0.0,482,91,5,0,1.6,15.6,2023-10-28T14:00:00Z,90,1,0,0,0,0,10,2,30438,0.0,5.0,0.0,0,-355,1130,1485,45,False,0,0.0,0.0,0.0,2.78,1.0
48,48,48,0,0,11,0,0.0,482,109,1,0,1.7,17.4,2023-11-04T15:00:00Z,90,20,0,0,0,0,11,2,29378,1.0,2.0,0.0,2,-1324,534,1858,45,True,0,0.0,0.0,0.0,1.33,1.0
49,49,49,0,2,20,0,0.0,482,114,1,0,3.7,36.6,2023-11-12T14:00:00Z,90,5,0,0,0,0,12,5,29217,1.0,1.0,0.0,5,-427,584,1011,45,False,0,0.0,0.0,0.0,1.54,1.0
50,50,50,0,0,20,0,0.0,482,129,3,0,4.5,45.4,2023-11-25T15:00:00Z,90,3,0,0,0,0,13,8,30226,3.0,1.0,0.0,3,344,1348,1004,45,True,0,0.0,0.0,0.0,2.71,1.0
51,51,51,0,0,12,0,0.0,482,134,5,0,1.2,12.0,2023-12-02T15:00:00Z,90,6,0,0,0,0,14,2,33619,0.0,5.0,0.0,0,3167,4210,1043,45,False,0,0.0,0.0,0.0,1.81,1.0
52,52,52,0,0,20,0,0.0,482,147,2,0,4.6,45.6,2023-12-06T19:30:00Z,90,11,0,0,0,0,15,6,30495,2.0,0.0,0.0,3,-3043,317,3360,45,True,0,0.0,0.0,0.0,1.78,1.0
53,53,53,0,3,28,1,0.0,482,158,0,0,3.0,30.2,2023-12-09T15:00:00Z,90,4,0,0,0,0,16,4,32409,0.0,1.0,0.0,9,1558,2556,998,45,True,1,0.03,0.03,0.0,0.64,1.0
54,54,54,0,0,14,0,0.0,482,165,2,0,2.3,23.0,2023-12-16T15:00:00Z,90,7,0,0,0,0,17,4,36810,0.0,2.0,0.0,2,3737,5606,1869,45,False,0,0.0,0.0,0.0,2.75,1.0
55,55,55,0,0,12,0,0.0,482,171,1,0,2.1,21.2,2023-12-22T20:00:00Z,90,2,0,0,0,0,18,3,36607,1.0,1.0,0.0,3,-254,2316,2570,45,False,0,0.0,0.0,0.0,0.89,1.0
56,56,56,0,0,12,0,0.0,482,190,3,0,1.8,18.0,2023-12-26T15:00:00Z,90,12,0,0,0,0,19,3,42324,3.0,2.0,0.0,2,4802,6723,1921,45,True,0,0.0,0.0,0.0,0.63,1.0
57,57,57,0,0,0,0,0.0,641,198,0,0,0.0,0.0,2023-12-31T14:00:00Z,0,3,0,0,0,0,20,0,7065,,,0.0,0,146,349,203,54,True,0,0.0,0.0,0.0,0.0,0.0
58,58,58,0,0,27,0,0.0,641,184,1,1,6.0,33.0,2023-12-28T19:30:00Z,20,5,0,0,0,0,19,0,6849,2.0,4.0,27.0,5,-59,143,202,54,False,0,0.0,0.42,0.42,0.79,0.0
59,59,59,0,0,0,0,0.0,641,178,0,0,0.0,0.0,2023-12-23T15:00:00Z,0,9,0,0,0,0,18,0,6884,1.0,2.0,0.0,0,-53,261,314,54,True,0,0.0,0.0,0.0,0.0,0.0
60,60,60,0,0,3,0,0.0,641,169,0,0,0.0,0.0,2023-12-15T20:00:00Z,1,16,0,0,0,0,17,0,6888,2.0,0.0,0.0,1,115,445,330,54,False,0,0.0,0.0,0.0,0.0,0.0
61,61,61,0,0,0,0,0.0,641,159,0,0,0.0,0.0,2023-12-10T16:30:00Z,0,15,0,0,0,0,16,0,6672,1.0,4.0,0.0,0,-46,159,205,54,True,0,0.0,0.0,0.0,0.0,0.0
62,62,62,0,0,2,0,0.0,641,148,0,0,0.0,0.0,2023-12-07T20:15:00Z,2,19,0,0,0,0,15,0,6666,2.0,1.0,0.0,1,-1,205,206,54,True,0,0.0,0.0,0.0,0.0,0.0
63,63,63,0,0,0,0,0.0,641,137,0,0,0.0,0.0,2023-12-03T16:30:00Z,0,13,0,0,0,0,14,0,6626,3.0,3.0,0.0,0,-60,250,310,54,False,0,0.0,0.0,0.0,0.0,0.0
64,64,64,0,0,3,0,0.0,641,130,0,0,0.2,2.0,2023-11-26T14:00:00Z,4,2,0,0,0,0,13,0,6622,2.0,1.0,0.0,1,-143,439,582,54,True,0,0.0,0.0,0.0,0.01,0.0
65,65,65,0,0,0,0,0.0,641,120,0,0,0.0,0.0,2023-11-11T12:30:00Z,0,20,0,0,0,0,12,0,6614,1.0,2.0,0.0,0,357,726,369,54,False,0,0.0,0.0,0.0,0.0,0.0
66,66,66,0,0,0,0,0.0,641,110,0,0,0.0,0.0,2023-11-06T20:00:00Z,0,7,0,0,0,0,11,0,6100,4.0,1.0,0.0,0,-174,320,494,54,True,0,0.0,0.0,0.0,0.0,0.0
67,67,67,0,0,0,0,0.0,641,96,0,0,0.0,0.0,2023-10-27T19:00:00Z,0,8,0,0,0,0,10,0,6185,2.0,1.0,0.0,0,-6,455,461,54,False,0,0.0,0.0,0.0,0.0,0.0
68,68,68,0,0,1,0,0.0,641,90,0,0,0.0,0.0,2023-10-23T19:00:00Z,8,10,0,0,0,0,9,0,6077,0.0,2.0,0.0,1,24,443,419,54,True,0,0.0,0.0,0.0,0.86,0.0
69,69,69,0,0,1,0,0.3,641,77,0,0,0.0,0.0,2023-10-07T11:30:00Z,1,12,0,0,0,0,8,0,5904,1.0,0.0,0.0,1,131,674,543,54,False,0,0.0,0.0,0.0,0.03,0.0
70,70,70,0,0,0,0,0.3,641,68,0,0,0.0,0.0,2023-09-30T16:30:00Z,1,11,0,0,0,0,7,0,5526,1.0,2.0,0.0,0,-75,423,498,54,True,1,0.0,0.0,0.0,0.0,0.0
71,71,71,0,0,0,0,0.0,641,51,0,0,0.0,0.0,2023-09-24T13:00:00Z,0,1,0,0,0,0,6,0,5387,2.0,2.0,0.0,0,-345,225,570,54,False,0,0.0,0.0,0.0,0.0,0.0
72,72,72,0,0,0,0,0.0,641,48,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,17,0,0,0,0,5,0,5580,1.0,2.0,0.0,0,-374,760,1134,54,True,0,0.0,0.0,0.0,0.0,0.0
73,73,73,0,0,0,0,0.0,641,34,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,6,0,0,0,0,4,0,5488,5.0,2.0,0.0,0,-723,491,1214,55,False,0,0.0,0.0,0.0,0.0,0.0
74,74,74,0,0,0,0,0.0,641,22,0,0,0.0,0.0,2023-08-26T11:30:00Z,0,3,0,0,0,0,3,0,5880,2.0,0.0,0.0,0,-724,684,1408,55,False,0,0.0,0.0,0.0,0.0,0.0
75,75,75,0,0,0,0,0.0,641,18,0,0,0.0,0.0,2023-08-19T16:30:00Z,0,14,0,0,0,0,2,0,5971,0.0,2.0,0.0,0,-515,1127,1642,55,True,0,0.0,0.0,0.0,0.0,0.0
