,Unnamed: 0.1,Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
19,19,19,0,0,0,0,0.0,339,0.0,0.0,0.0,0.0,195,0,0,0.0,0.0,2023-12-30T12:30:00Z,0,7,0,0,0,0,20,0,13416,0,3,2,0.0,0,-243,0,243,44,True,0
20,20,20,0,0,0,0,0.0,339,0.0,0.0,0.0,0.0,190,0,0,0.0,0.0,2023-12-26T15:00:00Z,0,17,0,0,0,0,19,0,13659,0,3,2,0.0,0,-157,0,157,44,False,0
21,21,21,0,0,0,0,0.0,339,0.0,0.0,0.0,0.0,175,0,0,0.0,0.0,2023-12-23T15:00:00Z,0,15,0,0,0,0,18,0,13769,0,0,1,0.0,0,-249,0,249,44,True,0
22,22,22,0,0,0,0,0.0,339,0.0,0.0,0.0,0.0,156,0,0,0.0,0.0,2023-12-10T14:00:00Z,0,13,0,0,0,0,16,0,14415,0,2,1,0.0,0,-198,0,198,44,True,0
23,23,23,0,0,0,0,0.0,339,0.0,0.0,0.0,0.0,146,0,0,0.0,0.0,2023-12-05T20:15:00Z,0,1,0,0,0,0,15,0,14616,0,4,3,0.0,0,-205,0,205,44,True,0
24,24,24,0,0,0,0,0.0,339,0.0,0.0,0.0,0.0,133,0,0,0.0,0.0,2023-12-02T15:00:00Z,0,4,0,0,0,0,14,0,14819,0,1,3,0.0,0,-285,0,285,44,False,0
25,25,25,0,0,0,0,0.0,339,0.0,0.0,0.0,0.0,125,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,8,0,0,0,0,13,0,15067,0,1,2,0.0,0,-504,0,504,44,True,0
26,26,26,0,0,0,0,0.0,339,0.0,0.0,0.0,0.0,118,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,14,0,0,0,0,12,0,15551,0,0,1,0.0,0,-539,0,539,44,False,0
27,27,27,0,0,0,0,0.0,339,0.0,0.0,0.0,0.0,105,0,0,0.0,0.0,2023-11-05T16:30:00Z,0,11,0,0,0,0,11,0,16120,0,1,1,0.0,0,-554,0,554,44,True,0
28,28,28,0,0,0,0,0.0,339,0.0,0.0,0.0,0.0,92,0,0,0.0,0.0,2023-10-29T14:00:00Z,0,2,0,0,0,0,10,0,16653,0,1,3,0.0,0,-732,0,732,44,False,0
29,29,29,0,0,0,0,0.0,339,0.0,0.0,0.0,0.0,88,0,0,0.0,0.0,2023-10-21T14:00:00Z,0,16,0,0,0,0,9,0,17378,0,2,2,0.0,0,-893,0,893,44,False,0
30,30,30,0,0,0,0,0.0,339,0.0,0.0,0.0,0.0,77,0,0,0.0,0.0,2023-10-07T11:30:00Z,0,18,0,0,0,0,8,0,18197,0,1,0,0.0,0,-1271,0,1271,44,True,0
31,31,31,0,0,0,0,0.0,339,0.0,0.0,0.0,0.0,15,0,0,0.0,0.0,2023-10-03T18:30:00Z,0,6,0,0,0,0,7,0,19457,0,2,1,0.0,0,-1769,0,1769,44,True,0
32,32,32,0,0,0,0,0.0,339,0.0,0.0,0.0,0.0,63,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,9,0,0,0,0,7,0,19457,0,2,1,0.0,0,-1769,0,1769,44,False,0
33,33,33,0,0,0,0,0.0,339,0.0,0.0,0.0,0.0,58,0,0,0.0,0.0,2023-09-23T14:00:00Z,0,20,0,0,0,0,6,0,21273,0,1,1,0.0,0,-1929,0,1929,44,True,0
34,34,34,0,0,0,0,0.0,339,0.0,0.0,0.0,0.0,44,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,10,0,0,0,0,5,0,23055,0,0,1,0.0,0,-5003,31,5034,44,False,0
35,35,35,0,0,0,0,0.0,339,0.0,0.0,0.0,0.0,38,0,0,0.0,0.0,2023-09-01T19:00:00Z,0,19,0,0,0,0,4,0,28091,0,2,1,0.0,0,-2939,787,3726,44,True,0
36,36,36,0,0,0,0,0.0,339,0.0,0.0,0.0,0.0,26,0,0,0.0,0.0,2023-08-25T19:00:00Z,0,7,0,0,0,0,3,0,30538,0,0,3,0.0,0,-3920,904,4824,45,False,0
