,Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
10,10,0,0,0,0,0.0,396,0.0,0.0,0.0,0.0,114,0,0,0.0,0.0,2022-10-18T18:30:00Z,0,5,0,0,0,0,12,0,3385,0,0.0,0.0,0.0,0,-154,0,154,45,False,0
11,11,0,0,0,0,0.0,396,0.0,0.0,0.0,0.0,126,0,0,0.0,0.0,2022-10-22T11:30:00Z,0,12,0,0,0,0,13,0,3380,0,0.0,1.0,0.0,0,-80,0,80,45,True,0
12,12,0,0,0,0,0.0,396,0.0,0.0,0.0,0.0,131,0,0,0.0,0.0,2022-10-30T14:00:00Z,0,1,0,0,0,0,14,0,3268,0,0.0,5.0,0.0,0,-111,0,111,45,False,0
13,13,0,0,0,0,0.0,396,0.0,0.0,0.0,0.0,146,0,0,0.0,0.0,2022-11-05T15:00:00Z,0,4,0,0,0,0,15,0,3165,0,2.0,2.0,0.0,0,-106,0,106,45,True,0
14,14,0,0,0,0,0.0,396,0.0,0.0,0.0,0.0,157,0,0,0.0,0.0,2022-11-12T15:00:00Z,0,7,0,0,0,0,16,0,3078,0,0.0,1.0,0.0,0,-88,0,88,45,True,0
15,15,0,0,0,0,0.0,396,0.0,0.0,0.0,0.0,169,0,0,0.0,0.0,2022-12-27T20:00:00Z,0,14,0,0,0,0,17,0,2855,0,0.0,3.0,0.0,0,-222,0,222,45,False,0
16,16,0,0,0,0,0.0,396,0.0,0.0,0.0,0.0,177,0,0,0.0,0.0,2023-01-01T16:30:00Z,0,6,0,0,0,0,18,0,2808,0,1.0,1.0,0.0,0,-48,0,48,45,True,0
17,17,0,0,0,0,0.0,396,0.0,0.0,0.0,0.0,190,0,0,0.0,0.0,2023-01-04T19:30:00Z,0,17,0,0,0,0,19,0,2784,0,1.0,0.0,0.0,0,-24,0,24,45,False,0
18,18,0,0,0,0,0.0,396,0.0,0.0,0.0,0.0,198,0,0,0.0,0.0,2023-01-14T15:00:00Z,0,10,0,0,0,0,20,0,2742,0,0.0,2.0,0.0,0,-43,0,43,45,True,0
19,19,0,0,0,0,0.0,396,0.0,0.0,0.0,0.0,202,0,0,0.0,0.0,2023-01-21T15:00:00Z,0,3,0,0,0,0,21,0,2714,0,1.0,1.0,0.0,0,-29,0,29,45,False,0
20,20,0,0,0,0,0.0,396,0.0,0.0,0.0,0.0,218,0,0,0.0,0.0,2023-02-05T14:00:00Z,0,11,0,0,0,0,22,0,2653,0,0.0,1.0,0.0,0,-58,0,58,45,True,0
21,21,0,0,0,0,0.0,396,0.0,0.0,0.0,0.0,224,0,0,0.0,0.0,2023-02-11T15:00:00Z,0,9,0,0,0,0,23,0,2632,0,0.0,2.0,0.0,0,-23,0,23,45,False,0
22,22,0,0,0,0,0.0,396,0.0,0.0,0.0,0.0,238,0,0,0.0,0.0,2023-02-18T15:00:00Z,0,13,0,0,0,0,24,0,2613,0,1.0,1.0,0.0,0,-21,0,21,45,True,0
23,23,0,0,0,0,0.0,396,0.0,0.0,0.0,0.0,250,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,19,0,0,0,0,25,0,2594,0,0.0,4.0,0.0,0,-14,0,14,45,False,0
24,24,0,0,0,0,0.0,396,0.0,0.0,0.0,0.0,258,0,0,0.0,0.0,2023-03-05T14:00:00Z,0,8,0,0,0,0,26,0,2583,0,2.0,2.0,0.0,0,-15,0,15,45,True,0
25,25,0,0,0,0,0.0,396,0.0,0.0,0.0,0.0,269,0,0,0.0,0.0,2023-03-11T15:00:00Z,0,18,0,0,0,0,27,0,2561,0,1.0,3.0,0.0,0,-22,0,22,45,False,0
26,26,0,0,0,0,0.0,396,0.0,0.0,0.0,0.0,278,0,0,0.0,0.0,2023-03-17T20:00:00Z,0,15,0,0,0,0,28,0,2549,0,2.0,1.0,0.0,0,-12,0,12,45,True,0
27,27,0,0,0,0,0.0,396,0.0,0.0,0.0,0.0,289,0,0,0.0,0.0,2023-04-01T14:00:00Z,0,20,0,0,0,0,29,0,2537,0,1.0,1.0,0.0,0,-12,0,12,45,True,0
28,28,0,0,0,0,0.0,396,0.0,0.0,0.0,0.0,65,0,0,0.0,0.0,2023-04-04T18:45:00Z,0,11,0,0,0,0,29,0,2537,0,1.0,2.0,0.0,0,-12,0,12,45,False,0
29,29,0,0,0,0,0.0,396,0.0,0.0,0.0,0.0,291,0,0,0.0,0.0,2023-04-08T14:00:00Z,0,2,0,0,0,0,30,0,2529,0,0.0,2.0,0.0,0,-9,0,9,45,False,0
30,30,0,0,0,0,0.0,396,0.0,0.0,0.0,0.0,306,0,0,0.0,0.0,2023-04-16T15:30:00Z,0,14,0,0,0,0,31,0,2525,0,2.0,0.0,0.0,0,-4,0,4,45,True,0
31,31,0,0,0,0,0.0,396,0.0,0.0,0.0,0.0,318,0,0,0.0,0.0,2023-04-22T14:00:00Z,0,12,0,0,0,0,32,0,2514,0,2.0,3.0,0.0,0,-11,0,11,45,False,0
32,32,0,0,0,0,0.0,396,0.0,0.0,0.0,0.0,324,0,0,0.0,0.0,2023-04-26T18:30:00Z,0,5,0,0,0,0,33,0,2512,0,1.0,3.0,0.0,0,-2,0,2,45,True,0
33,33,0,0,0,0,0.0,396,0.0,0.0,0.0,0.0,333,0,0,0.0,0.0,2023-04-29T14:00:00Z,0,4,0,0,0,0,34,0,2509,0,1.0,2.0,0.0,0,-2,0,2,45,False,0
34,34,0,0,0,0,0.0,396,0.0,0.0,0.0,0.0,347,0,0,0.0,0.0,2023-05-08T19:00:00Z,0,17,0,0,0,0,35,0,2505,0,3.0,4.0,0.0,0,-5,0,5,45,True,0
35,35,0,0,0,0,0.0,396,0.0,0.0,0.0,0.0,354,0,0,0.0,0.0,2023-05-13T14:00:00Z,0,6,0,0,0,0,36,0,2501,0,2.0,2.0,0.0,0,-4,0,4,45,False,0
36,36,0,0,0,0,0.0,396,0.0,0.0,0.0,0.0,367,0,0,0.0,0.0,2023-05-20T16:30:00Z,0,1,0,0,0,0,37,0,2496,0,0.0,1.0,0.0,0,-5,0,5,45,True,0
37,37,0,0,0,0,0.0,396,0.0,0.0,0.0,0.0,375,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,7,0,0,0,0,38,0,2492,0,1.0,1.0,0.0,0,-3,0,3,45,False,0
38,38,0,0,0,0,0.0,459,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,2023-08-12T12:00:00Z,0,1,0,0,0,0,1,0,576,0,1.0,2.0,0.0,0,0,0,0,45,False,0
39,39,0,0,0,0,0.0,459,0.0,0.0,0.0,0.0,17,0,0,0.0,0.0,2023-08-18T18:45:00Z,0,17,0,0,0,0,2,0,425,0,1.0,2.0,0.0,0,-144,0,144,45,True,0
40,40,0,0,0,0,0.0,459,0.0,0.0,0.0,0.0,28,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,14,0,0,0,0,3,0,358,0,2.0,3.0,0.0,0,-73,0,73,45,False,0
41,41,0,0,0,0,0.0,459,0.0,0.0,0.0,0.0,35,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,7,0,0,0,0,4,0,315,0,1.0,0.0,0.0,0,-44,0,44,45,False,0
42,42,0,0,0,0,0.0,459,0.0,0.0,0.0,0.0,47,0,0,0.0,0.0,2023-09-18T18:45:00Z,0,6,0,0,0,0,5,0,290,0,1.0,1.0,0.0,0,-29,0,29,45,True,0
43,43,0,0,0,0,0.0,459,0.0,0.0,0.0,0.0,59,0,0,0.0,0.0,2023-09-23T14:00:00Z,0,13,0,0,0,0,6,0,272,0,0.0,2.0,0.0,0,-17,0,17,45,False,0
44,44,0,0,0,0,0.0,459,0.0,0.0,0.0,0.0,67,0,0,0.0,0.0,2023-10-01T13:00:00Z,0,4,0,0,0,0,7,0,258,0,1.0,1.0,0.0,0,-13,0,13,45,True,0
45,45,0,0,0,0,0.0,459,0.0,0.0,0.0,0.0,74,0,0,0.0,0.0,2023-10-07T16:30:00Z,0,8,0,0,0,0,8,0,248,0,0.0,0.0,0.0,0,-9,0,9,45,False,0
46,46,0,0,0,0,0.0,459,0.0,0.0,0.0,0.0,88,0,0,0.0,0.0,2023-10-21T14:00:00Z,0,12,0,0,0,0,9,0,243,0,2.0,2.0,0.0,0,-8,0,8,45,True,0
47,47,0,0,0,0,0.0,459,0.0,0.0,0.0,0.0,97,0,0,0.0,0.0,2023-10-29T14:00:00Z,0,11,0,0,0,0,10,0,232,0,0.0,3.0,0.0,0,-11,0,11,45,False,0
48,48,0,0,0,0,0.0,459,0.0,0.0,0.0,0.0,108,0,0,0.0,0.0,2023-11-05T14:00:00Z,0,2,0,0,0,0,11,0,227,0,0.0,2.0,0.0,0,-5,0,5,45,True,0
49,49,0,0,0,0,0.0,459,0.0,0.0,0.0,0.0,119,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,19,0,0,0,0,12,0,220,0,2.0,3.0,0.0,0,-6,0,6,45,False,0
50,50,0,0,0,0,0.0,459,0.0,0.0,0.0,0.0,128,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,5,0,0,0,0,13,0,213,0,3.0,2.0,0.0,0,-7,0,7,45,True,0
51,51,0,0,0,0,0.0,459,0.0,0.0,0.0,0.0,139,0,0,0.0,0.0,2023-12-02T17:30:00Z,0,9,0,0,0,0,14,0,213,0,1.0,0.0,0.0,0,-1,0,1,45,True,0
52,52,0,0,0,0,0.0,459,0.0,0.0,0.0,0.0,145,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,10,0,0,0,0,15,0,211,0,0.0,5.0,0.0,0,-2,0,2,45,False,0
53,53,0,0,0,0,0.0,459,0.0,0.0,0.0,0.0,160,0,0,0.0,0.0,2023-12-09T15:00:00Z,0,20,0,0,0,0,16,0,209,0,1.0,1.0,0.0,0,-2,0,2,45,False,0
54,54,0,0,0,0,0.0,459,0.0,0.0,0.0,0.0,169,0,0,0.0,0.0,2023-12-15T20:00:00Z,0,18,0,0,0,0,17,0,201,0,2.0,0.0,0.0,0,-8,0,8,45,True,0
55,55,0,0,0,0,0.0,459,0.0,0.0,0.0,0.0,177,0,0,0.0,0.0,2023-12-23T15:00:00Z,0,3,0,0,0,0,18,0,201,0,3.0,2.0,0.0,0,0,0,0,45,True,0
56,56,0,0,0,0,0.0,459,0.0,0.0,0.0,0.0,189,0,0,0.0,0.0,2023-12-26T12:30:00Z,0,15,0,0,0,0,19,0,201,0,3.0,1.0,0.0,0,0,0,0,45,False,0
57,57,0,0,0,0,0.0,606,0.0,0.0,0.0,0.0,199,0,0,0.0,0.0,2024-01-02T19:30:00Z,0,19,0,0,0,0,20,0,13554,0,,,0.0,0,-881,247,1128,43,False,0
58,58,0,0,2,0,0.5,606,0.0,0.0,0.0,0.58,184,0,0,0.8,7.0,2023-12-28T19:30:00Z,45,18,0,0,0,0,19,0,14402,1,2.0,4.0,0.0,1,-521,316,837,43,True,0
59,59,0,0,16,0,15.9,606,0.07,0.07,0.0,1.36,172,1,0,3.7,21.4,2023-12-21T20:00:00Z,90,8,0,0,0,0,18,0,14878,1,1.0,1.0,0.0,1,-32,793,825,43,False,1
60,60,0,0,6,0,11.8,606,0.0,0.0,0.0,0.97,161,1,0,1.9,7.4,2023-12-17T14:00:00Z,30,1,0,0,0,0,17,0,14713,0,0.0,2.0,0.0,1,-1545,432,1977,43,False,0
61,61,0,0,12,0,5.3,606,0.05,0.05,0.0,0.0,152,0,0,1.5,9.2,2023-12-09T15:00:00Z,31,6,0,0,0,0,16,0,16501,0,1.0,1.0,0.0,1,1918,2720,802,43,True,0
62,62,0,0,22,0,3.9,606,0.02,0.08,0.06,1.33,142,1,0,3.0,21.2,2023-12-06T19:30:00Z,90,4,0,0,0,0,15,0,14140,1,1.0,2.0,5.0,2,186,804,618,43,True,0
63,63,0,0,10,0,1.8,606,0.01,0.01,0.0,1.92,135,3,0,1.9,17.4,2023-12-03T14:00:00Z,83,7,0,0,0,0,14,0,13877,1,2.0,3.0,0.0,0,-1074,245,1319,43,False,1
64,64,0,0,0,0,0.0,606,0.0,0.0,0.0,0.0,128,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,16,0,0,0,0,13,0,15083,0,3.0,2.0,0.0,0,76,1366,1290,43,False,0
65,65,0,1,15,0,2.4,606,0.01,0.01,0.0,1.32,114,1,0,1.5,12.8,2023-11-12T14:00:00Z,90,17,0,0,0,0,12,0,14825,1,1.0,1.0,0.0,3,213,1351,1138,43,True,0
66,66,0,0,3,0,0.0,606,0.0,0.0,0.0,0.04,103,0,0,0.0,0.2,2023-11-04T15:00:00Z,1,9,0,0,0,0,11,0,14492,0,1.0,1.0,0.0,1,2474,3187,713,43,False,0
67,67,0,0,16,0,4.0,606,0.01,0.05,0.04,0.71,94,1,0,2.0,12.6,2023-10-29T14:00:00Z,90,10,0,0,0,0,10,0,11863,1,1.0,1.0,3.0,2,1659,2422,763,43,True,0
68,68,0,0,7,0,1.4,606,0.01,0.01,0.0,0.75,86,2,0,1.2,10.2,2023-10-21T14:00:00Z,90,13,0,0,0,0,9,0,9982,1,1.0,2.0,0.0,0,-324,422,746,43,False,1
69,69,0,0,14,0,20.3,606,0.0,0.0,0.0,2.17,72,2,0,3.6,14.0,2023-10-08T13:00:00Z,62,11,0,0,0,0,8,0,10226,1,2.0,2.0,2.0,1,-201,441,642,43,True,0
70,70,0,0,0,0,0.0,606,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2023-09-30T11:30:00Z,0,2,0,0,0,0,7,0,10339,0,1.0,6.0,0.0,0,221,913,692,43,False,0
71,71,0,0,0,0,0.0,606,0.0,0.0,0.0,0.0,53,0,0,0.0,0.0,2023-09-24T13:00:00Z,0,3,0,0,0,0,6,0,9963,0,1.0,3.0,0.0,0,-157,448,605,43,True,0
72,72,0,0,0,0,0.0,606,0.0,0.0,0.0,0.0,45,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,14,0,0,0,0,5,0,9942,0,3.0,1.0,0.0,0,-712,336,1048,43,False,0
73,73,0,0,0,0,0.0,606,0.0,0.0,0.0,0.0,33,0,0,0.0,0.0,2023-09-02T16:30:00Z,0,15,0,0,0,0,4,0,10286,0,1.0,3.0,0.0,0,-1040,229,1269,44,True,0
74,74,0,0,0,0,0.0,606,0.0,0.0,0.0,0.0,24,0,0,0.0,0.0,2023-08-26T16:30:00Z,0,19,0,0,0,0,3,0,11076,0,3.0,1.0,0.0,0,-1803,498,2301,44,True,0
75,75,0,0,0,0,0.0,606,0.0,0.0,0.0,0.0,20,0,0,0.0,0.0,2023-08-19T14:00:00Z,0,20,0,0,0,0,2,0,12272,0,4.0,1.0,0.0,0,-1783,499,2282,45,False,0
