,Unnamed: 0.1,Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
10,10,10,0,0,-1,0,0.6,706,294,1,0,0.0,0.0,2022-04-19T19:00:00Z,6,11,0,0,0,0,33,0,384,0.0,4.0,0.0,0,24,65,41,45,False,1,,,,,
11,11,11,0,0,0,0,0.0,706,331,0,0,0.0,0.0,2022-04-23T11:30:00Z,0,1,0,0,0,0,34,0,729,1.0,3.0,0.0,0,310,376,66,45,False,0,,,,,
12,12,12,0,0,0,0,0.0,706,364,0,0,0.0,0.0,2022-04-28T18:45:00Z,0,6,0,0,0,0,34,0,729,1.0,1.0,0.0,0,310,376,66,45,True,0,,,,,
13,13,13,0,0,0,0,0.0,706,344,0,0,0.0,0.0,2022-05-02T19:00:00Z,0,3,0,0,0,0,35,0,684,0.0,3.0,0.0,0,-30,70,100,45,True,0,,,,,
14,14,14,0,0,0,0,0.0,706,353,0,0,0.0,0.0,2022-05-07T16:30:00Z,0,4,0,0,0,0,36,0,610,0.0,4.0,0.0,0,-81,35,116,45,False,0,,,,,
15,15,15,0,0,-1,0,0.0,706,376,1,0,0.0,0.0,2022-05-22T15:00:00Z,61,7,0,0,0,0,38,0,700,0.0,1.0,0.0,1,55,115,60,45,False,1,,,,,
16,16,16,0,0,0,0,0.0,383,10,0,0,0.0,0.0,2023-08-14T19:00:00Z,0,20,0,0,0,0,1,0,4611,0.0,1.0,0.0,0,0,0,0,45,True,0,0.0,0.0,0.0,0.0,0.0
17,17,17,0,0,0,0,0.0,383,18,0,0,0.0,0.0,2023-08-19T16:30:00Z,0,18,0,0,0,0,2,0,4858,0.0,2.0,0.0,0,-599,254,853,45,False,0,0.0,0.0,0.0,0.0,0.0
18,18,18,0,0,0,0,0.0,383,28,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,16,0,0,0,0,3,0,5588,2.0,3.0,0.0,0,61,952,891,44,True,0,0.0,0.0,0.0,0.0,0.0
19,19,19,0,0,0,0,0.0,383,31,0,0,0.0,0.0,2023-09-03T15:30:00Z,0,1,0,0,0,0,4,0,5482,1.0,3.0,0.0,0,-404,286,690,44,False,0,0.0,0.0,0.0,0.0,0.0
20,20,20,0,0,19,0,1.3,383,45,1,1,4.2,33.4,2023-09-16T14:00:00Z,26,5,0,0,0,0,5,0,5639,3.0,1.0,7.0,5,-173,356,529,44,True,1,0.0,0.03,0.03,0.99,0.0
21,21,21,0,0,11,1,26.4,383,54,0,0,4.7,14.8,2023-09-23T19:00:00Z,90,6,0,0,0,0,6,0,10735,1.0,0.0,6.0,3,4192,5062,870,44,False,0,0.48,0.48,0.0,1.12,1.0
22,22,22,0,0,0,0,0.0,383,65,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,8,0,0,0,0,7,0,24747,1.0,0.0,0.0,0,12291,16087,3796,44,True,0,0.0,0.0,0.0,0.0,0.0
23,23,23,0,0,0,0,0.0,383,78,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,4,0,0,0,0,8,0,32075,1.0,2.0,0.0,0,6939,13073,6134,44,True,0,0.0,0.0,0.0,0.0,0.0
24,24,24,0,0,0,0,0.0,383,89,0,0,0.0,0.0,2023-10-21T19:00:00Z,0,17,0,0,0,0,9,0,31148,2.0,1.0,0.0,0,-498,3474,3972,44,False,0,0.0,0.0,0.0,0.0,0.0
25,25,25,0,0,0,0,0.0,383,98,0,0,0.0,0.0,2023-10-29T15:30:00Z,0,13,0,0,0,0,10,0,28688,3.0,0.0,0.0,0,-2410,1834,4244,44,True,0,0.0,0.0,0.0,0.0,0.0
26,26,26,0,0,0,0,0.0,383,104,0,0,0.0,0.0,2023-11-04T12:30:00Z,0,10,0,0,0,0,11,0,28218,1.0,0.0,0.0,0,-738,1905,2643,44,False,0,0.0,0.0,0.0,0.0,0.0
27,27,27,0,0,0,0,0.0,383,118,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,12,0,0,0,0,12,0,25531,0.0,1.0,0.0,0,-2533,548,3081,44,True,0,0.0,0.0,0.0,0.0,0.0
28,28,28,0,0,3,0,1.0,383,123,0,0,0.1,0.0,2023-11-26T16:30:00Z,6,9,0,0,0,0,13,0,23708,3.0,0.0,0.0,1,-1911,530,2441,44,False,0,0.0,0.0,0.0,1.08,0.0
29,29,29,0,0,0,0,0.0,383,138,0,0,0.0,0.0,2023-12-02T20:00:00Z,0,15,0,0,0,0,14,0,22397,0.0,1.0,0.0,0,-1479,383,1862,44,False,0,0.0,0.0,0.0,0.0,0.0
30,30,30,0,0,0,0,0.0,383,150,0,0,0.0,0.0,2023-12-06T20:15:00Z,0,7,0,0,0,0,15,0,21489,1.0,2.0,0.0,0,-989,160,1149,44,True,0,0.0,0.0,0.0,0.0,0.0
31,31,31,0,0,0,0,0.0,383,157,0,0,0.0,0.0,2023-12-09T15:00:00Z,0,3,0,0,0,0,16,0,20004,3.0,0.0,0.0,0,-1467,137,1604,44,True,0,0.0,0.0,0.0,0.0,0.0
32,32,32,0,0,0,0,1.1,383,166,0,0,0.0,0.0,2023-12-17T16:30:00Z,8,11,0,0,0,0,17,0,18369,0.0,0.0,0.0,1,-1545,128,1673,44,False,0,0.0,0.0,0.0,0.29,0.0
33,33,33,0,0,0,0,0.0,383,179,0,0,0.0,0.0,2023-12-23T12:30:00Z,0,19,0,0,0,0,18,0,17135,0.0,2.0,0.0,0,-1277,98,1375,44,False,0,0.0,0.0,0.0,0.0,0.0
34,34,34,0,0,1,0,0.0,383,188,0,0,0.0,0.0,2023-12-26T20:00:00Z,1,2,0,0,0,0,19,0,16708,2.0,3.0,0.0,1,-613,83,696,44,True,0,0.0,0.0,0.0,0.0,0.0
35,35,35,0,0,0,0,0.0,506,198,0,0,0.0,0.0,2023-12-31T14:00:00Z,0,3,0,0,0,0,20,0,2844708,,,0.0,0,205930,237576,31646,57,True,0,0.0,0.0,0.0,0.0,0.0
36,36,36,1,2,28,0,48.4,506,184,4,0,9.6,40.6,2023-12-28T19:30:00Z,90,5,0,0,0,0,19,0,2626444,2.0,4.0,7.0,5,154549,179849,25300,56,False,0,0.54,0.65,0.11,3.7,1.0
37,37,37,0,0,21,0,14.2,506,178,1,0,4.3,22.4,2023-12-23T15:00:00Z,90,9,0,0,0,0,18,0,2520492,1.0,2.0,6.0,2,402771,418226,15455,55,True,0,0.01,0.1,0.09,1.95,1.0
38,38,38,0,2,31,1,41.3,506,169,0,0,7.3,22.2,2023-12-15T20:00:00Z,90,16,0,0,0,0,17,0,2097522,2.0,0.0,9.0,8,566899,581789,14890,54,False,0,0.34,0.73,0.39,1.5,1.0
39,39,39,1,0,30,0,51.3,506,159,1,0,11.3,35.8,2023-12-10T16:30:00Z,90,15,0,0,0,0,16,0,1471556,1.0,4.0,26.0,5,78355,107707,29352,53,True,0,0.39,0.49,0.1,1.69,1.0
40,40,40,1,2,24,0,75.8,506,148,2,0,13.9,32.6,2023-12-07T20:15:00Z,90,19,0,0,0,0,15,0,1389923,2.0,1.0,31.0,5,30776,72179,41403,53,True,1,0.41,0.63,0.22,2.07,1.0
41,41,41,0,0,6,0,18.8,506,137,3,0,4.2,16.8,2023-12-03T16:30:00Z,90,13,0,0,0,0,14,0,1353914,3.0,3.0,6.0,0,-22024,44574,66598,53,False,1,0.05,0.11,0.06,2.64,1.0
42,42,42,1,1,25,0,61.4,506,130,2,0,11.9,28.8,2023-11-26T14:00:00Z,90,2,0,0,0,0,13,0,1382559,2.0,1.0,29.0,5,77995,119804,41809,53,True,0,0.44,0.64,0.2,1.77,1.0
43,43,43,1,1,26,0,31.6,506,120,2,0,7.7,43.6,2023-11-11T12:30:00Z,90,20,0,0,0,0,12,0,1290641,1.0,2.0,2.0,5,28267,83974,55707,52,False,0,0.62,0.62,0.0,2.15,1.0
44,44,44,0,0,19,0,23.8,506,110,4,0,5.3,20.2,2023-11-06T20:00:00Z,90,7,0,0,0,0,11,0,1251726,4.0,1.0,9.0,0,-26980,52844,79824,52,True,0,0.34,0.37,0.03,4.04,1.0
45,45,45,0,0,14,0,9.8,506,96,1,0,3.0,16.2,2023-10-27T19:00:00Z,90,8,0,0,0,0,10,0,1280015,2.0,1.0,4.0,2,54083,119974,65891,52,False,0,0.03,0.06,0.03,0.64,1.0
46,46,46,0,0,27,1,4.4,506,90,0,0,1.9,12.2,2023-10-23T19:00:00Z,90,10,0,0,0,0,9,0,1223881,0.0,2.0,2.0,6,169810,208971,39161,52,True,0,0.02,0.03,0.01,1.03,1.0
47,47,47,0,0,24,1,11.9,506,77,0,0,4.0,16.4,2023-10-07T11:30:00Z,90,12,0,0,0,0,8,0,1068351,1.0,0.0,12.0,6,476288,524887,48599,51,False,0,0.03,0.39,0.36,0.82,1.0
48,48,48,1,3,38,0,42.2,506,68,1,0,8.9,40.6,2023-09-30T16:30:00Z,90,11,0,0,0,0,7,0,548599,1.0,2.0,6.0,7,-8236,38195,46431,50,True,1,0.11,0.13,0.02,1.34,1.0
49,49,49,0,0,10,0,2.0,506,51,2,0,2.2,18.0,2023-09-24T13:00:00Z,90,1,0,0,0,0,6,0,554724,2.0,2.0,2.0,1,-23600,29808,53408,50,False,0,0.01,0.01,0.0,2.08,1.0
50,50,50,0,0,17,0,55.3,506,48,1,0,7.6,17.4,2023-09-16T14:00:00Z,90,17,0,0,0,0,5,0,579740,1.0,2.0,3.0,2,95834,131509,35675,50,True,0,0.25,0.28,0.03,0.57,1.0
51,51,51,1,0,27,0,25.3,506,34,2,0,6.4,27.8,2023-09-02T14:00:00Z,90,6,0,0,0,0,4,0,471556,5.0,2.0,11.0,4,136480,160701,24221,49,False,0,0.23,0.41,0.18,1.35,1.0
52,52,52,0,0,30,1,4.0,506,22,0,0,3.1,18.2,2023-08-26T11:30:00Z,90,3,0,0,0,0,3,0,311257,2.0,0.0,9.0,6,125562,147014,21452,49,False,0,0.04,0.13,0.09,0.67,1.0
53,53,53,0,0,26,1,17.2,506,18,0,0,3.6,15.4,2023-08-19T16:30:00Z,87,14,0,0,0,0,2,0,158790,0.0,2.0,3.0,6,-35402,5884,41286,50,True,0,0.12,0.22,0.1,1.73,1.0
