,Unnamed: 0.1,Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,position
10,10,10,0,0,8,0,1.3,582,0.01,0.05,0.04,2.3,131,5,0,2.6,17.2,2022-10-30T14:00:00Z,90,1,0,0,0,0,14,0,2105,1,0,5,7.0,2,-72,81,153,49,False,0,3
11,11,11,0,0,11,0,12.7,582,0.05,0.05,0.0,1.38,146,2,0,2.3,8.6,2022-11-05T15:00:00Z,78,4,0,0,0,0,15,0,2142,1,2,2,2.0,2,4,111,107,49,True,0,3
12,12,12,0,0,8,1,0.8,582,0.0,0.0,0.0,1.23,157,0,0,1.2,11.4,2022-11-12T15:00:00Z,90,7,0,0,0,0,16,0,2140,1,0,1,0.0,3,-27,98,125,49,True,0,3
13,13,13,0,0,16,0,22.4,582,0.02,0.02,0.0,2.47,169,3,0,4.3,20.2,2022-12-27T20:00:00Z,90,14,0,0,0,0,17,0,2240,1,0,3,0.0,2,36,223,187,49,False,0,3
14,14,14,0,0,9,0,11.0,582,0.03,0.03,0.0,0.94,177,1,0,2.5,13.6,2023-01-01T16:30:00Z,90,6,0,0,0,0,18,0,2245,1,1,1,0.0,2,-17,53,70,49,True,0,3
15,15,15,0,0,2,1,0.6,582,0.0,0.0,0.0,0.39,190,0,0,0.9,8.6,2023-01-04T19:30:00Z,90,17,0,0,0,0,19,0,2260,1,1,0,0.0,2,-1,83,84,49,False,1,3
16,16,16,0,0,13,1,25.8,582,0.07,0.15,0.08,1.02,198,0,0,4.6,15.8,2023-01-14T15:00:00Z,90,10,0,0,0,0,20,0,2238,1,0,2,4.0,3,-56,47,103,49,True,0,3
17,17,17,0,0,20,0,8.1,582,0.12,0.2,0.08,1.36,202,1,0,2.5,11.0,2023-01-21T15:00:00Z,90,3,0,0,0,0,21,0,2401,1,1,1,6.0,2,133,206,73,49,False,0,3
18,18,18,0,0,9,1,12.3,582,0.02,0.02,0.0,0.79,218,0,0,2.9,16.2,2023-02-05T14:00:00Z,90,11,0,0,0,0,22,0,2397,1,0,1,0.0,3,-45,145,190,49,True,0,3
19,19,19,0,0,9,0,1.3,582,0.01,0.01,0.0,1.62,224,2,0,0.4,2.4,2023-02-11T15:00:00Z,90,9,0,0,0,0,23,0,2639,1,0,2,0.0,2,190,312,122,49,False,0,3
20,20,20,0,0,7,0,0.5,582,0.0,0.0,0.0,2.54,238,1,0,0.5,4.0,2023-02-18T15:00:00Z,90,13,0,0,0,0,24,0,2475,1,1,1,0.0,2,-176,62,238,49,True,0,3
21,21,21,0,0,13,0,3.7,582,0.02,0.02,0.0,2.73,250,4,0,1.7,11.0,2023-02-25T15:00:00Z,90,19,0,0,0,0,25,0,2630,1,0,4,2.0,2,61,171,110,49,False,0,3
22,22,22,0,0,18,0,12.8,582,0.02,0.02,0.0,1.7,258,2,0,2.6,13.6,2023-03-05T14:00:00Z,69,8,0,0,0,0,26,0,2553,1,2,2,0.0,2,-25,78,103,49,True,0,3
23,23,23,0,0,9,0,2.8,582,0.01,0.01,0.0,1.71,269,3,0,0.6,1.6,2023-03-11T15:00:00Z,66,18,0,0,0,0,27,0,2481,1,1,3,2.0,2,-84,31,115,49,False,0,3
24,24,24,0,0,3,0,0.3,582,0.0,0.0,0.0,1.34,278,1,0,0.2,1.2,2023-03-17T20:00:00Z,32,15,0,0,0,0,28,0,2992,0,2,1,0.0,1,419,495,76,49,True,0,3
25,25,25,0,0,6,0,10.3,582,0.01,0.01,0.0,0.47,289,1,0,1.7,6.2,2023-04-01T14:00:00Z,90,20,0,0,0,0,29,0,2658,1,1,1,0.0,1,-282,71,353,49,True,1,3
26,26,26,0,0,11,0,10.8,582,0.2,0.25,0.05,1.64,65,2,0,4.0,21.6,2023-04-04T18:45:00Z,63,11,0,0,0,0,29,0,2658,1,1,2,8.0,2,-282,71,353,49,False,0,3
27,27,27,0,0,6,0,0.5,582,0.0,0.07,0.07,1.08,291,2,0,1.5,5.0,2023-04-08T14:00:00Z,58,2,0,0,0,0,30,0,2817,0,0,2,9.0,1,134,223,89,49,False,0,3
28,28,28,0,0,8,0,0.6,582,0.04,0.04,0.0,2.21,306,1,0,0.4,3.8,2023-04-16T15:30:00Z,64,14,0,0,0,0,31,0,2665,1,2,0,0.0,2,-166,54,220,49,True,0,3
29,29,29,0,0,11,0,0.0,582,0.0,0.0,0.0,2.6,318,3,0,1.0,7.6,2023-04-22T14:00:00Z,75,12,0,0,0,0,32,0,2770,1,2,3,2.0,2,88,152,64,49,False,0,3
30,30,30,0,0,0,0,0.0,582,0.0,0.0,0.0,0.0,324,0,0,0.0,0.0,2023-04-26T18:30:00Z,0,5,0,0,0,0,33,0,2750,0,1,3,0.0,0,-18,110,128,49,True,0,3
31,31,31,0,0,0,0,0.0,582,0.0,0.0,0.0,0.0,333,0,0,0.0,0.0,2023-04-29T14:00:00Z,0,4,0,0,0,0,34,0,2723,0,1,2,0.0,0,-32,105,137,49,False,0,3
32,32,32,0,0,0,0,0.0,582,0.0,0.0,0.0,0.0,347,0,0,0.0,0.0,2023-05-08T19:00:00Z,0,17,0,0,0,0,35,0,2665,0,3,4,0.0,0,-86,73,159,49,True,0,3
33,33,33,0,0,0,0,0.0,582,0.0,0.0,0.0,0.0,354,0,0,0.0,0.0,2023-05-13T14:00:00Z,0,6,0,0,0,0,36,0,2712,0,2,2,0.0,0,31,108,77,49,False,0,3
34,34,34,0,0,0,0,0.0,582,0.0,0.0,0.0,0.0,367,0,0,0.0,0.0,2023-05-20T16:30:00Z,0,1,0,0,0,0,37,0,2607,0,0,1,0.0,0,-117,14,131,49,True,0,3
35,35,35,0,0,0,0,0.0,582,0.0,0.0,0.0,0.0,375,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,7,0,0,0,0,38,0,2591,0,1,1,0.0,0,-30,23,53,49,False,0,3
36,36,36,0,0,0,0,0.0,446,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,2023-08-12T12:00:00Z,0,1,0,0,0,0,1,0,2455,0,1,2,0.0,0,0,0,0,50,False,0,3
37,37,37,0,0,0,0,0.0,446,0.0,0.0,0.0,0.0,17,0,0,0.0,0.0,2023-08-18T18:45:00Z,0,17,0,0,0,0,2,0,2439,0,1,2,0.0,0,-390,46,436,50,True,0,3
38,38,38,0,0,0,0,0.0,446,0.0,0.0,0.0,0.0,28,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,14,0,0,0,0,3,0,2246,0,2,3,0.0,0,-305,33,338,49,False,0,3
39,39,39,0,0,0,0,0.0,446,0.0,0.0,0.0,0.0,35,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,7,0,0,0,0,4,0,2111,0,1,0,0.0,0,-230,20,250,49,False,0,3
40,40,40,0,0,0,0,0.0,446,0.0,0.0,0.0,0.0,47,0,0,0.0,0.0,2023-09-18T18:45:00Z,0,6,0,0,0,0,5,0,1756,0,1,1,0.0,0,-373,6,379,49,True,0,3
41,41,41,0,0,0,0,0.0,446,0.0,0.0,0.0,0.0,59,0,0,0.0,0.0,2023-09-23T14:00:00Z,0,13,0,0,0,0,6,0,1591,0,0,2,0.0,0,-174,0,174,49,False,0,3
42,42,42,0,0,0,0,0.0,446,0.0,0.0,0.0,0.0,67,0,0,0.0,0.0,2023-10-01T13:00:00Z,0,4,0,0,0,0,7,0,1482,0,1,1,0.0,0,-111,0,111,49,True,0,3
43,43,43,0,0,0,0,0.0,446,0.0,0.0,0.0,0.0,74,0,0,0.0,0.0,2023-10-07T16:30:00Z,0,8,0,0,0,0,8,0,1410,0,0,0,0.0,0,-75,0,75,49,False,0,3
44,44,44,0,0,0,0,0.0,446,0.0,0.0,0.0,0.0,88,0,0,0.0,0.0,2023-10-21T14:00:00Z,0,12,0,0,0,0,9,0,1379,0,2,2,0.0,0,-32,0,32,49,True,0,3
45,45,45,0,0,0,0,0.0,446,0.0,0.0,0.0,0.0,97,0,0,0.0,0.0,2023-10-29T14:00:00Z,0,11,0,0,0,0,10,0,1354,0,0,3,0.0,0,-23,0,23,49,False,0,3
46,46,46,0,0,0,0,0.0,446,0.0,0.0,0.0,0.0,108,0,0,0.0,0.0,2023-11-05T14:00:00Z,0,2,0,0,0,0,11,0,1318,0,0,2,0.0,0,-36,0,36,49,True,0,3
47,47,47,0,0,0,0,0.0,446,0.0,0.0,0.0,0.0,119,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,19,0,0,0,0,12,0,1297,0,2,3,0.0,0,-22,0,22,49,False,0,3
48,48,48,0,0,0,0,0.0,446,0.0,0.0,0.0,0.0,128,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,5,0,0,0,0,13,0,1276,0,3,2,0.0,0,-22,0,22,49,True,0,3
49,49,49,0,0,0,0,0.0,446,0.0,0.0,0.0,0.0,139,0,0,0.0,0.0,2023-12-02T17:30:00Z,0,9,0,0,0,0,14,0,1262,0,1,0,0.0,0,-13,0,13,49,True,0,3
50,50,50,0,0,0,0,0.0,446,0.0,0.0,0.0,0.0,145,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,10,0,0,0,0,15,0,1256,0,0,5,0.0,0,-7,0,7,49,False,0,3
51,51,51,0,0,0,0,0.0,446,0.0,0.0,0.0,0.0,160,0,0,0.0,0.0,2023-12-09T15:00:00Z,0,20,0,0,0,0,16,0,1253,0,1,1,0.0,0,-4,0,4,49,False,0,3
52,52,52,0,0,0,0,0.0,446,0.0,0.0,0.0,0.0,169,0,0,0.0,0.0,2023-12-15T20:00:00Z,0,18,0,0,0,0,17,0,1242,0,2,0,0.0,0,-10,0,10,49,True,0,3
53,53,53,0,0,0,0,0.0,446,0.0,0.0,0.0,0.0,177,0,0,0.0,0.0,2023-12-23T15:00:00Z,0,3,0,0,0,0,18,0,1234,0,3,2,0.0,0,-9,0,9,49,True,0,3
54,54,54,0,0,0,0,0.0,446,0.0,0.0,0.0,0.0,189,0,0,0.0,0.0,2023-12-26T12:30:00Z,0,15,0,0,0,0,19,0,1230,0,3,1,0.0,0,-4,0,4,49,False,0,3
55,55,55,0,2,30,0,14.4,594,0.12,0.65,0.53,1.13,191,2,1,11.1,44.2,2023-12-30T15:00:00Z,58,2,0,0,0,0,20,0,21473,1,2,3,52.0,7,-1897,1419,3316,53,False,0,3
56,56,56,0,0,4,0,2.2,594,0.0,0.09,0.09,1.33,185,1,0,0.9,0.0,2023-12-26T17:30:00Z,84,11,0,0,0,0,19,0,23235,1,2,0,7.0,2,-1879,1818,3697,53,True,0,3
57,57,57,0,0,6,1,7.8,594,0.04,0.13,0.09,1.18,173,0,0,2.5,7.0,2023-12-23T15:00:00Z,79,10,0,0,0,0,18,0,25069,1,2,0,10.0,2,2199,4166,1967,53,False,0,3
58,58,58,0,0,5,0,14.1,594,0.09,0.13,0.04,1.34,164,2,0,3.7,5.4,2023-12-16T17:30:00Z,90,9,0,0,0,0,17,0,22659,1,2,0,17.0,2,-2252,1753,4005,53,True,0,3
59,59,59,0,0,6,0,13.3,594,0.04,0.13,0.09,1.61,152,1,0,4.2,11.4,2023-12-09T15:00:00Z,81,5,0,0,0,0,16,0,24686,1,1,1,17.0,2,-685,2583,3268,53,False,0,3
60,60,60,0,0,4,0,14.3,594,0.01,0.11,0.1,0.83,149,1,0,3.6,10.0,2023-12-05T19:30:00Z,90,20,0,0,0,0,15,0,25500,1,0,1,12.0,2,4168,6295,2127,53,False,0,3
61,61,61,1,2,40,1,26.8,594,0.11,0.36,0.25,0.36,134,0,1,12.4,62.8,2023-12-02T15:00:00Z,76,17,0,0,0,0,14,0,21044,1,0,5,34.0,11,1028,3498,2470,53,True,0,3
62,62,62,0,0,6,1,12.1,594,0.05,0.15,0.1,0.38,122,0,0,4.6,11.2,2023-11-25T15:00:00Z,72,19,0,0,0,0,13,0,19658,1,2,1,23.0,2,-98,2557,2655,53,True,0,3
63,63,63,0,0,4,0,0.2,594,0.0,0.04,0.04,2.03,111,3,0,1.4,5.2,2023-11-11T15:00:00Z,79,1,0,0,0,0,12,0,19555,1,1,3,9.0,2,-1339,1715,3054,54,False,0,3
64,64,64,0,0,3,0,3.6,594,0.02,0.17,0.15,0.97,102,1,0,2.5,1.2,2023-11-04T15:00:00Z,77,8,0,0,0,0,11,0,20764,1,2,0,20.0,2,-2848,1638,4486,54,True,0,3
65,65,65,0,0,2,0,0.8,594,0.0,0.22,0.22,0.9,93,1,0,1.0,2.0,2023-10-28T14:00:00Z,45,3,0,0,0,0,10,0,23350,1,1,2,7.0,1,-3299,1422,4721,54,False,0,3
66,66,66,0,0,5,0,3.9,594,0.16,0.29,0.13,2.99,83,2,0,2.5,9.8,2023-10-21T14:00:00Z,75,4,0,0,0,0,9,0,26465,1,0,3,11.0,2,-6439,929,7368,54,False,0,3
67,67,67,0,0,0,0,0.0,594,0.0,0.0,0.0,0.0,73,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,7,0,0,0,0,8,0,32175,0,4,1,0.0,0,-12542,2008,14550,54,True,0,3
68,68,68,0,0,4,1,22.8,594,0.03,0.32,0.29,1.0,15,0,0,8.5,15.8,2023-10-03T18:30:00Z,73,12,0,0,0,0,7,0,49441,1,2,1,46.0,2,30154,34182,4028,54,False,0,3
69,69,69,0,0,-3,0,0.0,594,0.0,0.3,0.3,1.91,66,1,0,2.1,2.4,2023-09-30T14:00:00Z,57,15,0,0,0,0,7,0,49441,1,0,2,19.0,0,30154,34182,4028,54,False,1,3
70,70,70,0,0,2,0,11.8,594,0.01,0.47,0.46,0.49,54,1,0,3.6,3.2,2023-09-23T19:00:00Z,72,14,0,0,0,0,6,0,14727,1,1,0,21.0,2,2777,4208,1431,54,True,0,3
71,71,71,0,2,28,0,1.4,594,0.01,0.17,0.16,0.52,47,1,1,5.5,35.4,2023-09-18T18:45:00Z,63,16,0,0,0,0,5,0,11600,1,1,1,18.0,8,-1272,942,2214,54,False,0,3
72,72,72,0,0,7,0,15.8,594,0.18,0.21,0.03,1.35,34,3,0,3.5,14.0,2023-09-02T14:00:00Z,59,18,0,0,0,0,4,0,12509,1,5,2,5.0,1,-784,1086,1870,55,True,0,3
73,73,73,0,0,3,0,2.6,594,0.02,0.07,0.05,2.49,25,3,0,1.6,3.6,2023-08-27T13:00:00Z,80,2,0,0,0,0,3,0,12888,1,3,1,10.0,2,-634,1296,1930,55,True,0,3
