,Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,16,0,17.3,519,0.04,0.04,0.0,2.02,8,2,0,3.5,15.8,2023-08-13T13:00:00Z,90,4,0,0,0,0,1,0,188121,1,2,2,2.0,1,0,0,0,45,False,0
1,1,0,0,10,1,12.3,519,0.09,0.24,0.15,1.64,18,0,0,6.0,10.2,2023-08-19T16:30:00Z,69,14,0,0,0,0,2,0,207601,1,0,2,37.0,5,8520,16364,7844,45,True,1
2,2,1,3,36,1,12.3,519,0.34,0.34,0.0,0.54,22,0,0,4.3,22.8,2023-08-26T11:30:00Z,81,3,0,0,0,0,3,0,351648,1,2,0,8.0,12,132835,147833,14998,45,False,0
3,3,1,1,34,0,13.4,519,0.02,0.02,0.0,1.35,34,2,0,5.4,38.8,2023-09-02T14:00:00Z,90,6,0,0,0,0,4,0,1127646,1,5,2,2.0,5,704471,723111,18640,46,False,0
4,4,0,0,16,0,5.7,519,0.06,0.06,0.0,0.58,48,1,0,3.4,18.2,2023-09-16T14:00:00Z,90,17,0,0,0,0,5,0,1640572,1,1,2,10.0,2,488889,527891,39002,47,True,0
5,5,0,0,-1,0,0.8,519,0.0,0.0,0.0,2.08,51,2,0,2.4,22.8,2023-09-24T13:00:00Z,90,1,0,0,0,0,6,0,1738904,1,2,2,0.0,0,99593,182713,83120,47,False,1
6,6,0,0,12,0,34.0,519,0.17,0.17,0.0,1.34,68,1,0,5.8,14.4,2023-09-30T16:30:00Z,82,11,0,0,0,0,7,0,1758017,1,1,2,10.0,1,24252,129016,104764,48,True,1
7,7,0,0,20,1,3.1,519,0.05,0.05,0.0,0.8,77,0,0,2.9,19.8,2023-10-07T11:30:00Z,81,12,0,0,0,0,8,0,2068852,1,1,0,6.0,6,281338,396079,114741,49,False,0
8,8,0,0,3,0,4.4,519,0.04,0.13,0.09,0.17,90,0,0,1.4,0.2,2023-10-23T19:00:00Z,55,10,0,0,0,0,9,0,2182636,1,0,2,9.0,1,111021,161843,50822,49,True,0
9,9,0,0,0,0,0.0,519,0.0,0.0,0.0,0.0,96,0,0,0.0,0.0,2023-10-27T19:00:00Z,0,8,0,0,0,0,10,0,1871439,0,2,1,0.0,0,-299566,40140,339706,49,False,0
10,10,0,0,-9,0,0.9,519,0.01,0.01,0.0,6.86,110,4,0,0.2,0.0,2023-11-06T20:00:00Z,54,7,0,0,0,1,11,0,1431418,1,4,1,2.0,-4,-440659,3314,443973,48,True,0
11,11,0,0,0,0,0.0,519,0.0,0.0,0.0,0.0,120,0,0,0.0,0.0,2023-11-11T12:30:00Z,0,20,0,0,0,0,12,0,1076932,0,1,2,0.0,0,-350504,2601,353105,48,False,0
12,12,0,0,8,0,5.8,519,0.03,0.37,0.34,1.77,130,2,0,2.5,11.4,2023-11-26T14:00:00Z,90,2,0,0,0,0,13,0,1039788,1,2,1,8.0,1,-50461,18030,68491,48,True,0
13,13,0,0,6,0,10.6,519,0.01,0.01,0.0,2.64,137,3,0,4.1,28.0,2023-12-03T16:30:00Z,90,13,0,0,0,0,14,0,1013127,1,3,3,2.0,0,-32749,11601,44350,48,False,1
14,14,0,0,12,0,4.8,519,0.05,0.05,0.0,2.07,148,2,0,2.1,10.6,2023-12-07T20:15:00Z,90,19,0,0,0,0,15,0,999964,1,2,1,6.0,1,-15140,13473,28613,48,True,0
15,15,0,1,32,0,24.2,519,0.04,0.94,0.9,1.69,159,1,1,10.9,49.6,2023-12-10T16:30:00Z,90,15,0,0,0,0,16,0,981129,1,1,4,35.0,9,-18690,11447,30137,48,True,0
16,16,0,0,18,1,13.2,519,0.02,0.02,0.0,1.5,169,0,0,3.0,14.8,2023-12-15T20:00:00Z,90,16,0,0,0,0,17,0,1137099,1,2,0,2.0,5,141464,155347,13883,48,False,1
