,Unnamed: 0.1,Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0,0,0,0.0,773,0.0,0.0,0.0,0.0,365,0,0,0.0,0.0,2023-05-21T15:00:00Z,0,6,0,0,0,0,37,0,0,0,0,1,0.0,0,0,0,0,45,True,0
1,1,1,0,0,0,0,0.0,773,0.0,0.0,0.0,0.0,314,0,0,0.0,0.0,2023-05-24T19:00:00Z,0,5,0,0,0,0,37,0,0,0,1,1,0.0,0,0,0,0,45,False,0
2,2,2,0,0,3,0,0.0,773,0.0,0.0,0.0,0.05,373,1,0,0.0,0.0,2023-05-28T15:30:00Z,27,4,0,0,0,0,38,0,18,0,0,1,0.0,1,15,17,2,45,False,0
3,3,3,0,0,0,0,0.0,348,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,2023-08-11T19:00:00Z,0,6,0,0,0,0,1,0,72,0,3,0,0.0,0,0,0,0,45,False,0
4,4,4,0,0,0,0,0.0,348,0.0,0.0,0.0,0.0,16,0,0,0.0,0.0,2023-08-19T19:00:00Z,0,15,0,0,0,0,2,0,50,0,0,1,0.0,0,-20,0,20,45,True,0
5,5,5,0,0,0,0,0.0,348,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,2023-08-27T13:00:00Z,0,17,0,0,0,0,3,0,47,0,2,1,0.0,0,-5,0,5,45,False,0
6,6,6,0,0,0,0,0.0,348,0.0,0.0,0.0,0.0,39,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,10,0,0,0,0,4,0,44,0,1,5,0.0,0,-3,0,3,45,True,0
7,7,7,0,0,0,0,0.0,348,0.0,0.0,0.0,0.0,49,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,19,0,0,0,0,5,0,41,0,3,1,0.0,0,-3,0,3,45,False,0
8,8,8,0,0,0,0,0.0,348,0.0,0.0,0.0,0.0,59,0,0,0.0,0.0,2023-09-23T14:00:00Z,0,16,0,0,0,0,6,0,40,0,0,2,0.0,0,-1,0,1,45,True,0
9,9,9,0,0,0,0,0.0,348,0.0,0.0,0.0,0.0,70,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,20,0,0,0,0,7,0,39,0,1,2,0.0,0,-1,0,1,45,False,0
10,10,10,0,0,0,0,0.0,348,0.0,0.0,0.0,0.0,71,0,0,0.0,0.0,2023-10-08T15:30:00Z,0,1,0,0,0,0,8,0,38,0,0,1,0.0,0,-1,0,1,45,False,0
11,11,11,0,0,0,0,0.0,348,0.0,0.0,0.0,0.0,86,0,0,0.0,0.0,2023-10-21T14:00:00Z,0,5,0,0,0,0,9,0,37,0,1,2,0.0,0,-1,0,1,45,True,0
12,12,12,0,0,0,0,0.0,348,0.0,0.0,0.0,0.0,98,0,0,0.0,0.0,2023-10-29T15:30:00Z,0,14,0,0,0,0,10,0,36,0,3,0,0.0,0,-1,0,1,45,False,0
13,13,13,0,0,0,0,0.0,348,0.0,0.0,0.0,0.0,106,0,0,0.0,0.0,2023-11-04T15:00:00Z,0,3,0,0,0,0,11,0,36,0,1,6,0.0,0,0,0,0,45,True,0
14,14,14,0,0,0,0,0.0,348,0.0,0.0,0.0,0.0,115,0,0,0.0,0.0,2023-11-12T16:30:00Z,0,7,0,0,0,0,12,0,36,0,4,4,0.0,0,0,0,0,45,False,0
15,15,15,0,0,0,0,0.0,348,0.0,0.0,0.0,0.0,126,0,0,0.0,0.0,2023-11-25T12:30:00Z,0,11,0,0,0,0,13,0,36,0,1,1,0.0,0,0,0,0,45,True,0
16,16,16,0,0,0,0,0.0,348,0.0,0.0,0.0,0.0,137,0,0,0.0,0.0,2023-12-03T16:30:00Z,0,18,0,0,0,0,14,0,36,0,3,3,0.0,0,0,0,0,45,True,0
17,17,17,0,0,0,0,0.0,348,0.0,0.0,0.0,0.0,141,0,0,0.0,0.0,2023-12-06T20:15:00Z,0,2,0,0,0,0,15,0,36,0,0,1,0.0,0,0,0,0,45,False,0
18,18,18,0,0,0,0,0.0,348,0.0,0.0,0.0,0.0,156,0,0,0.0,0.0,2023-12-10T14:00:00Z,0,12,0,0,0,0,16,0,36,0,2,1,0.0,0,0,0,0,45,False,0
19,19,19,0,0,0,0,0.0,348,0.0,0.0,0.0,0.0,167,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,8,0,0,0,0,17,0,36,0,2,2,0.0,0,0,0,0,45,True,0
