,Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0,0,0.0,681,0.0,0.0,0.0,0.0,26,0,0,0.0,0.0,2023-08-25T19:00:00Z,0,12,0,0,0,0,3,0,0,0,0,3,0.0,0,0,0,0,45,True,0
1,1,0,0,0,0,0.0,681,0.0,0.0,0.0,0.0,35,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,16,0,0,0,0,4,0,331,0,1,0,0.0,0,143,175,32,45,True,0
2,2,0,0,0,0,0.0,681,0.0,0.0,0.0,0.0,42,0,0,0.0,0.0,2023-09-17T13:00:00Z,0,3,0,0,0,0,5,0,327,0,0,0,0.0,0,-68,61,129,45,False,0
3,3,0,0,0,0,0.0,681,0.0,0.0,0.0,0.0,55,0,0,0.0,0.0,2023-09-24T13:00:00Z,0,2,0,0,0,0,6,0,282,0,1,0,0.0,0,-49,0,49,45,True,0
4,4,0,0,0,0,0.0,681,0.0,0.0,0.0,0.0,64,0,0,0.0,0.0,2023-10-02T19:00:00Z,0,10,0,0,0,0,7,0,256,0,2,0,0.0,0,-24,0,24,45,False,0
5,5,0,0,0,0,0.0,681,0.0,0.0,0.0,0.0,73,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,6,0,0,0,0,8,0,243,0,4,1,0.0,0,-15,0,15,45,False,0
6,6,0,0,0,0,0.0,681,0.0,0.0,0.0,0.0,84,0,0,0.0,0.0,2023-10-21T16:30:00Z,0,1,0,0,0,0,9,0,234,0,2,2,0.0,0,-8,0,8,45,True,0
7,7,0,0,0,0,0.0,681,0.0,0.0,0.0,0.0,95,0,0,0.0,0.0,2023-10-28T11:30:00Z,0,4,0,0,0,0,10,0,232,0,2,0,0.0,0,-3,0,3,45,True,0
8,8,0,0,0,0,0.0,681,0.0,0.0,0.0,0.0,110,0,0,0.0,0.0,2023-11-06T20:00:00Z,0,18,0,0,0,0,11,0,229,0,4,1,0.0,0,-2,0,2,45,False,0
9,9,0,0,0,0,0.0,681,0.0,0.0,0.0,0.0,115,0,0,0.0,0.0,2023-11-12T16:30:00Z,0,13,0,0,0,0,12,0,228,0,4,4,0.0,0,-2,0,2,45,True,0
10,10,0,0,0,0,0.0,681,0.0,0.0,0.0,0.0,127,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,15,0,0,0,0,13,0,221,0,1,4,0.0,0,-7,0,7,45,False,0
11,11,0,0,0,0,0.0,681,0.0,0.0,0.0,0.0,135,0,0,0.0,0.0,2023-12-03T14:00:00Z,0,5,0,0,0,0,14,0,219,0,2,3,0.0,0,-3,0,3,45,True,0
12,12,0,0,0,0,0.0,681,0.0,0.0,0.0,0.0,150,0,0,0.0,0.0,2023-12-06T20:15:00Z,0,14,0,0,0,0,15,0,218,0,1,2,0.0,0,-1,0,1,45,False,0
13,13,0,0,0,0,0.0,681,0.0,0.0,0.0,0.0,154,0,0,0.0,0.0,2023-12-10T14:00:00Z,0,9,0,0,0,0,16,0,217,0,0,2,0.0,0,-1,0,1,45,False,0
14,14,0,0,0,0,0.0,681,0.0,0.0,0.0,0.0,165,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,17,0,0,0,0,17,0,216,0,0,2,0.0,0,-1,0,1,45,True,0
15,15,0,0,0,0,0.0,681,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,2023-12-24T13:00:00Z,0,20,0,0,0,0,18,0,215,0,1,2,0.0,0,0,0,0,45,False,0
16,16,0,0,0,0,0.0,681,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,2023-12-27T19:30:00Z,0,8,0,0,0,0,19,0,215,0,1,2,0.0,0,-1,0,1,45,True,0
17,17,0,0,0,0,0.0,273,0.0,0.0,0.0,0.0,193,0,0,0.0,0.0,2023-12-31T14:00:00Z,0,1,0,0,0,0,20,0,2943,0,1,2,0.0,0,-42,0,42,44,True,0
18,18,0,0,0,0,0.0,273,0.0,0.0,0.0,0.0,182,0,0,0.0,0.0,2023-12-26T15:00:00Z,0,3,0,0,0,0,19,0,2986,0,0,3,0.0,0,-48,0,48,44,False,0
19,19,0,0,0,0,0.0,273,0.0,0.0,0.0,0.0,173,0,0,0.0,0.0,2023-12-23T15:00:00Z,0,6,0,0,0,0,18,0,3029,0,2,0,0.0,0,-49,0,49,44,True,0
20,20,0,0,0,0,0.0,273,0.0,0.0,0.0,0.0,168,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,15,0,0,0,0,17,0,3066,0,0,3,0.0,0,-82,0,82,44,False,0
21,21,0,0,0,0,0.0,273,0.0,0.0,0.0,0.0,155,0,0,0.0,0.0,2023-12-10T14:00:00Z,0,19,0,0,0,0,16,0,3164,0,0,5,0.0,0,-56,0,56,44,True,0
22,22,0,0,0,0,0.0,273,0.0,0.0,0.0,0.0,145,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,16,0,0,0,0,15,0,3222,0,0,5,0.0,0,-47,0,47,44,True,0
23,23,0,0,0,0,0.0,273,0.0,0.0,0.0,0.0,136,0,0,0.0,0.0,2023-12-03T14:00:00Z,0,11,0,0,0,0,14,0,3264,0,3,4,0.0,0,-84,0,84,44,False,0
24,24,0,0,0,0,0.0,273,0.0,0.0,0.0,0.0,124,0,0,0.0,0.0,2023-11-27T20:00:00Z,0,20,0,0,0,0,13,0,3348,0,2,3,0.0,0,-123,0,123,44,True,0
25,25,0,0,0,0,0.0,273,0.0,0.0,0.0,0.0,112,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,2,0,0,0,0,12,0,3466,0,1,3,0.0,0,-166,0,166,44,False,0
26,26,0,0,0,0,0.0,273,0.0,0.0,0.0,0.0,104,0,0,0.0,0.0,2023-11-04T12:30:00Z,0,14,0,0,0,0,11,0,3637,0,1,0,0.0,0,-158,0,158,44,True,0
27,27,0,0,0,0,0.0,273,0.0,0.0,0.0,0.0,94,0,0,0.0,0.0,2023-10-29T14:00:00Z,0,5,0,0,0,0,10,0,3784,0,1,1,0.0,0,-209,0,209,44,False,0
28,28,0,0,0,0,0.0,273,0.0,0.0,0.0,0.0,90,0,0,0.0,0.0,2023-10-23T19:00:00Z,0,18,0,0,0,0,9,0,3993,0,0,2,0.0,0,-255,0,255,44,False,0
29,29,0,0,0,0,0.0,273,0.0,0.0,0.0,0.0,76,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,17,0,0,0,0,8,0,4246,0,1,3,0.0,0,-372,0,372,44,True,0
30,30,0,0,0,0,0.0,273,0.0,0.0,0.0,0.0,64,0,0,0.0,0.0,2023-10-02T19:00:00Z,0,7,0,0,0,0,7,0,4594,0,2,0,0.0,0,-618,0,618,44,True,0
31,31,0,0,0,0,0.0,273,0.0,0.0,0.0,0.0,56,0,0,0.0,0.0,2023-09-23T14:00:00Z,0,8,0,0,0,0,6,0,5223,0,0,0,0.0,0,-738,0,738,44,False,0
32,32,0,0,0,0,0.0,273,0.0,0.0,0.0,0.0,44,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,12,0,0,0,0,5,0,5939,0,0,1,0.0,0,-1358,91,1449,44,True,0
33,33,0,0,0,0,0.0,273,0.0,0.0,0.0,0.0,39,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,13,0,0,0,0,4,0,7282,0,1,5,0.0,0,-581,354,935,44,False,0
34,34,0,0,0,0,0.0,273,0.0,0.0,0.0,0.0,21,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,1,0,0,0,0,3,0,7590,0,2,2,0.0,0,-1192,130,1322,45,False,0
35,35,0,0,0,0,0.0,273,0.0,0.0,0.0,0.0,13,0,0,0.0,0.0,2023-08-19T14:00:00Z,0,4,0,0,0,0,2,0,8688,0,3,0,0.0,0,-755,366,1121,45,True,0
