,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0,0.0,665,0.0,0.0,0.0,0.0,154,0,0,0.0,0.0,2022-11-12T15:00:00Z,0,17,0,0,0,0,16,0,0,0,1,3,0.0,0,0,0,0,45,True,0
1,0,0,5,0,0.3,665,0.0,0.0,0.0,0.14,162,0,0,0.5,2.2,2022-12-26T17:30:00Z,2,2,0,0,0,0,17,0,175,0,3,1,2.0,1,132,238,106,45,False,0
2,0,0,0,0,0.0,665,0.0,0.0,0.0,0.0,174,0,0,0.0,0.0,2022-12-30T20:00:00Z,0,10,0,0,0,0,18,0,297,0,1,2,0.0,0,99,128,29,45,True,0
3,0,0,0,0,0.0,665,0.0,0.0,0.0,0.0,183,0,0,0.0,0.0,2023-01-02T17:30:00Z,0,4,0,0,0,0,19,0,306,0,1,3,0.0,0,0,50,50,45,False,0
4,0,0,-1,0,1.1,665,0.0,0.0,0.0,0.82,193,1,0,0.7,3.4,2023-01-14T15:00:00Z,21,5,0,0,0,0,20,0,398,0,0,3,2.0,1,51,124,73,45,False,0
5,0,0,0,0,0.0,665,0.0,0.0,0.0,0.0,207,0,0,0.0,0.0,2023-01-21T12:30:00Z,0,6,0,0,0,0,21,0,421,0,0,0,0.0,0,14,87,73,45,True,0
6,0,0,0,0,0.0,665,0.0,0.0,0.0,0.0,220,0,0,0.0,0.0,2023-02-04T15:00:00Z,0,20,0,0,0,0,22,0,414,0,0,3,0.0,0,-34,57,91,45,False,0
7,0,0,0,0,0.0,665,0.0,0.0,0.0,0.0,227,0,0,0.0,0.0,2023-02-13T20:00:00Z,0,8,0,0,0,0,23,0,413,0,0,2,0.0,0,-17,27,44,45,True,0
8,0,0,0,0,0.0,665,0.0,0.0,0.0,0.0,237,0,0,0.0,0.0,2023-02-18T17:30:00Z,0,15,0,0,0,0,24,0,404,0,2,0,0.0,0,-23,22,45,45,False,0
9,0,0,0,0,0.0,665,0.0,0.0,0.0,0.0,242,0,0,0.0,0.0,2023-02-25T19:45:00Z,0,7,0,0,0,0,25,0,397,0,0,0,0.0,0,-30,33,63,45,False,0
10,0,0,0,0,0.0,665,0.0,0.0,0.0,0.0,67,0,0,0.0,0.0,2023-03-01T20:00:00Z,0,20,0,0,0,0,25,0,397,0,0,2,0.0,0,-30,33,63,45,True,0
11,0,0,0,0,0.0,665,0.0,0.0,0.0,0.0,256,0,0,0.0,0.0,2023-03-05T16:30:00Z,0,14,0,0,0,0,26,0,407,0,0,7,0.0,0,-2,12,14,45,True,0
12,0,0,0,0,0.0,665,0.0,0.0,0.0,0.0,261,0,0,0.0,0.0,2023-03-11T12:30:00Z,0,3,0,0,0,0,27,0,392,0,0,1,0.0,0,-27,19,46,45,False,0
13,0,0,0,0,0.0,665,0.0,0.0,0.0,0.0,287,0,0,0.0,0.0,2023-04-01T11:30:00Z,0,13,0,0,0,0,29,0,411,0,1,4,0.0,0,1,23,22,45,False,0
14,0,0,0,0,0.0,665,0.0,0.0,0.0,0.0,74,0,0,0.0,0.0,2023-04-04T19:00:00Z,0,6,0,0,0,0,29,0,411,0,0,0,0.0,0,1,23,22,45,False,0
15,0,0,0,0,0.0,665,0.0,0.0,0.0,0.0,296,0,0,0.0,0.0,2023-04-09T15:30:00Z,0,1,0,0,0,0,30,0,408,0,2,2,0.0,0,-7,19,26,45,True,0
16,0,0,0,0,0.0,665,0.0,0.0,0.0,0.0,304,0,0,0.0,0.0,2023-04-17T19:00:00Z,0,11,0,0,0,0,31,0,421,0,6,1,0.0,0,0,12,12,45,False,0
17,0,0,0,0,0.0,665,0.0,0.0,0.0,0.0,318,0,0,0.0,0.0,2023-04-22T14:00:00Z,0,16,0,0,0,0,32,0,422,0,2,3,0.0,0,-6,11,17,45,True,0
18,0,0,0,0,0.0,665,0.0,0.0,0.0,0.0,326,0,0,0.0,0.0,2023-04-26T18:45:00Z,0,19,0,0,0,0,33,0,428,0,2,1,0.0,0,1,10,9,45,False,0
19,0,0,0,0,0.0,665,0.0,0.0,0.0,0.0,338,0,0,0.0,0.0,2023-04-30T15:30:00Z,0,18,0,0,0,0,34,0,433,0,3,4,0.0,0,-1,12,13,45,True,0
20,0,0,0,0,0.0,665,0.0,0.0,0.0,0.0,276,0,0,0.0,0.0,2023-05-03T19:00:00Z,0,9,0,0,0,0,34,0,433,0,0,1,0.0,0,-1,12,13,45,True,0
21,0,0,0,0,0.0,665,0.0,0.0,0.0,0.0,344,0,0,0.0,0.0,2023-05-06T16:30:00Z,0,4,0,0,0,0,35,0,444,0,0,1,0.0,0,-1,17,18,45,True,0
22,0,0,0,0,0.0,665,0.0,0.0,0.0,0.0,358,0,0,0.0,0.0,2023-05-15T19:00:00Z,0,10,0,0,0,0,36,0,451,0,3,0,0.0,0,1,10,9,45,False,0
23,0,0,0,0,0.0,665,0.0,0.0,0.0,0.0,364,0,0,0.0,0.0,2023-05-20T14:00:00Z,0,2,0,0,0,0,37,0,464,0,1,1,0.0,0,1,13,12,45,True,0
24,0,0,0,0,0.0,665,0.0,0.0,0.0,0.0,380,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,17,0,0,0,0,38,0,491,0,4,4,0.0,0,19,30,11,45,False,0
25,0,0,3,0,0.8,628,0.0,0.0,0.0,0.14,9,0,0,0.1,0.2,2023-08-13T15:30:00Z,13,7,0,0,0,0,1,0,3552,0,1,1,0.0,1,0,0,0,45,False,0
26,0,0,0,0,0.0,628,0.0,0.0,0.0,0.0,14,0,0,0.0,0.0,2023-08-19T14:00:00Z,0,3,0,0,0,0,2,0,5907,0,1,3,0.0,0,841,1607,766,45,True,0
27,0,0,0,0,0.0,628,0.0,0.0,0.0,0.0,29,0,0,0.0,0.0,2023-08-27T15:30:00Z,0,15,0,0,0,0,3,0,5451,0,2,1,0.0,0,-624,488,1112,45,False,0
28,0,0,0,0,0.0,628,0.0,0.0,0.0,0.0,37,0,0,0.0,0.0,2023-09-03T13:00:00Z,0,2,0,0,0,0,4,0,5061,0,0,3,0.0,0,-527,289,816,45,True,0
29,0,0,0,0,0.0,628,0.0,0.0,0.0,0.0,50,0,0,0.0,0.0,2023-09-16T11:30:00Z,0,20,0,0,0,0,5,0,5082,0,3,1,0.0,0,-210,459,669,45,False,0
30,0,0,0,0,0.0,628,0.0,0.0,0.0,0.0,57,0,0,0.0,0.0,2023-09-24T13:00:00Z,0,19,0,0,0,0,6,0,5092,0,1,3,0.0,0,-68,384,452,44,True,0
31,0,0,0,0,0.0,628,0.0,0.0,0.0,0.0,68,0,0,0.0,0.0,2023-09-30T16:30:00Z,0,18,0,0,0,0,7,0,5201,0,1,2,0.0,0,-5,485,490,44,False,0
32,0,0,0,0,0.0,628,0.0,0.0,0.0,0.0,72,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,5,0,0,0,0,8,0,5254,0,2,2,0.0,0,11,488,477,44,False,0
33,0,0,0,0,0.0,628,0.0,0.0,0.0,0.0,85,0,0,0.0,0.0,2023-10-21T11:30:00Z,0,9,0,0,0,0,9,0,5000,0,0,2,0.0,0,-285,209,494,44,True,0
34,0,0,0,0,0.0,628,0.0,0.0,0.0,0.0,97,0,0,0.0,0.0,2023-10-29T14:00:00Z,0,16,0,0,0,0,10,0,4551,0,0,3,0.0,0,-464,46,510,44,True,0
35,0,0,0,0,0.0,628,0.0,0.0,0.0,0.0,105,0,0,0.0,0.0,2023-11-05T16:30:00Z,0,12,0,0,0,0,11,0,4180,0,1,1,0.0,0,-366,25,391,44,False,0
36,0,0,0,0,0.0,628,0.0,0.0,0.0,0.0,117,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,4,0,0,0,0,12,0,4091,0,0,3,0.0,0,-125,104,229,44,True,0
37,0,0,0,0,0.0,628,0.0,0.0,0.0,0.0,126,0,0,0.0,0.0,2023-11-25T12:30:00Z,0,13,0,0,0,0,13,0,4075,0,1,1,0.0,0,-38,185,223,44,False,0
38,0,0,0,0,0.0,628,0.0,0.0,0.0,0.0,136,0,0,0.0,0.0,2023-12-03T14:00:00Z,0,10,0,0,0,0,14,0,4067,0,3,4,0.0,0,-33,121,154,44,True,0
39,0,0,0,0,0.0,628,0.0,0.0,0.0,0.0,147,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,17,0,0,0,0,15,0,4043,0,2,0,0.0,0,-36,84,120,44,False,0
40,0,0,0,0,0.0,628,0.0,0.0,0.0,0.0,153,0,0,0.0,0.0,2023-12-09T12:30:00Z,0,8,0,0,0,0,16,0,4010,0,2,1,0.0,0,-54,82,136,44,False,0
41,0,0,0,0,0.0,628,0.0,0.0,0.0,0.0,166,0,0,0.0,0.0,2023-12-17T16:30:00Z,0,14,0,0,0,0,17,0,3841,0,0,0,0.0,0,-154,45,199,44,True,0
42,0,0,0,0,0.0,628,0.0,0.0,0.0,0.0,174,0,0,0.0,0.0,2023-12-23T17:30:00Z,0,1,0,0,0,0,18,0,3686,0,1,1,0.0,0,-179,17,196,44,True,0
43,0,0,0,0,0.0,628,0.0,0.0,0.0,0.0,185,0,0,0.0,0.0,2023-12-26T17:30:00Z,0,6,0,0,0,0,19,0,3588,0,2,0,0.0,0,-105,11,116,44,False,0
