,Unnamed: 0.1,Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
0,0,0,0,0,0,0,0.0,319,15,0,0,0.0,0.0,2020-09-19T16:30:00Z,0,6,0,0,0,0,2,0,45749,3,1,0.0,0,-759,4039,4798,40,True,0,,,,,
1,1,1,0,0,0,0,0.0,319,19,0,0,0.0,0.0,2020-09-26T11:30:00Z,0,3,0,0,0,0,3,0,48603,3,2,0.0,0,-1011,5010,6021,40,False,0,,,,,
2,2,2,0,0,0,0,0.0,319,35,0,0,0.0,0.0,2020-10-04T15:30:00Z,0,17,0,0,0,0,4,0,48818,6,1,0.0,0,-1715,2517,4232,40,True,0,,,,,
3,3,3,0,0,0,0,0.0,319,45,0,0,0.0,0.0,2020-10-17T19:00:00Z,0,14,0,0,0,0,5,0,48001,4,1,0.0,0,-2014,2078,4092,40,False,0,,,,,
4,4,4,0,0,0,0,0.0,319,55,0,0,0.0,0.0,2020-10-24T16:30:00Z,0,5,0,0,0,0,6,0,47533,0,0,0.0,0,-1471,1597,3068,40,True,0,,,,,
5,5,5,0,0,0,0,0.0,319,64,0,0,0.0,0.0,2020-11-01T16:30:00Z,0,1,0,0,0,0,7,0,46483,1,0,0.0,0,-1557,762,2319,40,True,0,,,,,
6,6,6,0,0,0,0,0.0,319,73,0,0,0.0,0.0,2020-11-07T12:30:00Z,0,7,0,0,0,0,8,0,45267,3,1,0.0,0,-1569,444,2013,40,False,0,,,,,
7,7,7,0,0,0,0,0.0,319,84,0,0,0.0,0.0,2020-11-21T20:00:00Z,0,18,0,0,0,0,9,0,58129,0,1,0.0,0,7375,11370,3995,39,True,0,,,,,
8,8,8,0,0,0,0,0.0,319,96,0,0,0.0,0.0,2020-11-29T14:00:00Z,0,16,0,0,0,0,10,0,62659,3,2,0.0,0,3261,5991,2730,39,False,0,,,,,
9,9,9,0,0,0,0,0.0,319,108,0,0,0.0,0.0,2020-12-05T17:30:00Z,0,19,0,0,0,0,11,0,67961,3,1,0.0,0,2824,6247,3423,39,False,0,,,,,
10,10,10,0,0,0,0,0.0,319,115,0,0,0.0,0.0,2020-12-12T17:30:00Z,0,12,0,0,0,0,12,0,70156,0,0,0.0,0,4039,7169,3130,39,True,0,,,,,
11,11,11,0,0,0,0,0.0,319,124,0,0,0.0,0.0,2020-12-17T20:00:00Z,0,15,0,0,0,0,13,0,74345,3,2,0.0,0,3797,7077,3280,39,False,0,,,,,
12,12,12,0,0,0,0,0.0,319,134,0,0,0.0,0.0,2020-12-20T16:30:00Z,0,10,0,0,0,0,14,0,75156,2,6,0.0,0,1219,3793,2574,39,True,0,,,,,
13,13,13,0,0,0,0,0.0,319,143,0,0,0.0,0.0,2020-12-26T12:30:00Z,0,9,0,0,0,0,15,0,79202,2,2,0.0,0,2400,6210,3810,39,False,0,,,,,
14,14,14,0,0,0,0,0.0,319,154,0,0,0.0,0.0,2020-12-29T20:00:00Z,0,20,0,0,0,0,16,0,77934,0,1,0.0,0,-675,1832,2507,39,True,0,,,,,
15,15,15,0,0,0,0,0.0,319,164,0,0,0.0,0.0,2021-01-01T20:00:00Z,0,2,0,0,0,0,17,0,75293,1,2,0.0,0,-2632,1356,3988,39,True,0,,,,,
16,16,16,0,0,0,0,0.0,319,379,0,0,0.0,0.0,2021-01-12T20:15:00Z,0,4,0,0,0,0,18,0,75013,1,0,0.0,0,-3875,2172,6047,39,False,0,,,,,
17,17,17,0,0,0,0,0.0,319,184,0,0,0.0,0.0,2021-01-17T16:30:00Z,0,11,0,0,0,0,19,0,70524,0,0,0.0,0,-2041,922,2963,39,False,0,,,,,
18,18,18,0,0,0,0,0.0,319,171,0,0,0.0,0.0,2021-01-20T20:15:00Z,0,8,0,0,0,0,19,0,70524,2,1,0.0,0,-2041,922,2963,39,False,0,,,,,
19,19,19,0,0,0,0,0.0,319,192,0,0,0.0,0.0,2021-01-27T20:15:00Z,0,15,0,0,0,0,20,0,66981,2,1,0.0,0,-3458,889,4347,39,True,0,,,,,
20,20,20,0,0,0,0,0.0,319,199,0,0,0.0,0.0,2021-01-30T17:30:00Z,0,1,0,0,0,0,21,0,65799,0,0,0.0,0,-1478,714,2192,39,False,0,,,,,
21,21,21,0,0,0,0,0.0,319,213,0,0,0.0,0.0,2021-02-02T20:15:00Z,0,16,0,0,0,0,22,0,63190,0,9,0.0,0,-2676,287,2963,39,True,0,,,,,
22,22,22,0,0,0,0,0.0,319,224,0,0,0.0,0.0,2021-02-06T20:00:00Z,0,7,0,0,0,0,23,0,58683,3,3,0.0,0,-4452,0,4452,39,True,0,,,,,
23,23,23,0,0,0,0,0.0,319,237,0,0,0.0,0.0,2021-02-14T14:00:00Z,0,18,0,0,0,0,24,0,55062,1,1,0.0,0,-3573,0,3573,39,False,0,,,,,
24,24,24,0,0,0,0,0.0,319,245,0,0,0.0,0.0,2021-02-21T19:00:00Z,0,14,0,0,0,0,25,0,53417,1,3,0.0,0,-1797,0,1797,39,True,0,,,,,
25,25,25,0,0,0,0,0.0,319,249,0,0,0.0,0.0,2021-02-28T16:30:00Z,0,5,0,0,0,0,26,0,51381,0,0,0.0,0,-1987,0,1987,39,False,0,,,,,
26,26,26,0,0,0,0,0.0,319,281,0,0,0.0,0.0,2021-03-03T20:15:00Z,0,6,0,0,0,0,26,0,51381,0,0,0.0,0,-1987,0,1987,39,False,0,,,,,
27,27,27,0,0,0,0,0.0,319,264,0,0,0.0,0.0,2021-03-07T16:30:00Z,0,12,0,0,0,0,27,0,50527,2,0,0.0,0,-940,0,940,39,False,0,,,,,
28,28,28,0,0,0,0,0.0,319,275,0,0,0.0,0.0,2021-03-14T19:15:00Z,0,19,0,0,0,0,28,0,49615,0,1,0.0,0,-919,0,919,39,True,0,,,,,
29,29,29,0,0,0,0,0.0,319,295,0,0,0.0,0.0,2021-04-04T18:30:00Z,0,3,0,0,0,0,30,0,48362,1,2,0.0,0,-575,0,575,39,True,0,,,,,
30,30,30,0,0,0,0,0.0,319,306,0,0,0.0,0.0,2021-04-11T15:30:00Z,0,17,0,0,0,0,31,0,47972,3,1,0.0,0,-395,0,395,39,False,0,,,,,
31,31,31,0,0,0,0,0.0,319,315,0,0,0.0,0.0,2021-04-18T15:00:00Z,0,4,0,0,0,0,32,0,47495,1,3,0.0,0,-471,0,471,39,True,0,,,,,
32,32,32,0,0,0,0,0.0,319,322,0,0,0.0,0.0,2021-04-25T13:00:00Z,0,10,0,0,0,0,33,0,46990,0,0,0.0,0,-484,0,484,39,False,0,,,,,
33,33,33,0,0,0,0,0.0,319,340,0,0,0.0,0.0,2021-05-09T13:05:00Z,0,2,0,0,0,0,35,0,45878,3,1,0.0,0,-828,0,828,39,False,0,,,,,
34,34,34,0,0,0,0,0.0,319,352,0,0,0.0,0.0,2021-05-11T17:00:00Z,0,9,0,0,0,0,35,0,45878,2,1,0.0,0,-828,0,828,39,True,0,,,,,
35,35,35,0,0,0,0,0.0,319,334,0,0,0.0,0.0,2021-05-13T19:15:00Z,0,11,0,0,0,0,35,0,45878,4,2,0.0,0,-828,0,828,39,True,0,,,,,
36,36,36,0,0,0,0,0.0,319,364,0,0,0.0,0.0,2021-05-18T17:00:00Z,0,8,0,0,0,0,37,0,45462,1,1,0.0,0,-202,0,202,39,True,0,,,,,
37,37,37,0,0,0,0,0.0,319,378,0,0,0.0,0.0,2021-05-23T15:00:00Z,0,20,0,0,0,0,38,0,45109,2,1,0.0,0,-318,0,318,39,False,0,,,,,
38,38,38,0,0,0,0,0.0,393,10,0,0,0.0,0.0,2023-08-14T19:00:00Z,0,20,0,0,0,0,1,0,6502,0,1,0.0,0,0,0,0,40,True,0,0.0,0.0,0.0,0.0,0.0
39,39,39,0,0,0,0,0.0,393,18,0,0,0.0,0.0,2023-08-19T16:30:00Z,0,18,0,0,0,0,2,0,7511,0,2,0.0,0,-755,205,960,40,False,0,0.0,0.0,0.0,0.0,0.0
40,40,40,0,0,0,0,0.0,393,28,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,16,0,0,0,0,3,0,7452,2,3,0.0,0,-657,180,837,40,True,0,0.0,0.0,0.0,0.0,0.0
41,41,41,0,0,0,0,0.0,393,38,0,0,0.0,0.0,2023-09-01T19:00:00Z,0,19,0,0,0,0,4,0,13710,2,1,0.0,0,3936,4944,1008,39,True,0,0.0,0.0,0.0,0.0,0.0
42,42,42,0,0,0,0,0.0,393,44,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,10,0,0,0,0,5,0,55329,0,1,0.0,0,29666,36069,6403,39,False,0,0.0,0.0,0.0,0.0,0.0
43,43,43,0,0,0,0,0.0,393,58,0,0,0.0,0.0,2023-09-23T14:00:00Z,0,20,0,0,0,0,6,0,63114,1,1,0.0,0,7706,12090,4384,39,True,0,0.0,0.0,0.0,0.0,0.0
44,44,44,0,0,4,0,0.1,393,63,0,0,0.8,7.6,2023-09-30T14:00:00Z,34,9,0,0,0,0,7,0,67316,2,1,0.0,1,3104,8362,5258,39,False,0,0.0,0.0,0.0,0.6,0.0
45,45,45,0,0,11,0,1.8,393,15,2,0,2.2,19.8,2023-10-03T18:30:00Z,90,6,0,0,0,0,7,0,67316,2,1,0.0,1,3104,8362,5258,39,True,0,0.03,0.03,0.0,1.04,1.0
46,46,46,0,0,4,0,0.6,393,77,0,0,0.7,3.6,2023-10-07T11:30:00Z,31,18,0,0,0,0,8,0,70817,1,0,3.0,1,3717,8546,4829,39,True,0,0.0,0.03,0.03,0.03,0.0
47,47,47,0,0,12,0,0.3,393,88,2,0,1.4,11.6,2023-10-21T14:00:00Z,90,16,0,0,0,0,9,0,76147,2,2,2.0,1,4755,8186,3431,39,False,0,0.0,0.0,0.0,2.97,1.0
48,48,48,0,0,5,0,0.3,393,92,3,0,2.7,20.2,2023-10-29T14:00:00Z,90,2,0,0,0,0,10,0,91612,1,3,6.0,1,13835,17906,4071,39,False,0,0.0,0.06,0.06,2.39,1.0
49,49,49,0,0,14,0,0.0,393,105,1,0,2.4,24.4,2023-11-05T16:30:00Z,90,11,0,0,0,0,11,0,95506,1,1,0.0,2,3994,7861,3867,39,True,0,0.0,0.0,0.0,3.04,1.0
50,50,50,0,0,15,0,0.3,393,118,1,0,2.9,21.2,2023-11-11T15:00:00Z,90,14,0,0,0,0,12,0,104593,0,1,7.0,2,7338,11653,4315,39,False,0,0.0,0.02,0.02,2.12,1.0
51,51,51,0,1,26,0,0.7,393,125,1,1,8.6,64.2,2023-11-25T15:00:00Z,90,8,0,0,0,0,13,0,118703,1,2,21.0,9,12479,17076,4597,39,True,0,0.0,0.07,0.07,1.68,1.0
52,52,52,0,0,7,0,0.1,393,133,2,0,1.5,15.2,2023-12-02T15:00:00Z,75,4,0,0,0,0,14,0,164772,1,3,0.0,1,42638,46556,3918,39,False,0,0.0,0.0,0.0,1.76,1.0
53,53,53,0,0,16,0,0.6,393,146,4,0,3.4,26.6,2023-12-05T20:15:00Z,90,1,0,0,0,0,15,0,164533,4,3,7.0,0,3224,12049,8825,39,True,0,0.01,0.02,0.01,2.44,1.0
54,54,54,0,0,5,0,1.4,393,156,2,0,0.6,0.2,2023-12-10T14:00:00Z,90,13,0,0,0,0,16,0,188646,2,1,4.0,1,20355,25982,5627,39,True,0,0.01,0.01,0.0,1.6,1.0
55,55,55,0,0,17,1,0.1,393,175,0,0,1.2,7.8,2023-12-23T15:00:00Z,90,15,0,0,0,0,18,0,219407,0,1,4.0,5,4968,14139,9171,39,True,1,0.0,0.04,0.04,1.68,1.0
56,56,56,0,0,8,0,3.5,393,190,2,0,2.4,16.8,2023-12-26T15:00:00Z,90,17,0,0,0,0,19,0,243657,3,2,4.0,1,23159,27123,3964,40,False,0,0.13,0.22,0.09,2.59,1.0
57,57,57,0,1,23,0,17.1,447,197,1,1,6.5,37.2,2023-12-30T17:30:00Z,90,14,0,0,0,0,20,0,137291,1,2,11.0,7,-6694,4064,10758,57,True,1,0.05,0.22,0.17,0.77,1.0
58,58,58,0,0,9,0,47.7,447,189,1,0,8.2,19.2,2023-12-26T12:30:00Z,90,15,0,0,0,0,19,0,143618,3,1,15.0,2,-4129,3806,7935,57,False,0,0.17,0.5,0.33,2.43,1.0
59,59,59,1,0,25,0,16.8,447,177,2,0,5.2,27.8,2023-12-23T15:00:00Z,90,3,0,0,0,0,18,0,147262,3,2,7.0,5,-8561,3199,11760,57,True,0,0.1,0.14,0.04,1.54,1.0
60,60,60,0,0,4,0,15.8,447,169,2,0,2.8,0.0,2023-12-15T20:00:00Z,90,18,0,0,0,0,17,0,154678,2,0,14.0,2,-12415,5314,17729,57,True,0,0.24,0.48,0.24,1.53,1.0
61,61,61,0,0,10,0,19.1,447,160,1,0,3.3,8.8,2023-12-09T15:00:00Z,90,20,0,0,0,0,16,0,166988,1,1,5.0,2,-18766,2786,21552,57,False,0,0.04,0.07,0.03,1.17,1.0
62,62,62,0,0,1,0,2.5,447,145,3,0,0.7,2.0,2023-12-06T19:30:00Z,45,10,0,0,0,0,15,0,185573,0,5,2.0,1,-7222,9585,16807,57,False,0,0.01,0.01,0.0,1.35,0.0
63,63,63,0,0,8,0,36.4,447,139,1,0,6.5,9.2,2023-12-02T17:30:00Z,90,9,0,0,0,0,14,0,194274,1,0,19.0,2,64150,67654,3504,57,True,0,0.22,0.31,0.09,0.7,1.0
64,64,64,1,2,48,0,63.6,447,128,3,1,19.0,70.6,2023-11-25T15:00:00Z,90,5,0,0,0,0,13,0,126687,3,2,56.0,12,3208,7793,4585,57,True,0,0.45,1.57,1.12,1.46,1.0
65,65,65,1,0,19,0,28.7,447,119,3,0,6.8,16.2,2023-11-12T14:00:00Z,90,19,0,0,0,0,12,0,122381,2,3,23.0,5,-6097,1382,7479,57,False,0,0.12,0.28,0.16,1.54,1.0
66,66,66,0,0,4,1,4.2,447,108,0,0,0.7,1.2,2023-11-05T14:00:00Z,90,2,0,0,0,0,11,0,128211,0,2,2.0,3,-10334,1611,11945,57,True,0,0.0,0.0,0.0,1.26,1.0
67,67,67,0,0,8,0,11.9,447,97,3,0,1.9,2.6,2023-10-29T14:00:00Z,82,11,0,0,0,0,10,0,137593,0,3,4.0,2,-26656,815,27471,58,False,0,0.03,0.03,0.0,2.93,1.0
68,68,68,0,0,13,0,61.5,447,88,2,0,9.8,19.0,2023-10-21T14:00:00Z,90,12,0,0,0,0,9,0,165822,2,2,17.0,1,9190,19296,10106,58,True,1,0.43,0.56,0.13,1.71,1.0
69,69,69,0,0,15,1,57.5,447,74,0,0,8.8,12.2,2023-10-07T16:30:00Z,90,8,0,0,0,0,8,0,154406,0,0,18.0,3,-7377,9913,17290,58,False,0,0.15,0.29,0.14,0.81,1.0
70,70,70,0,0,7,0,11.3,447,67,0,0,2.0,8.8,2023-10-01T13:00:00Z,29,4,0,0,0,0,7,0,160569,1,1,0.0,1,-10777,7436,18213,59,True,0,0.04,0.04,0.0,0.88,0.0
71,71,71,0,0,6,0,14.5,447,59,2,0,3.7,3.2,2023-09-23T14:00:00Z,90,13,0,0,0,0,6,0,170281,0,2,19.0,1,-17435,4335,21770,59,False,1,0.08,0.34,0.26,1.33,1.0
72,72,72,0,0,16,0,24.8,447,47,1,0,6.8,12.6,2023-09-18T18:45:00Z,90,6,0,0,0,0,5,0,187832,1,1,31.0,2,597,18839,18242,59,True,0,0.06,0.33,0.27,0.56,1.0
73,73,73,0,0,7,1,3.6,447,35,0,0,1.7,13.6,2023-09-02T14:00:00Z,90,7,0,0,0,0,4,0,182793,1,0,0.0,3,-12861,6365,19226,59,False,0,0.01,0.01,0.0,2.13,1.0
74,74,74,2,1,31,0,41.5,447,28,3,0,8.6,29.2,2023-08-26T14:00:00Z,90,14,0,0,0,0,3,0,191018,2,3,15.0,8,-45707,4803,50510,60,False,1,0.24,0.51,0.27,2.91,1.0
75,75,75,0,0,12,0,65.2,447,17,1,0,9.3,17.8,2023-08-18T18:45:00Z,90,17,0,0,0,0,2,0,236932,1,2,10.0,2,7090,27763,20673,60,True,0,0.39,0.45,0.06,0.51,1.0
