,Unnamed: 0.1,Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
12,12,12,0,0,0,0,0.0,501,125,0,0,0.0,0.0,2021-11-28T16:30:00Z,0,13,0,0,0,0,13,0,7015,1,1,0.0,0,-234,138,372,49,True,0,,,,,
13,13,13,0,0,0,0,0.0,501,135,0,0,0.0,0.0,2021-12-01T19:30:00Z,0,18,0,0,0,0,14,0,7026,2,1,0.0,0,-81,116,197,49,False,0,,,,,
14,14,14,0,0,0,0,0.0,501,149,0,0,0.0,0.0,2021-12-04T12:30:00Z,0,19,0,0,0,0,15,0,7082,2,3,0.0,0,-61,224,285,49,False,0,,,,,
15,15,15,0,0,0,0,0.0,501,155,0,0,0.0,0.0,2021-12-11T15:00:00Z,0,10,0,0,0,0,16,0,7295,2,3,0.0,0,33,296,263,49,True,0,,,,,
16,16,16,0,0,0,0,0.0,501,168,0,0,0.0,0.0,2021-12-16T19:45:00Z,0,8,0,0,0,0,17,0,7298,1,1,0.0,0,-76,154,230,49,True,0,,,,,
17,17,17,0,0,0,0,0.0,501,180,0,0,0.0,0.0,2021-12-19T14:00:00Z,0,20,0,0,0,0,18,0,7538,0,0,0.0,0,31,195,164,49,False,0,,,,,
18,18,18,0,0,0,0,0.0,501,181,0,0,0.0,0.0,2021-12-26T17:30:00Z,0,2,0,0,0,0,19,0,7604,3,1,0.0,0,-33,187,220,49,False,0,,,,,
19,19,19,0,0,0,0,0.0,501,193,0,0,0.0,0.0,2021-12-29T19:30:00Z,0,4,0,0,0,0,20,0,7622,1,1,0.0,0,-8,111,119,49,True,0,,,,,
20,20,20,0,0,0,0,0.0,501,203,0,0,0.0,0.0,2022-01-02T16:30:00Z,0,11,0,0,0,0,21,0,7680,2,2,0.0,0,-14,153,167,49,True,0,,,,,
21,21,21,0,0,21,0,1.3,501,215,1,0,2.7,25.4,2022-01-15T12:30:00Z,90,12,0,0,0,0,22,0,8946,0,1,0.0,2,510,927,417,49,False,0,,,,,
22,22,22,0,0,0,0,0.0,501,232,0,0,0.0,0.0,2022-01-18T20:00:00Z,0,4,0,0,0,0,22,0,8946,1,1,0.0,0,510,927,417,49,False,0,,,,,
23,23,23,0,0,25,1,1.4,501,223,0,0,1.7,15.8,2022-01-23T16:30:00Z,90,17,0,0,0,0,23,0,9330,0,2,0.0,6,632,973,341,49,True,0,,,,,
24,24,24,0,0,22,1,27.4,501,254,0,0,3.9,11.0,2022-02-19T15:00:00Z,73,7,0,0,0,0,26,0,11422,1,0,1.0,5,826,1258,432,49,False,1,,,,,
25,25,25,0,0,0,0,0.0,501,272,0,0,0.0,0.0,2022-03-05T15:00:00Z,0,5,0,0,0,0,28,0,17010,4,0,0.0,0,3226,4271,1045,49,False,0,,,,,
26,26,26,0,0,0,0,0.0,501,297,0,0,0.0,0.0,2022-03-10T19:30:00Z,0,15,0,0,0,0,28,0,17010,3,1,0.0,0,3226,4271,1045,49,False,0,,,,,
27,27,27,0,2,25,1,4.0,501,284,0,0,0.6,2.4,2022-03-13T14:00:00Z,77,14,0,0,0,0,29,0,14837,0,1,0.0,8,-1816,674,2490,49,True,0,,,,,
28,28,28,0,0,0,0,0.0,501,303,0,0,0.0,0.0,2022-04-02T14:00:00Z,0,3,0,0,0,0,31,0,15254,4,1,0.0,0,89,739,650,49,True,0,,,,,
29,29,29,0,0,0,0,0.0,501,319,0,0,0.0,0.0,2022-04-09T14:00:00Z,0,16,0,0,0,0,32,0,14756,6,0,0.0,0,-568,224,792,49,False,0,,,,,
30,30,30,0,0,5,0,8.3,501,243,4,0,3.0,21.4,2022-04-20T18:45:00Z,90,1,0,0,0,0,33,0,14187,4,2,0.0,-1,-598,218,816,49,True,1,,,,,
31,31,31,0,0,0,0,0.0,501,335,0,0,0.0,0.0,2022-04-24T13:00:00Z,0,19,0,0,0,0,34,0,15262,0,1,0.0,0,860,1438,578,49,True,0,,,,,
32,32,32,0,0,0,0,0.0,501,364,0,0,0.0,0.0,2022-04-28T18:45:00Z,0,13,0,0,0,0,34,0,15262,1,1,0.0,0,860,1438,578,49,False,0,,,,,
33,33,33,0,0,0,0,0.0,501,342,0,0,0.0,0.0,2022-05-01T13:00:00Z,0,8,0,0,0,0,35,0,14636,0,1,0.0,0,-707,245,952,49,False,0,,,,,
34,34,34,0,0,3,0,0.0,501,355,1,0,0.1,1.2,2022-05-07T14:00:00Z,3,20,0,0,0,0,36,0,14032,2,2,0.0,1,-616,237,853,49,True,0,,,,,
35,35,35,0,0,0,0,0.0,501,323,0,0,0.0,0.0,2022-05-11T18:30:00Z,0,10,0,0,0,0,36,0,14032,3,0,0.0,0,-616,237,853,49,False,0,,,,,
36,36,36,0,0,0,0,0.0,501,264,0,0,0.0,0.0,2022-05-19T19:00:00Z,0,9,0,0,0,0,37,0,14044,1,1,0.0,0,-184,175,359,49,True,0,,,,,
37,37,37,0,0,5,0,0.0,501,375,1,0,0.0,0.0,2022-05-22T15:00:00Z,31,18,0,0,0,0,38,0,14484,1,2,0.0,1,209,544,335,49,True,0,,,,,
38,38,38,0,0,0,0,0.0,143,3,0,0,0.0,0.0,2022-08-06T16:30:00Z,0,8,0,0,0,0,1,0,12350,1,0,0.0,0,0,0,0,50,False,0,0.0,0.0,0.0,0.0,0.0
39,39,39,0,0,0,0,0.0,143,15,0,0,0.0,0.0,2022-08-14T15:30:00Z,0,18,0,0,0,0,2,0,11738,2,2,0.0,0,-3231,289,3520,50,True,0,0.0,0.0,0.0,0.0,0.0
40,40,40,0,0,0,0,0.0,143,25,0,0,0.0,0.0,2022-08-21T13:00:00Z,0,11,0,0,0,0,3,0,7068,0,3,0.0,0,-4721,0,4721,50,False,0,0.0,0.0,0.0,0.0,0.0
41,41,41,0,0,0,0,0.0,143,35,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,10,0,0,0,0,4,0,5721,1,2,0.0,0,-1498,0,1498,50,True,0,0.0,0.0,0.0,0.0,0.0
42,42,42,0,0,0,0,0.0,143,50,0,0,0.0,0.0,2022-08-30T18:45:00Z,0,17,0,0,0,0,5,0,5165,1,2,0.0,0,-591,0,591,50,False,0,0.0,0.0,0.0,0.0,0.0
43,43,43,0,0,0,0,0.0,143,54,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,19,0,0,0,0,6,0,4690,1,2,0.0,0,-482,0,482,50,True,0,0.0,0.0,0.0,0.0,0.0
44,44,44,0,0,0,0,0.0,143,83,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,7,0,0,0,0,9,0,4204,2,1,0.0,0,-140,0,140,50,False,0,0.0,0.0,0.0,0.0,0.0
45,45,45,0,0,0,0,0.0,143,94,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,20,0,0,0,0,10,0,4090,0,3,0.0,0,-108,0,108,50,True,0,0.0,0.0,0.0,0.0,0.0
46,46,46,0,0,0,0,0.0,143,101,0,0,0.0,0.0,2022-10-16T13:00:00Z,0,2,0,0,0,0,11,0,4018,2,0,0.0,0,-74,0,74,50,False,0,0.0,0.0,0.0,0.0,0.0
47,47,47,0,0,0,0,0.0,143,113,0,0,0.0,0.0,2022-10-19T18:30:00Z,0,4,0,0,0,0,12,0,3971,0,0,0.0,0,-49,0,49,50,False,0,0.0,0.0,0.0,0.0,0.0
48,48,48,0,0,0,0,0.0,143,122,0,0,0.0,0.0,2022-10-22T16:30:00Z,0,14,0,0,0,0,13,0,3940,1,1,0.0,0,-36,0,36,50,True,0,0.0,0.0,0.0,0.0,0.0
49,49,49,0,0,0,0,0.0,143,134,0,0,0.0,0.0,2022-10-29T14:00:00Z,0,5,0,0,0,0,14,0,3910,1,4,0.0,0,-30,0,30,50,False,0,0.0,0.0,0.0,0.0,0.0
50,50,50,0,0,0,0,0.0,143,142,0,0,0.0,0.0,2022-11-06T12:00:00Z,0,1,0,0,0,0,15,0,3879,1,0,0.0,0,-32,0,32,50,True,0,0.0,0.0,0.0,0.0,0.0
51,51,51,0,0,0,0,0.0,143,156,0,0,0.0,0.0,2022-11-12T17:30:00Z,0,15,0,0,0,0,16,0,3847,0,1,0.0,0,-31,0,31,50,False,0,0.0,0.0,0.0,0.0,0.0
52,52,52,0,0,0,0,0.0,143,164,0,0,0.0,0.0,2022-12-27T17:30:00Z,0,3,0,0,0,0,17,0,3790,0,2,0.0,0,-56,0,56,50,True,0,0.0,0.0,0.0,0.0,0.0
53,53,53,0,0,0,0,0.0,143,177,0,0,0.0,0.0,2023-01-01T16:30:00Z,0,16,0,0,0,0,18,0,3774,1,1,0.0,0,-18,0,18,50,False,0,0.0,0.0,0.0,0.0,0.0
54,54,54,0,0,0,0,0.0,143,184,0,0,0.0,0.0,2023-01-05T20:00:00Z,0,13,0,0,0,0,19,0,3768,1,0,0.0,0,-5,0,5,50,True,0,0.0,0.0,0.0,0.0,0.0
55,55,55,0,0,0,0,0.0,143,64,0,0,0.0,0.0,2023-01-12T20:00:00Z,0,9,0,0,0,0,19,0,3768,1,2,0.0,0,-5,0,5,50,False,0,0.0,0.0,0.0,0.0,0.0
56,56,56,0,0,0,0,0.0,143,194,0,0,0.0,0.0,2023-01-15T14:00:00Z,0,7,0,0,0,0,20,0,3754,0,1,0.0,0,-15,0,15,50,True,0,0.0,0.0,0.0,0.0,0.0
57,57,57,0,0,0,0,0.0,143,207,0,0,0.0,0.0,2023-01-21T12:30:00Z,0,12,0,0,0,0,21,0,3744,0,0,0.0,0,-10,0,10,50,False,0,0.0,0.0,0.0,0.0,0.0
58,58,58,0,0,0,0,0.0,143,214,0,0,0.0,0.0,2023-02-03T20:00:00Z,0,9,0,0,0,0,22,0,3728,0,0,0.0,0,-16,0,16,50,True,0,0.0,0.0,0.0,0.0,0.0
59,59,59,0,0,0,0,0.0,143,230,0,0,0.0,0.0,2023-02-11T12:30:00Z,0,19,0,0,0,0,23,0,3716,1,1,0.0,0,-12,0,12,50,False,0,0.0,0.0,0.0,0.0,0.0
60,60,60,0,0,0,0,0.0,143,234,0,0,0.0,0.0,2023-02-18T15:00:00Z,0,17,0,0,0,0,24,0,3704,1,0,0.0,0,-10,0,10,50,True,0,0.0,0.0,0.0,0.0,0.0
61,61,61,0,0,0,0,0.0,143,249,0,0,0.0,0.0,2023-02-26T13:30:00Z,0,18,0,0,0,0,25,0,3699,0,2,0.0,0,-6,0,6,50,False,0,0.0,0.0,0.0,0.0,0.0
62,62,62,0,0,0,0,0.0,143,255,0,0,0.0,0.0,2023-03-04T15:00:00Z,0,11,0,0,0,0,26,0,3690,0,1,0.0,0,-10,0,10,50,True,0,0.0,0.0,0.0,0.0,0.0
63,63,63,0,0,0,0,0.0,143,266,0,0,0.0,0.0,2023-03-11T15:00:00Z,0,10,0,0,0,0,27,0,3684,3,1,0.0,0,-6,0,6,50,False,0,0.0,0.0,0.0,0.0,0.0
64,64,64,0,0,0,0,0.0,143,275,0,0,0.0,0.0,2023-03-18T17:30:00Z,0,8,0,0,0,0,28,0,3680,2,2,0.0,0,-5,0,5,50,True,0,0.0,0.0,0.0,0.0,0.0
65,65,65,0,0,0,0,0.0,143,284,0,0,0.0,0.0,2023-04-01T16:30:00Z,0,2,0,0,0,0,29,0,3674,2,0,0.0,0,-7,0,7,50,True,0,0.0,0.0,0.0,0.0,0.0
66,66,66,0,0,0,0,0.0,143,74,0,0,0.0,0.0,2023-04-04T19:00:00Z,0,12,0,0,0,0,29,0,3674,0,0,0.0,0,-7,0,7,50,True,0,0.0,0.0,0.0,0.0,0.0
67,67,67,0,0,0,0,0.0,143,300,0,0,0.0,0.0,2023-04-08T14:00:00Z,0,20,0,0,0,0,30,0,3668,0,1,0.0,0,-6,0,6,50,False,0,0.0,0.0,0.0,0.0,0.0
68,68,68,0,0,0,0,0.0,143,302,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,5,0,0,0,0,31,0,3663,2,1,0.0,0,-5,0,5,50,True,0,0.0,0.0,0.0,0.0,0.0
69,69,69,0,0,0,0,0.0,143,328,0,0,0.0,0.0,2023-04-26T18:45:00Z,0,4,0,0,0,0,33,0,3656,2,0,0.0,0,-4,0,4,50,True,0,0.0,0.0,0.0,0.0,0.0
70,70,70,0,0,0,0,0.0,143,331,0,0,0.0,0.0,2023-05-02T19:00:00Z,0,1,0,0,0,0,34,0,3653,1,3,0.0,0,-3,0,3,50,False,0,0.0,0.0,0.0,0.0,0.0
71,71,71,0,0,0,0,0.0,143,341,0,0,0.0,0.0,2023-05-06T14:00:00Z,0,3,0,0,0,0,35,0,3647,3,1,0.0,0,-6,0,6,50,False,0,0.0,0.0,0.0,0.0,0.0
72,72,72,0,0,0,0,0.0,143,354,0,0,0.0,0.0,2023-05-13T14:00:00Z,0,16,0,0,0,0,36,0,3643,2,2,0.0,0,-4,0,4,50,True,0,0.0,0.0,0.0,0.0,0.0
73,73,73,0,0,0,0,0.0,143,365,0,0,0.0,0.0,2023-05-21T15:00:00Z,0,13,0,0,0,0,37,0,3641,0,1,0.0,0,-2,0,2,50,False,0,0.0,0.0,0.0,0.0,0.0
74,74,74,0,0,0,0,0.0,143,319,0,0,0.0,0.0,2023-05-25T19:00:00Z,0,14,0,0,0,0,37,0,3641,1,4,0.0,0,-2,0,2,50,False,0,0.0,0.0,0.0,0.0,0.0
75,75,75,0,0,0,0,0.0,143,374,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,15,0,0,0,0,38,0,3639,1,1,0.0,0,-2,0,2,50,True,0,0.0,0.0,0.0,0.0,0.0
76,76,76,0,0,0,0,0.0,214,9,0,0,0.0,0.0,2023-08-13T15:30:00Z,0,11,0,0,0,0,1,0,8428,1,1,0.0,0,0,0,0,45,True,0,0.0,0.0,0.0,0.0,0.0
77,77,77,0,0,0,0,0.0,214,19,0,0,0.0,0.0,2023-08-20T15:30:00Z,0,19,0,0,0,0,2,0,9688,1,3,0.0,0,-983,257,1240,45,False,0,0.0,0.0,0.0,0.0,0.0
78,78,78,0,0,0,0,0.0,214,26,0,0,0.0,0.0,2023-08-25T19:00:00Z,0,12,0,0,0,0,3,0,10064,0,3,0.0,0,-594,663,1257,45,True,0,0.0,0.0,0.0,0.0,0.0
79,79,79,0,0,0,0,0.0,214,35,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,16,0,0,0,0,4,0,10138,1,0,0.0,0,-698,663,1361,45,True,0,0.0,0.0,0.0,0.0,0.0
80,80,80,0,0,0,0,0.0,214,42,0,0,0.0,0.0,2023-09-17T13:00:00Z,0,3,0,0,0,0,5,0,10189,0,0,0.0,0,-563,511,1074,44,False,0,0.0,0.0,0.0,0.0,0.0
81,81,81,0,0,0,0,0.0,214,55,0,0,0.0,0.0,2023-09-24T13:00:00Z,0,2,0,0,0,0,6,0,9977,1,0,0.0,0,-360,201,561,44,True,0,0.0,0.0,0.0,0.0,0.0
82,82,82,0,0,0,0,0.0,214,64,0,0,0.0,0.0,2023-10-02T19:00:00Z,0,10,0,0,0,0,7,0,9728,2,0,0.0,0,-366,231,597,44,False,0,0.0,0.0,0.0,0.0,0.0
83,83,83,0,0,0,0,0.0,214,73,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,6,0,0,0,0,8,0,9693,4,1,0.0,0,-171,269,440,44,False,0,0.0,0.0,0.0,0.0,0.0
84,84,84,0,0,0,0,0.0,214,84,0,0,0.0,0.0,2023-10-21T16:30:00Z,0,1,0,0,0,0,9,0,9683,2,2,0.0,0,-145,239,384,44,True,0,0.0,0.0,0.0,0.0,0.0
85,85,85,0,0,0,0,0.0,214,95,0,0,0.0,0.0,2023-10-28T11:30:00Z,0,4,0,0,0,0,10,0,9648,2,0,0.0,0,-122,224,346,44,True,0,0.0,0.0,0.0,0.0,0.0
86,86,86,0,0,0,0,0.0,214,110,0,0,0.0,0.0,2023-11-06T20:00:00Z,0,18,0,0,0,0,11,0,9535,4,1,0.0,0,-156,155,311,43,False,0,0.0,0.0,0.0,0.0,0.0
87,87,87,0,0,0,0,0.0,214,115,0,0,0.0,0.0,2023-11-12T16:30:00Z,0,13,0,0,0,0,12,0,9545,4,4,0.0,0,-51,150,201,43,True,0,0.0,0.0,0.0,0.0,0.0
88,88,88,0,0,0,0,0.0,214,127,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,15,0,0,0,0,13,0,9615,1,4,0.0,0,-20,220,240,43,False,0,0.0,0.0,0.0,0.0,0.0
89,89,89,0,0,0,0,0.0,214,135,0,0,0.0,0.0,2023-12-03T14:00:00Z,0,5,0,0,0,0,14,0,9620,2,3,0.0,0,-53,131,184,43,True,0,0.0,0.0,0.0,0.0,0.0
90,90,90,0,0,0,0,0.0,214,150,0,0,0.0,0.0,2023-12-06T20:15:00Z,0,14,0,0,0,0,15,0,9564,1,2,0.0,0,-80,85,165,43,False,0,0.0,0.0,0.0,0.0,0.0
91,91,91,0,0,0,0,0.0,214,154,0,0,0.0,0.0,2023-12-10T14:00:00Z,0,9,0,0,0,0,16,0,9536,0,2,0.0,0,-72,83,155,43,False,0,0.0,0.0,0.0,0.0,0.0
92,92,92,0,0,0,0,0.0,214,165,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,17,0,0,0,0,17,0,9568,0,2,0.0,0,-56,144,200,43,True,0,0.0,0.0,0.0,0.0,0.0
93,93,93,0,0,0,0,0.0,214,180,0,0,0.0,0.0,2023-12-24T13:00:00Z,0,20,0,0,0,0,18,0,9568,1,2,0.0,0,-45,114,159,43,False,0,0.0,0.0,0.0,0.0,0.0
94,94,94,0,0,0,0,0.0,214,186,0,0,0.0,0.0,2023-12-27T19:30:00Z,0,8,0,0,0,0,19,0,9559,1,2,0.0,0,-61,83,144,43,True,0,0.0,0.0,0.0,0.0,0.0
95,95,95,0,0,10,0,0.2,257,200,3,0,1.5,8.0,2023-12-30T15:00:00Z,62,20,0,0,0,0,20,0,22990,0,3,7.0,1,128,810,682,43,False,0,0.0,0.05,0.05,1.84,1.0
96,96,96,0,0,3,0,0.5,257,187,1,0,0.4,3.4,2023-12-27T20:15:00Z,25,13,0,0,0,0,19,0,22765,3,1,0.0,1,142,753,611,43,True,0,0.0,0.0,0.0,0.4,0.0
97,97,97,0,0,0,0,0.0,257,178,0,0,0.0,0.0,2023-12-23T15:00:00Z,0,18,0,0,0,0,18,0,22816,1,2,0.0,0,2665,3018,353,43,False,0,0.0,0.0,0.0,0.0,0.0
98,98,98,0,2,32,1,0.7,257,164,0,1,10.3,58.8,2023-12-16T17:30:00Z,90,6,0,0,0,0,17,0,19655,2,0,43.0,14,-417,176,593,43,False,0,0.01,0.48,0.47,0.77,1.0
99,99,99,0,0,0,0,0.0,257,154,0,0,0.0,0.0,2023-12-10T14:00:00Z,0,7,0,0,0,0,16,0,20011,0,2,0.0,0,-154,161,315,43,True,0,0.0,0.0,0.0,0.0,0.0
100,100,100,0,0,0,0,0.0,257,144,0,0,0.0,0.0,2023-12-07T19:30:00Z,0,15,0,0,0,0,15,0,20104,0,3,0.0,0,-239,126,365,43,True,0,0.0,0.0,0.0,0.0,0.0
101,101,101,0,0,0,0,0.0,257,139,0,0,0.0,0.0,2023-12-02T17:30:00Z,0,16,0,0,0,0,14,0,20315,1,0,0.0,0,-203,195,398,43,False,0,0.0,0.0,0.0,0.0,0.0
102,102,102,0,0,0,0,0.0,257,123,0,0,0.0,0.0,2023-11-26T16:30:00Z,0,14,0,0,0,0,13,0,20460,3,0,0.0,0,-258,292,550,43,True,0,0.0,0.0,0.0,0.0,0.0
103,103,103,0,0,0,0,0.0,257,116,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,8,0,0,0,0,12,0,20620,3,2,0.0,0,-250,283,533,43,False,0,0.0,0.0,0.0,0.0,0.0
104,104,104,0,0,0,0,0.0,257,103,0,0,0.0,0.0,2023-11-04T15:00:00Z,0,5,0,0,0,0,11,0,20790,1,1,0.0,0,-392,342,734,43,True,0,0.0,0.0,0.0,0.0,0.0
105,105,105,0,0,0,0,0.0,257,99,0,0,0.0,0.0,2023-10-29T13:00:00Z,0,19,0,0,0,0,10,0,21099,1,0,0.0,0,-420,458,878,43,False,0,0.0,0.0,0.0,0.0,0.0
106,106,106,0,0,0,0,0.3,257,85,2,0,1.0,7.8,2023-10-21T11:30:00Z,45,11,0,0,0,0,9,0,21405,0,2,2.0,0,-727,313,1040,43,False,0,0.02,0.02,0.0,1.71,0.0
107,107,107,0,0,0,0,0.0,257,75,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,3,0,0,0,0,8,0,21954,0,3,0.0,0,-904,374,1278,44,True,0,0.0,0.0,0.0,0.0,0.0
108,108,108,0,0,0,0,0.0,257,63,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,12,0,0,0,0,7,0,22768,2,1,0.0,0,-873,719,1592,44,True,0,0.0,0.0,0.0,0.0,0.0
109,109,109,0,0,0,0,0.0,257,52,0,0,0.0,0.0,2023-09-23T16:30:00Z,0,4,0,0,0,0,6,0,23446,3,1,0.0,0,-1050,342,1392,44,False,0,0.0,0.0,0.0,0.0,0.0
110,110,110,0,0,0,0,0.0,257,43,0,0,0.0,0.0,2023-09-17T15:30:00Z,0,1,0,0,0,0,5,0,24256,1,0,0.0,0,-2586,515,3101,44,True,0,0.0,0.0,0.0,0.0,0.0
111,111,111,0,0,0,0,0.0,257,40,0,0,0.0,0.0,2023-09-02T11:30:00Z,0,17,0,0,0,0,4,0,26110,2,2,0.0,0,-1574,1039,2613,45,False,0,0.0,0.0,0.0,0.0,0.0
112,112,112,0,0,2,0,0.3,257,27,0,0,0.4,0.0,2023-08-26T14:00:00Z,1,20,0,0,0,0,3,0,26734,1,0,4.0,1,-2553,895,3448,45,True,0,0.0,0.0,0.0,0.28,0.0
113,113,113,0,0,6,0,0.5,257,11,4,0,0.8,7.2,2023-08-20T13:00:00Z,90,2,0,0,0,0,2,0,28206,0,4,0.0,-1,-164,1991,2155,45,False,1,0.01,0.01,0.0,3.11,1.0
