,Unnamed: 0.1,Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
25,25,25,0,0,0,0,0.0,219,0.0,0.0,0.0,0.0,253,0,0,0.0,0.0,2023-03-06T20:00:00Z,0,4,0,0,0,0,26,0,78532,0,2,3,0.0,0,-542,0,542,45,False,0
26,26,26,0,0,0,0,0.0,219,0.0,0.0,0.0,0.0,264,0,0,0.0,0.0,2023-03-12T14:00:00Z,0,1,0,0,0,0,27,0,77947,0,3,0,0.0,0,-581,0,581,45,True,0
27,27,27,0,0,0,0,0.0,219,0.0,0.0,0.0,0.0,282,0,0,0.0,0.0,2023-04-01T14:00:00Z,0,3,0,0,0,0,29,0,77056,0,1,2,0.0,0,-447,0,447,45,False,0
28,28,28,0,0,0,0,0.0,219,0.0,0.0,0.0,0.0,293,0,0,0.0,0.0,2023-04-08T14:00:00Z,0,19,0,0,0,0,30,0,76753,0,1,0,0.0,0,-329,0,329,45,True,0
29,29,29,0,0,0,0,0.0,219,0.0,0.0,0.0,0.0,303,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,8,0,0,0,0,31,0,76427,0,3,1,0.0,0,-319,0,319,45,False,0
30,30,30,0,0,0,0,0.0,219,0.0,0.0,0.0,0.0,316,0,0,0.0,0.0,2023-04-22T11:30:00Z,0,11,0,0,0,0,32,0,76157,0,1,2,0.0,0,-250,0,250,45,True,0
31,31,31,0,0,0,0,0.0,219,0.0,0.0,0.0,0.0,321,0,0,0.0,0.0,2023-04-25T18:45:00Z,0,2,0,0,0,0,33,0,76042,0,0,1,0.0,0,-154,0,154,45,False,0
32,32,32,0,0,0,0,0.0,219,0.0,0.0,0.0,0.0,336,0,0,0.0,0.0,2023-04-30T13:00:00Z,0,13,0,0,0,0,34,0,75838,0,2,1,0.0,0,-196,0,196,45,True,0
33,33,33,0,0,0,0,0.0,219,0.0,0.0,0.0,0.0,276,0,0,0.0,0.0,2023-05-03T19:00:00Z,0,12,0,0,0,0,34,0,75838,0,0,1,0.0,0,-196,0,196,45,False,0
34,34,34,0,0,0,0,0.0,219,0.0,0.0,0.0,0.0,343,0,0,0.0,0.0,2023-05-08T14:00:00Z,0,10,0,0,0,0,35,0,75562,0,3,5,0.0,0,-278,0,278,45,True,0
35,35,35,0,0,0,0,0.0,219,0.0,0.0,0.0,0.0,360,0,0,0.0,0.0,2023-05-13T14:00:00Z,0,17,0,0,0,0,36,0,75383,0,2,0,0.0,0,-180,0,180,45,False,0
36,36,36,0,0,0,0,0.0,219,0.0,0.0,0.0,0.0,363,0,0,0.0,0.0,2023-05-20T14:00:00Z,0,7,0,0,0,0,37,0,75213,0,2,2,0.0,0,-164,0,164,45,True,0
37,37,37,0,0,0,0,0.0,219,0.0,0.0,0.0,0.0,379,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,14,0,0,0,0,38,0,75076,0,1,2,0.0,0,-144,0,144,45,False,0
38,38,38,0,0,0,0,0.0,651,0.0,0.0,0.0,0.0,5,0,0,0.0,0.0,2023-08-12T14:00:00Z,0,9,0,0,0,0,1,0,0,0,1,0,0.0,0,0,0,0,45,False,0
39,39,39,0,0,0,0,0.0,651,0.0,0.0,0.0,0.0,13,0,0,0.0,0.0,2023-08-19T14:00:00Z,0,4,0,0,0,0,2,0,1999,0,3,0,0.0,0,576,734,158,45,True,0
40,40,40,0,0,0,0,0.0,651,0.0,0.0,0.0,0.0,21,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,1,0,0,0,0,3,0,2910,0,2,2,0.0,0,314,774,460,45,False,0
41,41,41,0,0,0,0,0.0,651,0.0,0.0,0.0,0.0,39,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,13,0,0,0,0,4,0,2473,0,1,5,0.0,0,-541,147,688,45,False,0
42,42,42,0,0,0,0,0.0,651,0.0,0.0,0.0,0.0,44,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,12,0,0,0,0,5,0,2060,0,0,1,0.0,0,-415,0,415,45,True,0
43,43,43,0,0,0,0,0.0,651,0.0,0.0,0.0,0.0,56,0,0,0.0,0.0,2023-09-23T14:00:00Z,0,8,0,0,0,0,6,0,1938,0,0,0,0.0,0,-137,0,137,45,False,0
44,44,44,0,0,0,0,0.0,651,0.0,0.0,0.0,0.0,64,0,0,0.0,0.0,2023-10-02T19:00:00Z,0,7,0,0,0,0,7,0,1827,0,2,0,0.0,0,-110,0,110,45,True,0
45,45,45,0,0,0,0,0.0,651,0.0,0.0,0.0,0.0,76,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,17,0,0,0,0,8,0,1742,0,1,3,0.0,0,-83,0,83,45,True,0
46,46,46,0,0,0,0,0.0,651,0.0,0.0,0.0,0.0,90,0,0,0.0,0.0,2023-10-23T19:00:00Z,0,18,0,0,0,0,9,0,1703,0,0,2,0.0,0,-49,0,49,45,False,0
47,47,47,0,0,0,0,0.0,651,0.0,0.0,0.0,0.0,94,0,0,0.0,0.0,2023-10-29T14:00:00Z,0,5,0,0,0,0,10,0,1659,0,1,1,0.0,0,-45,0,45,45,False,0
48,48,48,0,0,0,0,0.0,651,0.0,0.0,0.0,0.0,104,0,0,0.0,0.0,2023-11-04T12:30:00Z,0,14,0,0,0,0,11,0,1622,0,1,0,0.0,0,-36,0,36,45,True,0
49,49,49,0,0,0,0,0.0,651,0.0,0.0,0.0,0.0,112,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,2,0,0,0,0,12,0,1597,0,1,3,0.0,0,-25,0,25,45,False,0
50,50,50,0,0,0,0,0.0,651,0.0,0.0,0.0,0.0,124,0,0,0.0,0.0,2023-11-27T20:00:00Z,0,20,0,0,0,0,13,0,1567,0,2,3,0.0,0,-30,0,30,45,True,0
51,51,51,0,0,0,0,0.0,651,0.0,0.0,0.0,0.0,136,0,0,0.0,0.0,2023-12-03T14:00:00Z,0,11,0,0,0,0,14,0,1545,0,3,4,0.0,0,-23,0,23,45,False,0
52,52,52,0,0,0,0,0.0,651,0.0,0.0,0.0,0.0,145,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,16,0,0,0,0,15,0,1532,0,0,5,0.0,0,-13,0,13,45,True,0
53,53,53,0,0,0,0,0.0,651,0.0,0.0,0.0,0.0,155,0,0,0.0,0.0,2023-12-10T14:00:00Z,0,19,0,0,0,0,16,0,1518,0,0,5,0.0,0,-15,0,15,45,True,0
54,54,54,0,0,0,0,0.0,651,0.0,0.0,0.0,0.0,168,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,15,0,0,0,0,17,0,1495,0,0,3,0.0,0,-18,0,18,45,False,0
55,55,55,0,0,0,0,0.0,651,0.0,0.0,0.0,0.0,173,0,0,0.0,0.0,2023-12-23T15:00:00Z,0,6,0,0,0,0,18,0,1483,0,2,0,0.0,0,-13,0,13,45,True,0
56,56,56,0,0,0,0,0.0,651,0.0,0.0,0.0,0.0,182,0,0,0.0,0.0,2023-12-26T15:00:00Z,0,3,0,0,0,0,19,0,1469,0,0,3,0.0,0,-18,0,18,45,False,0
57,57,57,0,0,0,0,0.0,374,0.0,0.0,0.0,0.0,197,0,0,0.0,0.0,2023-12-30T17:30:00Z,0,16,0,0,0,0,20,0,6768,0,1,2,0.0,0,-94,0,94,40,False,0
58,58,58,0,0,0,0,0.0,374,0.0,0.0,0.0,0.0,188,0,0,0.0,0.0,2023-12-26T20:00:00Z,0,2,0,0,0,0,19,0,6860,0,2,3,0.0,0,-84,0,84,40,True,0
59,59,59,0,0,0,0,0.0,374,0.0,0.0,0.0,0.0,179,0,0,0.0,0.0,2023-12-23T12:30:00Z,0,19,0,0,0,0,18,0,6936,0,0,2,0.0,0,-86,0,86,40,False,0
60,60,60,0,0,0,0,0.0,374,0.0,0.0,0.0,0.0,166,0,0,0.0,0.0,2023-12-17T16:30:00Z,0,11,0,0,0,0,17,0,7021,0,0,0,0.0,0,-132,0,132,40,False,0
61,61,61,0,0,0,0,0.0,374,0.0,0.0,0.0,0.0,157,0,0,0.0,0.0,2023-12-09T15:00:00Z,0,3,0,0,0,0,16,0,7160,0,3,0,0.0,0,-92,0,92,40,True,0
62,62,62,0,0,0,0,0.0,374,0.0,0.0,0.0,0.0,150,0,0,0.0,0.0,2023-12-06T20:15:00Z,0,7,0,0,0,0,15,0,7248,0,1,2,0.0,0,-85,0,85,40,True,0
63,63,63,0,0,0,0,0.0,374,0.0,0.0,0.0,0.0,138,0,0,0.0,0.0,2023-12-02T20:00:00Z,0,15,0,0,0,0,14,0,7339,0,0,1,0.0,0,-130,0,130,40,False,0
64,64,64,0,0,0,0,0.0,374,0.0,0.0,0.0,0.0,123,0,0,0.0,0.0,2023-11-26T16:30:00Z,0,9,0,0,0,0,13,0,7456,0,3,0,0.0,0,-182,0,182,40,False,0
65,65,65,0,0,0,0,0.0,374,0.0,0.0,0.0,0.0,118,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,12,0,0,0,0,12,0,7639,0,0,1,0.0,0,-188,0,188,40,True,0
66,66,66,0,0,0,0,0.0,374,0.0,0.0,0.0,0.0,104,0,0,0.0,0.0,2023-11-04T12:30:00Z,0,10,0,0,0,0,11,0,7832,0,1,0,0.0,0,-219,0,219,40,False,0
67,67,67,0,0,0,0,0.0,374,0.0,0.0,0.0,0.0,98,0,0,0.0,0.0,2023-10-29T15:30:00Z,0,13,0,0,0,0,10,0,8041,0,3,0,0.0,0,-286,0,286,40,True,0
68,68,68,0,0,0,0,0.0,374,0.0,0.0,0.0,0.0,89,0,0,0.0,0.0,2023-10-21T19:00:00Z,0,17,0,0,0,0,9,0,8326,0,2,1,0.0,0,-370,0,370,40,False,0
69,69,69,0,0,0,0,0.0,374,0.0,0.0,0.0,0.0,78,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,4,0,0,0,0,8,0,8682,0,1,2,0.0,0,-532,0,532,40,True,0
70,70,70,0,0,0,0,0.0,374,0.0,0.0,0.0,0.0,65,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,8,0,0,0,0,7,0,9205,0,1,0,0.0,0,-701,0,701,40,True,0
71,71,71,0,0,0,0,0.0,374,0.0,0.0,0.0,0.0,54,0,0,0.0,0.0,2023-09-23T19:00:00Z,0,6,0,0,0,0,6,0,9921,0,1,0,0.0,0,-760,0,760,40,False,0
72,72,72,0,0,0,0,0.0,374,0.0,0.0,0.0,0.0,45,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,5,0,0,0,0,5,0,10654,0,3,1,0.0,0,-1662,0,1662,40,True,0
73,73,73,0,0,0,0,0.0,374,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,2023-09-03T15:30:00Z,0,1,0,0,0,0,4,0,12231,0,1,3,0.0,0,-3150,0,3150,40,False,0
74,74,74,0,0,0,0,0.0,374,0.0,0.0,0.0,0.0,28,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,16,0,0,0,0,3,0,15382,0,2,3,0.0,0,-1662,500,2162,40,True,0
75,75,75,0,0,0,0,0.0,374,0.0,0.0,0.0,0.0,18,0,0,0.0,0.0,2023-08-19T16:30:00Z,0,18,0,0,0,0,2,0,16339,0,0,2,0.0,0,-1046,724,1770,40,False,0
