,Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0,0,0.0,728,0.0,0.0,0.0,0.0,85,0,0,0.0,0.0,2023-10-21T11:30:00Z,0,9,0,0,0,0,9,0,0,0,0.0,2.0,0.0,0,0,0,0,40,True,0
1,1,0,0,0,0,0.0,728,0.0,0.0,0.0,0.0,97,0,0,0.0,0.0,2023-10-29T14:00:00Z,0,16,0,0,0,0,10,0,213,0,0.0,3.0,0.0,0,84,102,18,40,True,0
2,2,0,0,0,0,0.0,728,0.0,0.0,0.0,0.0,105,0,0,0.0,0.0,2023-11-05T16:30:00Z,0,12,0,0,0,0,11,0,358,0,1.0,1.0,0.0,0,69,105,36,40,False,0
3,3,0,0,0,0,0.0,728,0.0,0.0,0.0,0.0,117,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,4,0,0,0,0,12,0,469,0,0.0,3.0,0.0,0,9,51,42,40,True,0
4,4,0,0,0,0,0.0,728,0.0,0.0,0.0,0.0,126,0,0,0.0,0.0,2023-11-25T12:30:00Z,0,13,0,0,0,0,13,0,645,0,1.0,1.0,0.0,0,36,90,54,40,False,0
5,5,0,0,0,0,0.0,728,0.0,0.0,0.0,0.0,136,0,0,0.0,0.0,2023-12-03T14:00:00Z,0,10,0,0,0,0,14,0,675,0,3.0,4.0,0.0,0,-16,49,65,40,True,0
6,6,0,0,0,0,0.0,728,0.0,0.0,0.0,0.0,147,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,17,0,0,0,0,15,0,742,0,2.0,0.0,0.0,0,-5,34,39,40,False,0
7,7,0,0,0,0,0.0,728,0.0,0.0,0.0,0.0,153,0,0,0.0,0.0,2023-12-09T12:30:00Z,0,8,0,0,0,0,16,0,813,0,2.0,1.0,0.0,0,-21,31,52,40,False,0
8,8,0,0,0,0,0.0,728,0.0,0.0,0.0,0.0,166,0,0,0.0,0.0,2023-12-17T16:30:00Z,0,14,0,0,0,0,17,0,914,0,0.0,0.0,0.0,0,-43,30,73,40,True,0
9,9,0,0,0,0,0.0,728,0.0,0.0,0.0,0.0,174,0,0,0.0,0.0,2023-12-23T17:30:00Z,0,1,0,0,0,0,18,0,968,0,1.0,1.0,0.0,0,-42,24,66,40,True,0
10,10,0,0,0,0,0.0,728,0.0,0.0,0.0,0.0,185,0,0,0.0,0.0,2023-12-26T17:30:00Z,0,6,0,0,0,0,19,0,1025,0,2.0,0.0,0.0,0,-12,21,33,40,False,0
11,11,0,0,0,0,0.0,414,0.0,0.0,0.0,0.0,194,0,0,0.0,0.0,2024-01-01T20:00:00Z,0,11,0,0,0,0,20,0,2422,0,,,0.0,0,-21,0,21,44,False,0
12,12,0,0,0,0,0.0,414,0.0,0.0,0.0,0.0,189,0,0,0.0,0.0,2023-12-26T12:30:00Z,0,16,0,0,0,0,19,0,2444,0,3.0,1.0,0.0,0,-17,0,17,44,True,0
13,13,0,0,0,0,0.0,414,0.0,0.0,0.0,0.0,175,0,0,0.0,0.0,2023-12-23T15:00:00Z,0,12,0,0,0,0,18,0,2458,0,0.0,1.0,0.0,0,-21,0,21,44,False,0
14,14,0,0,0,0,0.0,414,0.0,0.0,0.0,0.0,168,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,10,0,0,0,0,17,0,2481,0,0.0,3.0,0.0,0,-42,0,42,44,True,0
15,15,0,0,0,0,0.0,414,0.0,0.0,0.0,0.0,159,0,0,0.0,0.0,2023-12-10T16:30:00Z,0,18,0,0,0,0,16,0,2526,0,1.0,4.0,0.0,0,-22,0,22,44,False,0
16,16,0,0,0,0,0.0,414,0.0,0.0,0.0,0.0,144,0,0,0.0,0.0,2023-12-07T19:30:00Z,0,9,0,0,0,0,15,0,2548,0,0.0,3.0,0.0,0,-36,0,36,44,False,0
17,17,0,0,0,0,0.0,414,0.0,0.0,0.0,0.0,138,0,0,0.0,0.0,2023-12-02T20:00:00Z,0,14,0,0,0,0,14,0,2583,0,0.0,1.0,0.0,0,-37,0,37,44,True,0
18,18,0,0,0,0,0.0,414,0.0,0.0,0.0,0.0,127,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,7,0,0,0,0,13,0,2614,0,1.0,4.0,0.0,0,-65,0,65,44,True,0
19,19,0,0,0,0,0.0,414,0.0,0.0,0.0,0.0,113,0,0,0.0,0.0,2023-11-11T17:30:00Z,0,3,0,0,0,0,12,0,2683,0,0.0,2.0,0.0,0,-66,0,66,44,False,0
20,20,0,0,0,0,0.0,414,0.0,0.0,0.0,0.0,107,0,0,0.0,0.0,2023-11-04T17:30:00Z,0,1,0,0,0,0,11,0,2751,0,0.0,1.0,0.0,0,-76,0,76,44,True,0
21,21,0,0,0,0,0.0,414,0.0,0.0,0.0,0.0,100,0,0,0.0,0.0,2023-10-28T16:30:00Z,0,20,0,0,0,0,10,0,2825,0,2.0,2.0,0.0,0,-113,0,113,44,False,0
22,22,0,0,0,0,0.0,414,0.0,0.0,0.0,0.0,87,0,0,0.0,0.0,2023-10-21T14:00:00Z,0,8,0,0,0,0,9,0,2936,0,0.0,4.0,0.0,0,-132,0,132,44,True,0
23,23,0,0,0,0,0.0,414,0.0,0.0,0.0,0.0,79,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,19,0,0,0,0,8,0,3058,0,2.0,2.0,0.0,0,-189,0,189,44,False,0
24,24,0,0,0,0,0.0,414,0.0,0.0,0.0,0.0,66,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,6,0,0,0,0,7,0,3249,0,0.0,2.0,0.0,0,-301,0,301,44,True,0
25,25,0,0,0,0,0.0,414,0.0,0.0,0.0,0.0,60,0,0,0.0,0.0,2023-09-24T15:30:00Z,0,17,0,0,0,0,6,0,3553,0,8.0,0.0,0.0,0,-381,0,381,44,False,0
26,26,0,0,0,0,0.0,414,0.0,0.0,0.0,0.0,46,0,0,0.0,0.0,2023-09-16T16:30:00Z,0,4,0,0,0,0,5,0,3902,0,0.0,1.0,0.0,0,-1181,10,1191,44,True,0
