,Unnamed: 0.1,Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0,0,0,0.0,673,0.0,0.0,0.0,0.0,164,0,0,0.0,0.0,2022-12-27T17:30:00Z,0,3,0,0,0,0,17,0,0,0,0.0,2.0,0.0,0,0,0,0,45,True,0
1,1,1,0,0,0,0,0.0,673,0.0,0.0,0.0,0.0,177,0,0,0.0,0.0,2023-01-01T16:30:00Z,0,16,0,0,0,0,18,0,89,0,1.0,1.0,0.0,0,37,49,12,45,False,0
2,2,2,0,0,0,0,0.0,673,0.0,0.0,0.0,0.0,184,0,0,0.0,0.0,2023-01-05T20:00:00Z,0,13,0,0,0,0,19,0,168,0,1.0,0.0,0.0,0,25,65,40,45,True,0
3,3,3,0,0,0,0,0.0,673,0.0,0.0,0.0,0.0,64,0,0,0.0,0.0,2023-01-12T20:00:00Z,0,9,0,0,0,0,19,0,168,0,1.0,2.0,0.0,0,25,65,40,45,False,0
4,4,4,0,0,0,0,0.0,673,0.0,0.0,0.0,0.0,194,0,0,0.0,0.0,2023-01-15T14:00:00Z,0,7,0,0,0,0,20,0,307,0,0.0,1.0,0.0,0,9,74,65,45,True,0
5,5,5,0,0,0,0,0.0,673,0.0,0.0,0.0,0.0,207,0,0,0.0,0.0,2023-01-21T12:30:00Z,0,12,0,0,0,0,21,0,451,0,0.0,0.0,0.0,0,60,105,45,45,False,0
6,6,6,0,0,0,0,0.0,673,0.0,0.0,0.0,0.0,214,0,0,0.0,0.0,2023-02-03T20:00:00Z,0,9,0,0,0,0,22,0,477,0,0.0,0.0,0.0,0,-84,52,136,45,True,0
7,7,7,0,0,0,0,0.0,673,0.0,0.0,0.0,0.0,230,0,0,0.0,0.0,2023-02-11T12:30:00Z,0,19,0,0,0,0,23,0,435,0,1.0,1.0,0.0,0,-43,0,43,45,False,0
8,8,8,0,0,0,0,0.0,673,0.0,0.0,0.0,0.0,234,0,0,0.0,0.0,2023-02-18T15:00:00Z,0,17,0,0,0,0,24,0,408,0,1.0,0.0,0.0,0,-29,0,29,45,True,0
9,9,9,0,0,0,0,0.0,673,0.0,0.0,0.0,0.0,249,0,0,0.0,0.0,2023-02-26T13:30:00Z,0,18,0,0,0,0,25,0,392,0,0.0,2.0,0.0,0,-13,0,13,45,False,0
