,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
17,0,0,3,0,21.8,314,0.02,0.1,0.08,2.46,190,2,0,7.0,17.4,2023-12-26T15:00:00Z,70,17,0,0,0,0,19,0,118258,1,3,2,31.0,2,17483,23362,5879,48,False,0
18,0,0,0,0,0.0,420,0.00,0.00,0.00,0.00,194,0,0,0.0,0.0,2024-01-01T20:00:00Z,0,11,0,0,0,0,20,0,613,0,2,4,0.0,0,-6,0,6,40,False,0
19,0,0,0,0,0.0,420,0.00,0.00,0.00,0.00,189,0,0,0.0,0.0,2023-12-26T12:30:00Z,0,16,0,0,0,0,19,0,620,0,3,1,0.0,0,-3,0,3,40,True,0
20,0,0,0,0,0.0,420,0.00,0.00,0.00,0.00,175,0,0,0.0,0.0,2023-12-23T15:00:00Z,0,12,0,0,0,0,18,0,623,0,0,1,0.0,0,-3,0,3,40,False,0
21,0,0,0,0,0.0,420,0.00,0.00,0.00,0.00,168,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,10,0,0,0,0,17,0,626,0,0,3,0.0,0,-9,0,9,40,True,0
22,0,0,0,0,0.0,420,0.00,0.00,0.00,0.00,159,0,0,0.0,0.0,2023-12-10T16:30:00Z,0,18,0,0,0,0,16,0,635,0,1,4,0.0,0,-4,0,4,40,False,0
23,0,0,0,0,0.0,420,0.00,0.00,0.00,0.00,144,0,0,0.0,0.0,2023-12-07T19:30:00Z,0,9,0,0,0,0,15,0,638,0,0,3,0.0,0,-6,0,6,40,False,0
24,0,0,0,0,0.0,420,0.00,0.00,0.00,0.00,138,0,0,0.0,0.0,2023-12-02T20:00:00Z,0,14,0,0,0,0,14,0,645,0,0,1,0.0,0,-5,0,5,40,True,0
25,0,0,0,0,0.0,420,0.00,0.00,0.00,0.00,127,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,7,0,0,0,0,13,0,650,0,1,4,0.0,0,-7,0,7,40,True,0
26,0,0,0,0,0.0,420,0.00,0.00,0.00,0.00,113,0,0,0.0,0.0,2023-11-11T17:30:00Z,0,3,0,0,0,0,12,0,656,0,0,2,0.0,0,-12,0,12,40,False,0
27,0,0,0,0,0.0,420,0.00,0.00,0.00,0.00,107,0,0,0.0,0.0,2023-11-04T17:30:00Z,0,1,0,0,0,0,11,0,668,0,0,1,0.0,0,-12,0,12,40,True,0
28,0,0,0,0,0.0,420,0.00,0.00,0.00,0.00,100,0,0,0.0,0.0,2023-10-28T16:30:00Z,0,20,0,0,0,0,10,0,681,0,2,2,0.0,0,-18,0,18,40,False,0
29,0,0,0,0,0.0,420,0.00,0.00,0.00,0.00,87,0,0,0.0,0.0,2023-10-21T14:00:00Z,0,8,0,0,0,0,9,0,697,0,0,4,0.0,0,-19,0,19,40,True,0
30,0,0,0,0,0.0,420,0.00,0.00,0.00,0.00,79,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,19,0,0,0,0,8,0,716,0,2,2,0.0,0,-26,0,26,40,False,0
31,0,0,0,0,0.0,420,0.00,0.00,0.00,0.00,66,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,6,0,0,0,0,7,0,738,0,0,2,0.0,0,-23,0,23,40,True,0
32,0,0,0,0,0.0,420,0.00,0.00,0.00,0.00,60,0,0,0.0,0.0,2023-09-24T15:30:00Z,0,17,0,0,0,0,6,0,765,0,8,0,0.0,0,-40,0,40,40,False,0
33,0,0,0,0,0.0,420,0.00,0.00,0.00,0.00,46,0,0,0.0,0.0,2023-09-16T16:30:00Z,0,4,0,0,0,0,5,0,804,0,0,1,0.0,0,-53,0,53,40,True,0
34,0,0,0,0,0.0,420,0.00,0.00,0.00,0.00,33,0,0,0.0,0.0,2023-09-02T16:30:00Z,0,5,0,0,0,0,4,0,855,0,1,3,0.0,0,-93,0,93,40,False,0
35,0,0,0,0,0.0,420,0.00,0.00,0.00,0.00,29,0,0,0.0,0.0,2023-08-27T15:30:00Z,0,11,0,0,0,0,3,0,946,0,2,1,0.0,0,-173,0,173,40,True,0
36,0,0,0,0,0.0,420,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2023-08-19T19:00:00Z,0,13,0,0,0,0,2,0,1095,0,0,1,0.0,0,-337,0,337,40,False,0
