,Unnamed: 0.1,Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
15,15,15,0,0,0,0,0.0,656,365,0,0,0.0,0.0,2021-05-19T17:00:00Z,0,14,0,0,0,0,37,0,221,0,1,0.0,0,0,8,8,45,False,0,,,,,
16,16,16,0,0,0,0,0.0,656,376,0,0,0.0,0.0,2021-05-23T15:00:00Z,0,4,0,0,0,0,38,0,231,0,1,0.0,0,3,14,11,45,True,0,,,,,
17,17,17,0,0,0,0,0.0,486,7,0,0,0.0,0.0,2023-08-12T14:00:00Z,0,8,0,0,0,0,1,0,3105,1,0,0.0,0,0,0,0,55,True,0,0.0,0.0,0.0,0.0,0.0
18,18,18,0,0,0,0,0.0,486,17,0,0,0.0,0.0,2023-08-18T18:45:00Z,0,16,0,0,0,0,2,0,1827,1,2,0.0,0,-1240,0,1240,55,False,0,0.0,0.0,0.0,0.0,0.0
19,19,19,0,0,0,0,0.0,486,30,0,0,0.0,0.0,2023-08-27T13:00:00Z,0,13,0,0,0,0,3,0,1496,2,1,0.0,0,-372,0,372,55,True,0,0.0,0.0,0.0,0.0,0.0
20,20,20,0,0,0,0,0.0,486,40,0,0,0.0,0.0,2023-09-02T11:30:00Z,0,9,0,0,0,0,4,0,1332,2,2,0.0,0,-169,0,169,55,True,0,0.0,0.0,0.0,0.0,0.0
21,21,21,0,0,0,0,0.0,486,48,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,18,0,0,0,0,5,0,1195,1,2,0.0,0,-143,0,143,55,False,0,0.0,0.0,0.0,0.0,0.0
22,22,22,0,0,0,0,0.0,486,60,0,0,0.0,0.0,2023-09-24T15:30:00Z,0,15,0,0,0,0,6,0,1148,8,0,0.0,0,-49,0,49,55,True,0,0.0,0.0,0.0,0.0,0.0
23,23,23,0,0,0,0,0.0,486,69,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,19,0,0,0,0,7,0,1102,0,2,0.0,0,-45,0,45,55,False,0,0.0,0.0,0.0,0.0,0.0
24,24,24,0,0,0,0,0.0,486,76,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,10,0,0,0,0,8,0,1067,1,3,0.0,0,-37,0,37,55,False,0,0.0,0.0,0.0,0.0,0.0
25,25,25,0,0,0,0,0.0,486,89,0,0,0.0,0.0,2023-10-21T19:00:00Z,0,14,0,0,0,0,9,0,1048,2,1,0.0,0,-18,0,18,55,True,0,0.0,0.0,0.0,0.0,0.0
26,26,26,0,0,0,0,0.0,486,91,0,0,0.0,0.0,2023-10-28T14:00:00Z,0,1,0,0,0,0,10,0,1037,0,5,0.0,0,-11,0,11,55,False,0,0.0,0.0,0.0,0.0,0.0
27,27,27,0,0,0,0,0.0,486,109,0,0,0.0,0.0,2023-11-04T15:00:00Z,0,20,0,0,0,0,11,0,1023,1,2,0.0,0,-15,0,15,55,True,0,0.0,0.0,0.0,0.0,0.0
28,28,28,0,0,0,0,0.0,486,114,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,5,0,0,0,0,12,0,1009,1,1,0.0,0,-13,0,13,55,False,0,0.0,0.0,0.0,0.0,0.0
29,29,29,0,0,0,0,0.0,486,129,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,3,0,0,0,0,13,0,1005,3,1,0.0,0,-5,0,5,55,True,0,0.0,0.0,0.0,0.0,0.0
30,30,30,0,0,0,0,0.0,486,134,0,0,0.0,0.0,2023-12-02T15:00:00Z,0,6,0,0,0,0,14,0,999,0,5,0.0,0,-6,0,6,55,False,0,0.0,0.0,0.0,0.0,0.0
31,31,31,0,0,0,0,0.0,486,147,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,11,0,0,0,0,15,0,995,2,0,0.0,0,-4,0,4,55,True,0,0.0,0.0,0.0,0.0,0.0
32,32,32,0,0,0,0,0.0,486,158,0,0,0.0,0.0,2023-12-09T15:00:00Z,0,4,0,0,0,0,16,0,989,0,1,0.0,0,-6,0,6,55,True,0,0.0,0.0,0.0,0.0,0.0
33,33,33,0,0,0,0,0.0,486,165,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,7,0,0,0,0,17,0,985,0,2,0.0,0,-4,0,4,55,False,0,0.0,0.0,0.0,0.0,0.0
34,34,34,0,0,0,0,0.0,486,171,0,0,0.0,0.0,2023-12-22T20:00:00Z,0,2,0,0,0,0,18,0,982,1,1,0.0,0,-3,0,3,55,False,0,0.0,0.0,0.0,0.0,0.0
35,35,35,0,0,0,0,0.0,486,190,0,0,0.0,0.0,2023-12-26T15:00:00Z,0,12,0,0,0,0,19,0,980,3,2,0.0,0,-2,0,2,55,True,0,0.0,0.0,0.0,0.0,0.0
36,36,36,0,0,0,0,0.0,645,200,0,0,0.0,0.0,2023-12-30T15:00:00Z,0,20,0,0,0,0,20,0,5309,0,3,0.0,0,-84,82,166,48,False,0,0.0,0.0,0.0,0.0,0.0
37,37,37,0,0,0,0,0.0,645,187,0,0,0.0,0.0,2023-12-27T20:15:00Z,0,13,0,0,0,0,19,0,5349,3,1,0.0,0,-55,98,153,48,True,0,0.0,0.0,0.0,0.0,0.0
38,38,38,0,0,0,0,0.0,645,178,0,0,0.0,0.0,2023-12-23T15:00:00Z,0,18,0,0,0,0,18,0,5359,1,2,0.0,0,-57,136,193,48,False,0,0.0,0.0,0.0,0.0,0.0
39,39,39,0,0,0,0,0.0,645,164,0,0,0.0,0.0,2023-12-16T17:30:00Z,0,6,0,0,0,0,17,0,5348,2,0,0.0,0,-22,213,235,48,False,0,0.0,0.0,0.0,0.0,0.0
40,40,40,0,0,0,0,0.0,645,154,0,0,0.0,0.0,2023-12-10T14:00:00Z,0,7,0,0,0,0,16,0,5255,0,2,0.0,0,-74,98,172,49,True,0,0.0,0.0,0.0,0.0,0.0
41,41,41,0,0,0,0,0.0,645,144,0,0,0.0,0.0,2023-12-07T19:30:00Z,0,15,0,0,0,0,15,0,5261,0,3,0.0,0,-111,108,219,49,True,0,0.0,0.0,0.0,0.0,0.0
42,42,42,0,0,3,0,0.0,645,139,0,0,0.0,0.0,2023-12-02T17:30:00Z,8,16,0,0,0,0,14,0,5325,1,0,0.0,1,96,304,208,49,False,0,0.0,0.0,0.0,0.1,0.0
43,43,43,0,0,5,0,11.8,645,123,0,0,1.8,0.0,2023-11-26T16:30:00Z,8,14,0,0,0,0,13,0,5158,3,0,8.0,1,-180,160,340,49,True,0,0.0,0.23,0.23,0.18,0.0
44,44,44,0,0,0,0,0.0,645,116,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,8,0,0,0,0,12,0,5257,3,2,0.0,0,43,319,276,49,False,0,0.0,0.0,0.0,0.0,0.0
45,45,45,0,0,0,0,0.0,645,103,0,0,0.0,0.0,2023-11-04T15:00:00Z,0,5,0,0,0,0,11,0,5106,1,1,0.0,0,26,307,281,49,True,0,0.0,0.0,0.0,0.0,0.0
46,46,46,0,0,2,0,0.0,645,99,0,0,0.0,0.0,2023-10-29T13:00:00Z,1,19,0,0,0,0,10,0,4969,1,0,0.0,1,-152,200,352,49,False,0,0.0,0.0,0.0,0.03,0.0
47,47,47,0,0,1,0,0.0,645,85,1,0,0.2,0.0,2023-10-21T11:30:00Z,2,11,0,0,0,0,9,0,5040,0,2,2.0,1,40,329,289,49,False,0,0.0,0.0,0.0,0.59,0.0
48,48,48,0,0,2,0,0.1,645,75,0,0,0.0,0.0,2023-10-07T14:00:00Z,1,3,0,0,0,0,8,0,4802,0,3,0.0,1,-230,200,430,49,True,0,0.0,0.0,0.0,0.0,0.0
49,49,49,0,0,0,0,0.0,645,63,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,12,0,0,0,0,7,0,4900,2,1,0.0,0,-29,490,519,49,True,0,0.0,0.0,0.0,0.0,0.0
50,50,50,0,0,0,0,0.0,645,52,0,0,0.0,0.0,2023-09-23T16:30:00Z,0,4,0,0,0,0,6,0,4816,3,1,0.0,0,-109,311,420,49,False,0,0.0,0.0,0.0,0.0,0.0
51,51,51,0,0,2,0,1.1,645,43,0,0,0.1,0.0,2023-09-17T15:30:00Z,2,1,0,0,0,0,5,0,4734,1,0,0.0,1,-683,358,1041,49,True,0,0.0,0.0,0.0,0.0,0.0
52,52,52,0,0,0,0,0.0,645,40,0,0,0.0,0.0,2023-09-02T11:30:00Z,0,17,0,0,0,0,4,0,5051,2,2,0.0,0,-597,446,1043,50,False,0,0.0,0.0,0.0,0.0,0.0
53,53,53,0,0,-2,0,0.5,645,27,1,0,0.6,0.0,2023-08-26T14:00:00Z,24,20,0,0,0,0,3,0,5273,1,0,7.0,0,-694,437,1131,50,True,1,0.03,0.09,0.06,0.57,0.0
54,54,54,0,0,0,0,0.0,645,11,0,0,0.0,0.0,2023-08-20T13:00:00Z,0,2,0,0,0,0,2,0,5544,0,4,0.0,0,270,1044,774,50,False,0,0.0,0.0,0.0,0.0,0.0
