,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
11,0,0,0,0,0.0,692,0.0,0.0,0.0,0.0,145,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,16,0,0,0,0,15,0,2062,0,0,5,0.0,0,18,103,85,40,True,0
12,0,0,0,0,0.0,692,0.0,0.0,0.0,0.0,155,0,0,0.0,0.0,2023-12-10T14:00:00Z,0,19,0,0,0,0,16,0,2162,0,0,5,0.0,0,55,138,83,40,True,0
13,0,0,0,0,0.0,692,0.0,0.0,0.0,0.0,168,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,15,0,0,0,0,17,0,2335,0,0,3,0.0,0,84,188,104,40,False,0
14,0,0,0,0,0.0,692,0.0,0.0,0.0,0.0,173,0,0,0.0,0.0,2023-12-23T15:00:00Z,0,6,0,0,0,0,18,0,2462,0,2,0,0.0,0,34,120,86,40,True,0
15,0,0,0,0,0.0,692,0.0,0.0,0.0,0.0,182,0,0,0.0,0.0,2023-12-26T15:00:00Z,0,3,0,0,0,0,19,0,2509,0,0,3,0.0,0,43,111,68,40,False,0
16,0,0,12,0,40.8,379,0.25,0.48,0.23,0.74,197,2,0,6.9,17.0,2023-12-30T17:30:00Z,90,16,0,0,0,0,20,0,40610,1,1,2,11.0,1,537,904,367,58,False,1
17,0,0,13,0,23.1,379,0.21,0.27,0.06,1.68,188,2,0,4.2,9.6,2023-12-26T20:00:00Z,90,2,0,0,0,0,19,0,39779,1,2,3,9.0,2,-44,242,286,58,True,0
18,0,0,3,0,0.2,379,0.00,0.00,0.00,0.00,179,0,0,0.1,0.6,2023-12-23T12:30:00Z,5,19,0,0,0,0,18,0,39660,0,0,2,0.0,1,-582,45,627,58,False,0
19,0,0,0,0,0.0,379,0.00,0.00,0.00,0.00,166,0,0,0.0,0.0,2023-12-17T16:30:00Z,0,11,0,0,0,0,17,0,40200,0,0,0,0.0,0,-1080,35,1115,58,False,0
20,0,0,0,0,0.0,379,0.00,0.00,0.00,0.00,157,0,0,0.0,0.0,2023-12-09T15:00:00Z,0,3,0,0,0,0,16,0,41265,0,3,0,0.0,0,-1041,27,1068,58,True,0
21,0,0,0,0,0.0,379,0.00,0.00,0.00,0.00,150,0,0,0.0,0.0,2023-12-06T20:15:00Z,0,7,0,0,0,0,15,0,42292,0,1,2,0.0,0,-1182,16,1198,58,True,0
22,0,0,0,0,0.0,379,0.00,0.00,0.00,0.00,138,0,0,0.0,0.0,2023-12-02T20:00:00Z,0,15,0,0,0,0,14,0,43413,0,0,1,0.0,0,-2733,37,2770,58,False,0
23,0,0,0,0,0.0,379,0.00,0.00,0.00,0.00,123,0,0,0.0,0.0,2023-11-26T16:30:00Z,0,9,0,0,0,0,13,0,45887,0,3,0,0.0,0,-7193,132,7325,59,False,0
24,0,0,3,0,2.4,379,0.01,0.01,0.00,0.20,118,0,0,0.5,0.8,2023-11-11T15:00:00Z,39,12,0,0,0,0,12,0,53182,1,0,1,2.0,1,-334,1995,2329,59,True,0
25,0,0,15,1,17.0,379,0.08,0.10,0.02,0.90,104,0,0,3.3,14.0,2023-11-04T12:30:00Z,78,10,0,0,0,0,11,0,53004,1,1,0,2.0,3,-495,2583,3078,59,False,0
26,0,0,13,0,15.9,379,0.26,0.31,0.05,3.83,98,3,0,3.1,9.8,2023-10-29T15:30:00Z,85,13,0,0,0,0,10,0,52680,1,3,0,5.0,2,-3703,1018,4721,59,True,0
27,0,0,5,0,2.9,379,0.15,0.15,0.00,0.05,89,0,0,1.1,5.8,2023-10-21T19:00:00Z,27,17,0,0,0,0,9,0,55932,0,2,1,2.0,1,-2764,2146,4910,59,False,0
28,0,0,10,0,12.6,379,0.01,0.03,0.02,0.42,78,0,0,3.1,11.4,2023-10-07T14:00:00Z,45,4,0,0,0,0,8,0,57592,0,1,2,7.0,1,-4132,2075,6207,59,True,0
29,0,0,8,0,11.6,379,0.17,0.17,0.00,0.27,65,0,0,1.9,7.2,2023-09-30T14:00:00Z,13,8,0,0,0,0,7,0,60313,0,1,0,0.0,1,-8304,4115,12419,59,True,0
30,0,0,0,0,0.0,379,0.00,0.00,0.00,0.00,54,0,0,0.0,0.0,2023-09-23T19:00:00Z,0,6,0,0,0,0,6,0,68068,0,1,0,0.0,0,5308,10962,5654,59,False,0
31,0,0,13,0,9.5,379,0.02,0.02,0.00,1.89,45,3,0,2.0,6.8,2023-09-16T14:00:00Z,90,5,0,0,0,0,5,0,60406,1,3,1,4.0,2,7948,12556,4608,59,True,0
32,1,2,25,0,27.5,379,0.02,0.08,0.06,2.27,31,3,0,6.8,38.0,2023-09-03T15:30:00Z,90,1,0,0,0,0,4,0,46368,1,1,3,2.0,7,961,3991,3030,59,False,0
33,0,2,32,0,27.9,379,0.14,0.42,0.28,1.24,28,2,1,10.7,43.8,2023-08-26T14:00:00Z,90,16,0,0,0,0,3,0,41387,1,2,3,35.0,9,-6036,1671,7707,59,True,0
34,0,0,7,0,1.8,379,0.01,0.01,0.00,0.55,18,1,0,1.3,10.8,2023-08-19T16:30:00Z,24,18,0,0,0,0,2,0,45143,0,0,2,0.0,1,-5767,1961,7728,60,False,0
