,Unnamed: 0.1,Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,position
0,0,0,0,0,0,0,0.0,345,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,2023-08-11T19:00:00Z,0,6,0,0,0,0,1,0,2736,0,3,0,0.0,0,0,0,0,45,False,0,3
1,1,1,0,0,0,0,0.0,345,0.0,0.0,0.0,0.0,16,0,0,0.0,0.0,2023-08-19T19:00:00Z,0,15,0,0,0,0,2,0,2936,0,0,1,0.0,0,-247,205,452,45,True,0,3
2,2,2,0,0,0,0,0.0,345,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,2023-08-27T13:00:00Z,0,17,0,0,0,0,3,0,2697,0,2,1,0.0,0,-366,87,453,45,False,0,3
3,3,3,0,0,5,0,0.8,345,0.01,0.01,0.0,0.0,39,0,0,0.5,2.4,2023-09-02T14:00:00Z,1,10,0,0,0,0,4,0,2610,0,1,5,2.0,1,-209,124,333,44,True,0,3
4,4,4,0,0,3,0,0.3,345,0.0,0.0,0.0,0.0,49,0,0,0.0,0.0,2023-09-16T14:00:00Z,1,19,0,0,0,0,5,0,3048,0,3,1,0.0,1,169,461,292,44,False,0,3
5,5,5,0,0,0,0,0.0,345,0.0,0.0,0.0,0.0,59,0,0,0.0,0.0,2023-09-23T14:00:00Z,0,16,0,0,0,0,6,0,3112,0,0,2,0.0,0,9,241,232,44,True,0,3
6,6,6,1,0,13,0,14.9,345,0.11,0.11,0.0,0.36,70,1,0,2.0,5.0,2023-09-30T14:00:00Z,45,20,0,0,0,0,7,0,3294,0,1,2,0.0,4,104,370,266,44,False,0,3
7,7,7,0,0,0,0,0.0,345,0.0,0.0,0.0,0.0,71,0,0,0.0,0.0,2023-10-08T15:30:00Z,0,1,0,0,0,0,8,0,5294,0,0,1,0.0,0,1634,2652,1018,44,False,0,3
8,8,8,0,0,0,0,0.0,345,0.0,0.0,0.0,0.0,86,0,0,0.0,0.0,2023-10-21T14:00:00Z,0,5,0,0,0,0,9,0,5477,0,1,2,0.0,0,218,738,520,44,True,0,3
9,9,9,0,0,0,0,0.0,345,0.0,0.0,0.0,0.0,98,0,0,0.0,0.0,2023-10-29T15:30:00Z,0,14,0,0,0,0,10,0,5652,0,3,0,0.0,0,106,707,601,44,False,0,3
10,10,10,1,0,18,0,28.3,345,0.5,0.5,0.0,0.0,106,0,0,5.6,21.6,2023-11-04T15:00:00Z,5,3,0,0,0,0,11,0,5617,0,1,6,6.0,4,-56,454,510,44,True,0,3
11,11,11,0,0,0,0,0.0,345,0.0,0.0,0.0,0.0,115,0,0,0.0,0.0,2023-11-12T16:30:00Z,0,7,0,0,0,0,12,0,5965,0,4,4,0.0,0,209,788,579,44,False,0,3
12,12,12,0,0,0,0,0.0,345,0.0,0.0,0.0,0.0,126,0,0,0.0,0.0,2023-11-25T12:30:00Z,0,11,0,0,0,0,13,0,6056,0,1,1,0.0,0,67,638,571,44,True,0,3
13,13,13,0,0,0,0,0.0,345,0.0,0.0,0.0,0.0,137,0,0,0.0,0.0,2023-12-03T16:30:00Z,0,18,0,0,0,0,14,0,6018,0,3,3,0.0,0,-86,425,511,44,True,0,3
14,14,14,0,0,2,0,0.8,345,0.02,0.02,0.0,0.65,141,1,0,0.2,1.4,2023-12-06T20:15:00Z,17,2,0,0,0,0,15,0,6024,0,0,1,0.0,1,-12,300,312,44,False,0,3
15,15,15,0,0,0,0,0.0,345,0.0,0.0,0.0,0.0,156,0,0,0.0,0.0,2023-12-10T14:00:00Z,0,12,0,0,0,0,16,0,5932,0,2,1,0.0,0,-126,260,386,44,False,0,3
16,16,16,0,0,0,0,0.0,345,0.0,0.0,0.0,0.0,167,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,8,0,0,0,0,17,0,5915,0,2,2,0.0,0,-71,406,477,44,True,0,3
17,17,17,0,0,0,0,0.0,345,0.0,0.0,0.0,0.0,187,0,0,0.0,0.0,2023-12-27T20:15:00Z,0,9,0,0,0,0,19,0,5665,0,3,1,0.0,0,-5,227,232,44,False,0,3
18,18,18,0,0,0,0,0.0,466,0.0,0.0,0.0,0.0,197,0,0,0.0,0.0,2023-12-30T17:30:00Z,0,14,0,0,0,0,20,0,32613,0,1,2,0.0,0,-1285,0,1285,44,True,0,3
19,19,19,0,0,0,0,0.0,466,0.0,0.0,0.0,0.0,189,0,0,0.0,0.0,2023-12-26T12:30:00Z,0,15,0,0,0,0,19,0,33911,0,3,1,0.0,0,-835,0,835,44,False,0,3
20,20,20,0,0,0,0,0.0,466,0.0,0.0,0.0,0.0,177,0,0,0.0,0.0,2023-12-23T15:00:00Z,0,3,0,0,0,0,18,0,34639,0,3,2,0.0,0,-940,0,940,44,True,0,3
21,21,21,0,0,0,0,0.0,466,0.0,0.0,0.0,0.0,169,0,0,0.0,0.0,2023-12-15T20:00:00Z,0,18,0,0,0,0,17,0,35579,0,2,0,0.0,0,-1635,0,1635,44,True,0,3
22,22,22,0,0,0,0,0.0,466,0.0,0.0,0.0,0.0,160,0,0,0.0,0.0,2023-12-09T15:00:00Z,0,20,0,0,0,0,16,0,37289,0,1,1,0.0,0,-903,0,903,44,False,0,3
23,23,23,0,0,0,0,0.0,466,0.0,0.0,0.0,0.0,145,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,10,0,0,0,0,15,0,38204,0,0,5,0.0,0,-822,0,822,44,False,0,3
24,24,24,0,0,0,0,0.0,466,0.0,0.0,0.0,0.0,139,0,0,0.0,0.0,2023-12-02T17:30:00Z,0,9,0,0,0,0,14,0,39023,0,1,0,0.0,0,-1243,0,1243,44,True,0,3
25,25,25,0,0,0,0,0.0,466,0.0,0.0,0.0,0.0,128,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,5,0,0,0,0,13,0,40124,0,3,2,0.0,0,-1995,0,1995,44,True,0,3
26,26,26,0,0,0,0,0.0,466,0.0,0.0,0.0,0.0,119,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,19,0,0,0,0,12,0,42137,0,2,3,0.0,0,-2093,0,2093,44,False,0,3
27,27,27,0,0,0,0,0.0,466,0.0,0.0,0.0,0.0,108,0,0,0.0,0.0,2023-11-05T14:00:00Z,0,2,0,0,0,0,11,0,44269,0,0,2,0.0,0,-2432,0,2432,44,True,0,3
28,28,28,0,0,0,0,0.0,466,0.0,0.0,0.0,0.0,97,0,0,0.0,0.0,2023-10-29T14:00:00Z,0,11,0,0,0,0,10,0,46654,0,0,3,0.0,0,-4221,0,4221,44,False,0,3
29,29,29,0,0,0,0,0.0,466,0.0,0.0,0.0,0.0,88,0,0,0.0,0.0,2023-10-21T14:00:00Z,0,12,0,0,0,0,9,0,50840,0,2,2,0.0,0,-4487,0,4487,44,True,0,3
30,30,30,0,0,0,0,0.0,466,0.0,0.0,0.0,0.0,74,0,0,0.0,0.0,2023-10-07T16:30:00Z,0,8,0,0,0,0,8,0,54936,0,0,0,0.0,0,-10497,0,10497,44,False,0,3
31,31,31,0,0,0,0,0.0,466,0.0,0.0,0.0,0.0,67,0,0,0.0,0.0,2023-10-01T13:00:00Z,0,4,0,0,0,0,7,0,65395,0,1,1,0.0,0,-10669,0,10669,44,True,0,3
32,32,32,0,0,0,0,0.0,466,0.0,0.0,0.0,0.0,59,0,0,0.0,0.0,2023-09-23T14:00:00Z,0,13,0,0,0,0,6,0,76318,0,0,2,0.0,0,-13903,0,13903,44,False,0,3
33,33,33,0,0,0,0,0.0,466,0.0,0.0,0.0,0.0,47,0,0,0.0,0.0,2023-09-18T18:45:00Z,0,6,0,0,0,0,5,0,90068,0,1,1,0.0,0,-18669,2302,20971,44,True,0,3
34,34,34,0,0,0,0,0.0,466,0.0,0.0,0.0,0.0,35,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,7,0,0,0,0,4,0,109410,0,1,0,0.0,0,602,16249,15647,44,False,0,3
35,35,35,0,0,0,0,0.0,466,0.0,0.0,0.0,0.0,28,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,14,0,0,0,0,3,0,103240,0,2,3,0.0,0,-18103,1675,19778,45,False,0,3
36,36,36,0,0,0,0,0.0,466,0.0,0.0,0.0,0.0,17,0,0,0.0,0.0,2023-08-18T18:45:00Z,0,17,0,0,0,0,2,0,120452,0,1,2,0.0,0,-7834,2712,10546,45,True,0,3
